SID	tai_cnnPC1	tai_cnnPC2	tai_cnnPC3	tai_cnnPC4	tai_cnnPC5	tai_cnnPC6	tai_cnnPC7	tai_cnnPC8	tai_cnnPC9	tai_cnnPC10
TE0001592	18.062195	-64.58399	-4.342236	-9.826054	-6.6736193	-24.486126	-5.4329047	7.546804	7.300694	-12.435914
TE0001593	26.186386	5.5877748	14.421839	-1.4830786	4.721573	33.159935	24.621063	3.931359	-27.857738	3.1670938
TE0001594	9.006229	1.0188413	-13.909675	4.0932837	-12.922067	2.2870178	-41.948704	-11.262858	23.04657	-2.0193274
TE0001595	-45.86659	-11.101616	5.056407	-4.5045767	15.95446	4.1524773	-6.408599	21.72672	-3.5967336	-9.796922
TE0001596	9.861483	-32.092674	-22.337198	-14.571367	6.866782	27.872707	-7.541787	-16.25219	8.794096	4.8488555
TE0001597	34.10409	-41.904118	-15.608836	-3.9485219	11.047464	-5.7401824	-5.1452856	7.9980936	-4.4486523	22.537579
TE0001598	38.204754	23.131184	-3.9349887	18.113853	6.1876693	-13.824243	-12.403927	8.578017	-0.98245436	4.1491995
TE0001599	48.89845	11.214947	-22.787521	12.507176	2.1671777	-9.750009	18.50184	-8.44455	16.246584	0.7580956
TE0001600	54.45787	29.996891	-5.4943438	9.44345	-2.3945312	-5.3711367	5.3942046	10.330389	3.1798782	-5.3050213
TE0001601	8.849192	-58.319912	-20.013624	10.9946165	18.45125	-21.191069	6.958534	-9.798641	9.249896	4.58379
TE0001602	6.5129695	-29.971098	-11.280002	-15.04491	15.94512	6.9402485	-12.0850525	-5.148484	-2.1405945	-2.7125857
TE0001603	15.98898	-58.74415	-25.311905	6.3120294	5.923125	-23.814842	4.9452143	10.00717	-11.11382	19.864672
TE0001604	13.322445	27.970707	0.071976446	-11.802455	22.911654	4.6214037	-19.435242	9.67691	-16.259115	-0.21151736
TE0001605	-41.256687	-29.022223	-27.63264	23.878996	-4.913431	25.02685	-5.547286	8.333833	3.7897775	3.7453701
TE0001606	30.55319	-29.707193	-1.0446748	-5.8709097	-0.86145306	-17.705124	-15.730495	15.880167	9.522501	6.7688804
TE0001607	49.619114	15.926053	22.496395	6.367413	-39.96087	-19.439539	-11.420372	-9.13533	4.930268	3.2765906
TE0001608	24.633345	-32.981262	5.2905474	-6.8204083	-45.174385	5.11744	-32.848446	-8.014258	13.731386	-3.4396756
TE0001609	45.51822	-13.343147	-16.357592	-7.165748	-19.814579	25.809994	1.3899263	13.674478	4.5522494	-14.458198
TE0001610	27.1371	-14.0292015	4.5228596	6.1377306	8.418913	6.9764752	-15.48753	-13.316557	25.004822	-11.157535
TE0001611	51.61285	-15.887032	-11.203991	11.29714	14.736224	-30.414192	-0.03290896	7.8483667	-2.0392008	-15.983314
TE0001612	9.794021	-29.462341	-5.086392	-3.6457767	2.787255	-0.781439	0.66232353	25.551975	4.509204	2.2752585
TE0001613	2.4442945	-22.990475	-22.915524	-8.896455	-1.3422142	17.821533	-15.884252	-22.556988	16.056738	7.999076
TE0001614	-15.196272	20.482918	16.06549	-9.762665	-26.946531	-13.506482	-6.215816	15.124819	-1.6528057	-17.915173
TE0001615	53.19531	2.920925	-12.471528	7.147781	26.18541	-32.2361	22.156576	6.210436	7.3474393	-11.028216
TE0001616	22.360292	-41.659393	-29.065622	1.7880393	5.302941	-25.85142	14.076341	4.145008	2.468547	-16.184036
TE0001617	-12.587831	-1.0439051	-5.6350217	-8.493051	40.192177	3.3331468	-6.399095	5.41903	-5.6444054	-2.481363
TE0001618	29.839952	24.17941	-9.250866	22.348783	-12.193795	-16.441696	-8.46443	4.1240525	-1.9028999	-13.372326
TE0001619	-11.271626	-22.085798	-16.42904	-14.684849	-32.020565	-4.9981713	-10.043304	11.382267	-11.794087	13.683953
TE0001620	-1.740873	5.5371356	7.841835	-6.664935	5.8037543	18.732697	-21.420769	-0.7503742	11.83155	-19.273285
TE0001621	-26.659843	-19.581942	-18.263605	28.610113	13.855213	-11.740409	-0.03175728	-13.859184	9.786615	4.341153
TE0001622	-15.475789	22.231342	37.2712	-7.9082747	7.373234	7.5369725	-22.063562	2.6463435	-17.475883	-18.45951
TE0001623	37.904324	-46.767914	-11.008022	-23.813757	19.135107	-0.7913544	-1.4156973	8.898837	27.087202	-8.01408
TE0001624	-26.764833	-57.690983	11.350427	-22.316803	-4.9880824	3.1419303	23.645102	13.049876	-2.3121312	3.63319
TE0001625	-19.426283	8.397334	-27.758259	19.84347	10.179696	-12.288884	-19.802855	-10.208816	-9.8387985	-17.034464
TE0001626	2.8219125	-47.03516	-31.456593	6.077407	-32.113647	3.9703395	6.025098	-11.355149	-8.338994	12.960568
TE0001627	79.31491	10.657024	6.204447	-42.998333	0.548631	-20.284033	6.5151596	18.821531	9.38669	-0.30606818
TE0001628	-22.046724	-1.1682798	-21.154736	-19.161385	-17.513962	20.099943	-17.62804	7.5841837	4.3446827	-4.7619677
TE0001629	13.079378	5.1767454	-27.43837	-18.476976	13.464524	-14.411268	-22.073961	-4.3183784	-4.5245895	19.823235
TE0001630	42.010246	31.02154	-36.692753	-23.655294	7.6648846	-1.5044117	-2.7158988	1.2527839	-6.961448	2.3624458
TE0001631	31.574663	-45.650906	5.578758	-13.315297	0.12015695	-23.23032	6.3680105	10.996677	-1.96666	4.781356
TE0001632	-2.7123713	1.6388991	2.851266	-5.2329516	-14.230767	7.1117167	-14.358499	-2.3398092	2.0173073	-8.254917
TE0001633	-26.219995	33.135136	-18.83916	1.8464717	-2.8481033	39.353367	2.5366194	-22.454973	-5.867449	13.218978
TE0001634	-4.3762693	-32.963264	22.95691	2.6498399	-12.880531	-8.471728	3.51506	2.7345731	-9.122256	5.3784347
TE0001635	8.235211	-21.25967	22.333723	-18.027248	-0.89899725	-7.5960364	-0.87787575	4.944212	-21.10172	5.7148585
TE0001636	-23.029331	-9.152973	-7.1358438	-11.6858	7.6129775	18.630926	-8.394299	-6.7494006	23.92387	5.2574434
TE0001637	49.938667	34.594666	-35.051464	-24.729233	-39.45526	8.9021635	12.5597725	-13.078274	3.369451	1.9795043
TE0001638	3.5331292	18.994219	32.253723	-41.494415	11.713291	27.364216	3.6215081	-12.107446	-1.5936043	10.318529
TE0001639	38.60563	-7.26454	-6.2447968	-2.5534518	9.374235	-22.18253	13.749133	-27.026516	12.570524	-10.485349
TE0001640	9.929394	-14.248824	-14.709942	-21.475456	1.1864989	-8.74632	7.5839944	-8.881647	-1.2427243	7.375473
TE0001641	-32.53943	-9.125722	-10.786991	-21.165226	-5.259491	-2.2230062	24.116564	6.6664586	3.8283617	-8.813989
TE0001642	-56.95488	24.32317	-0.04524414	-2.6888394	9.923386	5.685914	-12.164042	2.6298118	-8.594508	11.092018
TE0001643	-46.729275	-16.688772	-5.3165555	9.316077	-10.191062	1.1530135	22.500546	-6.7034006	-4.4272537	-3.3186247
TE0001644	-19.955908	49.467663	-41.54062	-35.328354	0.46965072	-10.924294	1.9184855	-6.5347977	7.9184246	1.7883441
TE0001645	34.023502	-6.089479	-28.855099	3.8416312	33.930443	23.975664	21.805298	20.627111	-8.482846	-20.728624
TE0001646	29.46086	27.434341	-11.759569	-17.192183	6.872202	-14.1303	29.008204	-3.106604	-1.2666458	2.2117054
TE0001647	-26.304972	16.87953	44.84096	2.3011947	14.374594	-13.452897	-27.958826	-2.5399923	15.436361	-10.600959
TE0001648	-16.02418	31.054237	-23.03764	-8.80519	-17.708254	14.977987	-13.166513	-2.327274	3.6721742	11.441645
TE0001649	64.80167	44.329765	-43.605	3.8620942	-7.977457	1.7237091	12.517987	-9.974113	9.93756	-12.392996
TE0001650	19.273054	-3.742663	-34.734917	35.11792	29.22443	-12.354287	16.15961	3.1293821	10.1941	-4.798498
TE0001651	17.078894	-38.756054	-14.209076	-4.90553	1.034517	9.648734	-4.676819	17.773506	1.088854	3.870878
TE0001652	-2.467675	-33.38378	9.3110075	-18.207037	-15.397207	4.8033233	10.224464	4.4862967	-4.096792	7.1936507
TE0001653	-26.234236	15.533187	40.035316	-12.457802	5.7720933	19.907293	5.1321235	-8.882872	-7.664166	-10.198002
TE0001654	-10.127369	-2.079536	-16.093142	-15.133872	10.645252	-10.188917	-17.857304	-5.23571	-2.6820648	-12.161809
TE0001655	23.333736	-41.304184	15.719107	-8.571651	-4.5302773	-6.509239	5.9717927	-2.0226915	14.476012	-3.178807
TE0001656	14.97148	-24.980383	5.3396606	-18.822	-3.0059478	-23.780981	12.542413	-33.471157	-8.120716	4.187498
TE0001657	5.53629	-28.414019	4.789012	-14.23349	-8.027136	-16.38633	0.15884253	15.878626	-2.076924	8.335039
TE0001658	50.92152	22.967255	4.53352	-34.653645	7.5416613	23.753046	14.20631	-23.173111	1.9424316	0.64281064
TE0001659	31.47922	24.594559	-21.914719	18.517586	21.885939	3.3693445	-0.3342403	-16.981121	12.666169	-1.9848415
TE0001660	23.350166	-12.986642	-35.755543	-2.276475	-1.2651601	4.049446	3.781014	10.605315	-10.500785	0.15522532
TE0001661	24.726488	-15.085984	7.3477745	14.400603	3.4481366	-10.859725	-11.334756	-31.003035	2.6429973	-6.6028404
TE0001662	-1.4307	9.501256	-17.951347	7.517838	11.598068	35.753	3.2274208	-33.508537	19.48965	8.586716
TE0001663	4.760582	68.16637	-39.9697	5.9195347	2.8680177	-0.38341627	-0.11308336	-7.870603	-7.912491	-7.868003
TE0001664	-36.78559	33.520264	17.826574	0.6871339	2.1828823	5.871663	5.4468203	-5.2161846	-4.4576354	7.8641586
TE0001665	3.0324123	-44.147793	33.273273	-11.6749935	5.03334	-5.0514784	-11.610332	-8.998684	-2.1544662	0.04699188
TE0001666	-12.382039	-25.792938	-11.356316	23.055607	-3.3780274	-8.767217	14.58924	9.342063	-19.429165	6.17216
TE0001667	32.698963	-9.444093	-25.479631	-11.79712	-17.245802	8.7667055	-14.499496	-2.9262338	13.237145	13.903304
TE0001668	-23.353754	-17.743544	19.404627	-24.60261	4.4827037	31.311333	5.5681815	17.511599	6.0391626	-19.926802
TE0001669	35.362133	82.0977	-5.0596757	-36.757652	19.268734	-7.210922	-9.332191	-2.8983788	13.09488	-0.6632421
TE0001670	1.517866	25.461609	9.576837	-5.9863715	2.4005961	28.342125	-21.968739	-19.333693	4.921623	37.412727
TE0001671	-29.677816	-13.898348	-11.989018	-15.816969	9.995776	-8.3378105	-2.8880355	-9.640186	-14.618185	-9.559823
TE0001672	-16.748886	-42.40962	13.365049	-8.666774	11.3612385	-3.8427901	6.4207325	-23.903864	-29.141376	-3.7687068
TE0001673	78.035904	61.84586	-20.67763	20.60622	28.63112	-18.235859	3.137888	9.027679	9.045459	-17.267365
TE0001674	-35.39548	-29.621176	7.0765057	-31.282822	16.097834	18.16088	16.521784	-12.266965	9.379459	3.7828689
TE0001675	-14.952629	-5.2414956	-15.326304	18.668678	-29.62845	3.060966	17.28847	-13.815516	1.4389981	-2.829706
TE0001676	-44.93383	7.805109	3.0918381	8.416192	14.665425	-7.5517035	-10.009381	27.50736	11.161845	-24.527845
TE0001677	39.88269	-17.345684	-6.1279807	-2.5466805	-19.503338	-36.767002	18.59919	-13.644027	6.5942683	12.502559
TE0001678	0.18234125	10.684969	-5.710773	13.347567	5.7356734	20.10609	13.3697605	-25.898525	13.184187	-8.849669
TE0001679	2.5377638	-10.898116	4.024362	-12.150006	-9.520209	12.726002	-13.221394	17.030905	-12.7709	-10.881704
TE0001680	-10.758242	-26.232986	5.3565865	9.39613	-13.506987	-12.136391	-4.6417108	9.922187	0.9803503	16.056856
TE0001681	-0.19084863	-50.166264	-1.9736409	-42.27468	-6.532273	1.1399626	-8.823627	5.254269	-0.7346228	10.15825
TE0001682	24.922733	-16.63781	3.0983677	3.3493528	2.1288815	-6.6068196	12.861289	-5.198314	-3.6769598	-2.3070877
TE0001683	3.886863	-20.758717	-19.29567	-29.674501	-9.515495	30.564114	-5.870844	-5.881534	7.5646267	-2.361698
TE0001684	32.384926	-1.9670029	-27.642727	-27.17738	25.883436	-8.359755	-9.420172	19.787384	-19.848656	-15.1155405
TE0001685	-31.118683	-1.8388618	-5.401965	-6.586278	-25.59712	-21.98888	-12.092295	16.057798	-3.388773	-7.4170685
TE0001686	34.93096	25.920008	21.57942	30.49068	19.649256	7.2759304	-24.636883	-15.4688225	13.707643	-27.718424
TE0001687	15.124879	-31.661015	-6.7048645	-36.529984	-8.324151	1.0371099	-3.6417143	21.119934	-12.65232	-3.3962736
TE0001688	-30.221323	0.7480946	20.620249	-9.961237	-9.347122	-21.735985	7.365869	-11.61254	-25.267086	-6.424999
TE0001689	-7.1883736	12.202249	-8.651293	-12.32724	12.764057	13.393215	-32.861908	4.6757827	18.251513	24.4364
TE0001690	23.44431	-28.334557	-16.949705	-17.960875	1.760307	-2.9356947	-1.1738597	-8.203608	4.62365	15.353557
TE0001691	12.172948	-23.798195	-15.854477	-2.9857445	26.436739	-11.706465	-17.14004	-23.069958	24.339096	9.263593
TE0001692	5.122867	-25.79232	-23.51832	20.446619	48.60964	-24.844496	9.226993	28.76011	9.510286	-13.700726
TE0001693	-25.221464	-66.475174	-15.714972	13.387803	4.8437214	16.356167	-0.032618288	-0.824237	4.935855	17.373186
TE0001694	-12.220294	-19.131577	14.193109	-35.588093	-8.743286	15.145774	1.9055464	-7.3503294	-5.6942606	-10.193678
TE0001695	3.7184248	-35.826263	-19.139206	-14.975071	-18.817316	-10.021594	6.9251013	15.060848	3.9830549	-2.6208467
TE0001696	-1.432849	-32.801567	-29.550816	-20.072474	-17.586426	-7.1537795	-9.828519	5.1324077	-3.023474	10.727916
TE0001697	-41.636673	-14.209533	-2.2882261	-3.7748473	9.909026	6.6197853	-9.090481	11.349438	2.9233744	7.5560617
TE0001698	-13.141849	-47.064274	7.271897	-7.29189	-19.775816	10.299957	-4.828548	44.89562	8.5277405	0.7995049
TE0001699	-47.402733	63.24461	24.873518	-19.260698	17.564903	-39.493996	-14.698068	-0.12002131	-18.73882	-26.983767
TE0001700	24.379303	-4.7336035	18.0658	2.2716632	3.8726041	2.5702093	-20.173477	0.25895613	7.516525	3.9351244
TE0001701	4.7263985	-33.559433	-32.52032	16.227299	-15.772366	-12.5914	2.0714653	-15.439183	-0.6190005	-1.4085155
TE0001702	-28.37753	-17.25205	-9.985216	-24.096449	-23.450972	5.2096987	11.187752	11.603921	-0.58380574	-12.24499
TE0001703	2.8107612	-25.519905	-41.24502	30.050812	-18.010162	18.660954	0.9756912	-16.320595	-3.576725	-16.933958
TE0001704	-9.769556	-20.186983	-0.64733136	-6.3038726	-13.3087	-5.7795725	-16.215826	7.616089	-10.995452	19.772615
TE0001705	8.993065	-30.567446	-9.071092	-25.84834	-7.981173	22.92557	-9.597774	-9.357491	14.771909	-3.8780434
TE0001706	14.109793	-37.903423	1.3643028	-6.2029324	-13.2379675	-0.19901145	18.20465	1.3325524	6.000765	17.920288
TE0001707	-51.703247	-10.858053	36.780334	26.69683	-17.682222	-3.9516535	-3.5706336	14.27684	16.601198	-13.898274
TE0001708	10.783169	-12.353282	-29.80212	-0.19000211	9.3542595	-20.635288	-5.1190953	22.04109	16.92632	8.59349
TE0001709	94.78071	48.477173	1.2274057	-10.767842	-1.0040545	-6.9946947	29.672873	36.24675	6.630163	-1.5949295
TE0001710	18.611246	-35.208965	-13.31748	-23.189064	10.099134	-1.8707194	1.4218882	5.7699122	-15.213035	-19.76267
TE0001711	23.468035	-2.3312433	-4.6517105	10.581398	41.30613	1.6605598	-2.4902294	18.029512	-1.7281181	-8.807953
TE0001712	21.364874	7.460206	-27.97189	23.18112	-17.003983	13.076262	-3.6166632	18.031717	4.5191045	-11.532118
TE0001713	-14.068579	10.293442	26.347569	-8.5545025	6.22568	2.9597125	-4.4095035	8.869439	24.381828	0.7829387
TE0001714	22.827951	-61.73306	-15.692335	-10.391272	13.698277	-8.788475	11.939114	8.841155	-7.7356863	9.56463
TE0001715	13.617982	10.82086	-22.710766	19.339102	-23.072495	9.220003	6.703378	-8.914562	2.374772	-13.850081
TE0001716	29.905828	-11.4495945	7.0396447	17.732553	3.8160625	11.127132	5.659106	5.134655	-31.57763	-4.1375237
TE0001717	-9.319245	-30.361391	-35.99473	11.160564	16.424603	-4.231534	15.898748	-5.13504	28.06092	11.027403
TE0001718	-23.63051	-40.083084	7.2785187	-17.614239	10.263735	15.256137	15.2678175	14.91485	-19.179256	6.2663207
TE0001719	1.1983027	-23.601736	-6.1466317	-19.01682	5.0607567	5.3443017	-8.524202	-16.368309	3.605706	-4.757875
TE0001720	59.730843	13.693698	0.6649378	27.233759	33.387386	-26.988924	-3.8846946	17.708204	5.3792233	24.541977
TE0001721	2.5500145	-29.98985	-30.79209	-3.0600004	-20.247059	-2.2586193	-2.114654	-2.1073322	3.174851	13.841636
TE0001722	19.61662	-12.974067	30.704073	2.0305974	4.406572	8.009335	-30.089031	-17.553879	-20.048447	-4.318312
TE0001723	54.82043	12.229431	0.8523616	-37.140793	-32.567726	-30.251738	-5.778782	1.4553138	19.997858	17.500036
TE0001724	-40.57513	32.015987	-31.03937	4.881853	11.229332	-10.133756	-27.837303	18.92925	6.9933667	-1.97694
TE0001725	6.0935283	-28.47312	-11.7581215	8.48113	-14.984806	-20.290392	1.2378542	-44.03137	4.6069393	14.673149
TE0001726	35.243973	-12.078575	-20.61323	-16.081947	15.644082	-4.311612	14.090906	-14.368572	-11.56101	-8.442358
TE0001727	36.084637	-21.319328	43.333145	-19.101961	-2.2156067	8.291132	1.5103766	-21.68167	-20.38917	-2.9962108
TE0001728	10.666747	-40.392937	0.41415435	5.154643	-0.26094326	-11.932227	3.2317283	-3.9556923	-1.8537347	-3.5740035
TE0001729	58.600864	-6.983863	-36.894085	-2.7917697	7.2452188	-18.673508	14.794314	19.4429	5.652455	-19.379349
TE0001730	18.95009	-58.594936	15.035936	-36.104263	-11.7527485	20.009226	-6.7472725	27.262594	13.652428	7.0246553
TE0001731	33.464535	-36.743725	0.26301864	-38.987804	-17.011478	12.911493	8.467732	-10.345325	2.6897929	7.6840496
TE0001732	-41.590008	-18.99684	26.232164	-10.163206	-3.6650388	20.042213	-1.7754328	12.45189	2.5437777	-10.12052
TE0001733	47.651913	-14.5766535	5.5525255	39.22904	-1.311846	4.141463	-20.490667	38.29889	-6.769846	8.9216385
TE0001734	15.287657	-30.465656	-21.0037	-11.301008	-20.849743	2.487366	-24.115862	2.3058462	15.546801	-9.540791
TE0001735	11.657466	9.097081	-28.414282	0.36823547	-1.2462819	-23.66551	-6.473419	-4.0728765	11.03464	20.63712
TE0001736	45.289047	-35.70246	-11.4429455	22.122849	-9.322097	-7.016505	-9.766756	11.091101	-0.29145917	4.9049096
TE0001737	-7.0512805	-30.536345	-12.752437	21.65942	-1.6585433	1.6654407	-21.341908	-0.54348874	-4.808631	-9.832333
TE0001738	11.516988	-56.911243	-5.4534383	-20.65035	-28.929684	-15.8439455	-0.9721971	9.224054	0.9405556	6.2336617
TE0001739	35.008976	-52.27406	-9.283129	-21.019253	3.9614527	-18.215508	-9.907565	13.000495	5.890405	-3.908125
TE0001740	14.905478	-27.624569	3.941326	5.5054197	27.903551	-25.598644	29.922058	-15.688046	1.1209326	-0.81791234
TE0001741	-20.87805	-15.776432	3.4099276	-16.044395	4.8760524	33.187504	16.644491	-4.385721	12.050103	-8.760219
TE0001742	-21.645088	-32.32284	-31.631588	37.491	31.51116	2.2917027	16.683006	11.438475	20.32945	-5.467132
TE0001743	11.793373	17.09031	-0.042695396	-4.2173557	-4.525656	7.7444344	-11.309484	6.983297	1.352876	11.165669
TE0001744	4.918792	32.198612	-24.967623	15.154375	26.475166	-10.930449	-22.426039	-12.606187	-4.5269327	-6.027138
TE0001745	85.4353	14.8165865	-9.55564	-39.662884	16.928728	7.461982	7.9860764	-6.1756077	9.177043	-30.32696
TE0001746	95.65313	4.0580335	70.64341	3.5361695	-12.868192	-9.662113	-5.926851	2.1931024	1.63578	35.910114
TE0001747	14.924888	9.721607	58.683537	-33.122154	21.044569	15.907088	-28.822975	12.324727	2.2197382	-4.8706856
TE0001748	31.054201	-6.8381605	-6.412026	-53.339657	28.98994	5.8285937	9.544353	10.578448	-11.219698	-6.8736734
TE0001749	54.92674	-21.339342	17.92439	-11.754062	22.182154	1.5819048	15.975268	-2.1618087	39.9029	12.090435
TE0001750	27.6503	-50.00165	-13.43468	-30.80736	-31.729673	14.997816	-7.988123	-0.692854	4.7482195	5.638841
TE0001751	10.627467	-44.00261	-19.953033	14.28801	-6.4610653	-19.519325	23.897219	-9.9121685	5.301372	5.4217844
TE0001752	-0.7890893	1.4094404	30.133385	-12.315684	8.156878	-7.659516	-26.779188	-6.5243	-9.429514	11.880123
TE0001753	24.413698	-42.385834	-6.7922635	4.362813	-8.5337925	10.507748	-13.172002	19.51997	2.6208768	4.455428
TE0001754	-15.773886	-21.004492	-9.405655	-15.672854	23.912216	4.840385	13.8712435	-0.66822934	4.388137	5.602516
TE0001755	-33.665585	-6.135445	58.56688	-11.184077	3.5866842	12.068208	12.066537	5.6548667	-11.515785	-11.334253
TE0001756	18.01211	-26.130846	30.539696	-43.569927	4.3741426	-1.194006	17.916752	-19.499065	12.256837	-0.9777759
TE0001757	-14.0925665	-39.916367	4.0504937	12.147507	-12.634029	-4.117027	-36.918613	2.2173393	1.6972408	-16.402231
TE0001758	43.609596	-13.893074	-15.485035	31.090628	21.521599	-10.301648	15.053371	15.021601	17.170433	-24.11551
TE0001759	53.759136	11.311262	-8.652523	23.30758	-7.416242	-25.855095	0.23676683	9.7700615	-1.8083612	-10.368328
TE0001760	-78.959465	-26.78406	-13.223541	2.7085018	-22.231325	0.97525716	27.361544	-4.448313	-8.502421	0.20206867
TE0001761	-19.742752	-22.39798	2.584577	-1.213334	-6.681698	20.940752	-2.3067987	-3.1893444	4.4816856	16.171352
TE0001762	12.079277	-50.8395	-9.0322895	-1.4437217	37.81699	-18.744438	11.306411	1.27044	16.61626	2.6214638
TE0001763	5.0548387	-5.8360043	24.517075	-46.883038	-4.7592726	1.5577339	5.657973	10.062666	0.48346096	-13.42477
TE0001764	26.91533	-10.412843	-17.356503	-14.929482	17.5295	15.341369	-31.304686	4.73929	-1.3848001	-14.564343
TE0001765	-62.38546	46.654285	10.002145	9.035879	10.358486	-12.370995	-16.572254	-4.499974	11.418417	-8.19381
TE0001766	7.235652	-28.281694	-21.13432	-11.676356	13.116033	-21.68738	-11.973922	29.09624	9.716255	11.030868
TE0001767	-21.576073	-19.843317	-4.3298287	-17.858416	-10.68073	29.803833	5.7120066	9.124455	7.783145	19.69461
TE0001768	40.10393	-2.6978695	39.852283	-20.147558	-10.947464	-10.976547	6.316977	-12.615179	-8.64381	28.804674
TE0001769	-10.495022	-43.042255	-30.507309	0.84927684	-14.341055	3.0275564	-15.395907	12.442661	-6.6200233	6.54665
TE0001770	-0.7652024	-36.015064	-34.773582	24.94895	0.5263254	-16.818789	-2.8084836	1.8951235	22.305864	-11.221625
TE0001771	-21.047264	-3.4101489	-4.198074	-7.237072	25.646961	19.850767	-5.660439	-10.941994	3.384534	-3.7591178
TE0001772	4.0584884	-9.531765	-21.021875	48.89282	-0.73726743	4.433201	-10.774622	18.044462	1.1192428	-19.608044
TE0001773	-17.608513	-8.646993	-5.799013	3.165882	-17.484325	-7.49552	24.914955	-4.8344026	5.7011714	-5.4030375
TE0001774	17.57896	-59.965412	-8.135538	-20.51489	8.723516	-19.744284	-2.305826	1.000043	9.345844	-5.2860174
TE0001775	51.498554	23.508581	20.01727	44.487583	-12.512291	-29.120506	17.67301	-19.264889	4.8936634	-13.619854
