SID	fissure_lbp1	fissure_lbp2	fissure_lbp3	fissure_lbp4	fissure_lbp5	fissure_hog1	fissure_hog2	fissure_hog3	fissure_hog4	fissure_hog5	fissure_contrast	fissure_dissimilarity	fissure_homogeneity	fissure_energy	fissure_correlation	fissure_entropy
TE0001402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001404	196	50	35	39	118	424727	475	48	0	0	0.53891784	0.020933585	0.998735931	0.998661161	0.352494446	5.983877203
TE0001405	1020	327	345	308	658	480453	1569	68	6	16	3.330919245	0.115692072	0.993152609	0.99271047	0.308168437	6.174194452
TE0001406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001407	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001408	939	293	394	334	878	423898	1307	108	8	10	2.29593602	0.083788848	0.993041604	0.991665366	0.447028937	5.877075323
TE0001409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001410	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001413	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001414	1012	366	359	320	652	544716	1876	121	18	19	2.370490038	0.085446848	0.993964365	0.993478882	0.303331186	5.933390229
TE0001415	673	157	170	142	426	355739	1251	53	2	3	2.165709652	0.07989277	0.994868303	0.994343975	0.642734294	6.428125385
TE0001416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001417	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001418	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001420	1688	449	496	403	1107	450733	3015	229	14	14	3.41428074	0.139637135	0.989474554	0.988415609	0.210746841	5.709855651
TE0001421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001422	3631	1177	1083	869	2376	427547	7069	415	65	36	10.19644909	0.371507078	0.975080194	0.972777701	0.34696484	6.072922671
TE0001423	1269	342	357	279	756	481919	2465	273	28	19	3.264571064	0.118035925	0.992347327	0.991764859	0.286865197	5.964419201
TE0001424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001430	2958	1209	1275	1012	2039	507319	4178	284	36	22	10.0946239	0.331144357	0.980358742	0.978884184	0.487845608	6.458036915
TE0001431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001435	564	185	204	185	378	462655	1157	51	12	12	1.375740941	0.054032029	0.996123634	0.995768988	0.232112368	5.76273968
TE0001436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001438	1403	567	596	504	1015	390623	2170	112	18	8	3.205449336	0.146559025	0.987937122	0.986662079	0.325242172	5.741450406
TE0001439	1734	464	602	430	1168	496817	2318	112	24	13	3.432350952	0.136369698	0.989741499	0.988648223	0.311855751	5.848074972
TE0001440	400	143	134	110	279	346816	785	41	2	8	2.118721961	0.062753036	0.996173262	0.995869362	0.377126347	6.121642221
TE0001441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001444	1386	623	614	529	1029	413867	1822	73	10	1	5.080451451	0.188179947	0.988138159	0.987249274	0.48768486	6.329099289
TE0001445	1172	485	466	375	796	474430	2306	169	16	7	2.738115092	0.104410495	0.991850872	0.991008814	0.290601206	5.7584977
TE0001446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001447	676	324	301	298	535	487497	888	32	10	3	2.162508829	0.07332542	0.994933646	0.994440153	0.297007538	5.91698243
TE0001448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001449	350	98	83	95	204	442759	663	49	2	2	0.808969738	0.033264257	0.99767941	0.997513787	0.265630721	5.848180872
TE0001450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001451	393	108	125	92	249	570487	887	64	12	5	0.57022578	0.026609446	0.997951068	0.997749339	0.318493028	5.71662474
TE0001452	784	224	214	212	554	588987	1359	116	20	8	1.48757485	0.05620246	0.995982651	0.9955798	0.075755074	5.62346779
TE0001453	200	63	59	65	95	479860	709	59	24	2	0.837746865	0.021114454	0.998680376	0.998552821	0.085100148	5.66359148
TE0001454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001457	830	303	258	251	574	521681	1439	116	17	7	1.926352081	0.069625577	0.994949791	0.994442291	0.17909465	5.713570912
TE0001458	1079	402	397	333	861	624787	1668	70	6	4	1.60996884	0.062369135	0.994589068	0.993743279	0.240222669	5.53781059
TE0001459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001460	1157	456	413	415	996	507184	1349	52	6	8	1.658917575	0.074336666	0.992969338	0.991481248	0.165889179	5.297589049
TE0001461	1224	394	414	308	755	508902	2788	190	18	22	3.270419543	0.106497996	0.992473902	0.991782268	0.284851891	5.941298147
TE0001462	533	172	156	184	370	437124	1186	58	3	1	1.192682428	0.050949551	0.996151247	0.995734031	0.239218181	5.712727756
TE0001463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001466	1283	406	460	393	979	544965	1695	65	18	7	2.265037159	0.094480011	0.992620407	0.991693218	0.171473478	5.606986477
TE0001467	1520	515	532	473	942	469396	2539	162	32	20	3.806954436	0.142529674	0.989874028	0.988984502	0.234224321	5.827544617
TE0001468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001474	1256	223	232	212	690	500592	2662	202	14	26	2.23557498	0.090779642	0.993851438	0.993376117	0.29812136	5.935153327
TE0001475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001485	829	230	279	170	522	321322	1288	49	24	21	2.721942815	0.102412023	0.992634009	0.991887864	0.276352816	5.853445419
TE0001486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001489	946	265	266	197	609	618097	1811	192	22	14	2.258618399	0.073162632	0.995571758	0.995198551	0.402405483	6.244687331
TE0001490	883	321	307	234	595	536428	1578	58	12	7	1.707776672	0.071088999	0.99476592	0.994292999	0.2262998	5.751364569
TE0001491	484	154	186	137	322	632462	956	51	24	8	1.041228727	0.033419597	0.997562697	0.997313725	0.100199745	5.60774689
TE0001492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001494	879	281	269	228	630	538940	1612	93	16	14	2.028740423	0.07180695	0.994964106	0.994438065	0.295250085	5.927797904
TE0001495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001496	253	114	94	69	160	381073	563	26	8	2	1.000963132	0.033025193	0.997757062	0.997578241	0.066117864	5.593144553
TE0001497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001499	878	296	331	272	654	423926	1317	77	6	5	3.128158915	0.09645398	0.993256885	0.992578769	0.396447903	6.104498138
TE0001500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001503	299	99	102	82	224	465755	739	51	6	9	0.864229939	0.027504017	0.997926751	0.997705019	0.000414277	5.385045258
TE0001504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001509	923	208	241	186	618	535809	1597	97	5	8	1.881394918	0.067569116	0.995251339	0.994820185	0.173032896	5.741314536
TE0001510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001514	365	81	78	59	150	514837	992	96	30	15	1.185833287	0.030422467	0.998101383	0.997961746	0.108147268	5.750815246
TE0001515	1557	466	470	358	864	461209	3377	299	22	33	4.979904698	0.163575345	0.990030601	0.989299127	0.203610173	6.03914636
TE0001516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001520	1114	376	439	344	841	467094	2188	169	14	11	2.85973775	0.099793224	0.992425641	0.991468657	0.197083442	5.686715371
TE0001521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001522	960	395	452	375	753	535004	1454	77	4	5	1.848598085	0.077657169	0.993754392	0.992999895	0.418102873	5.886267947
TE0001523	712	164	160	116	340	483069	1661	116	14	6	2.02236134	0.062529746	0.996200811	0.995921664	0.237523034	6.017208284
TE0001524	1225	436	453	394	920	469983	2044	94	14	14	2.715657397	0.111032229	0.991456532	0.990546795	0.457467537	5.98172882
TE0001525	593	198	203	175	359	401247	1220	85	12	6	1.919503799	0.069260446	0.995210826	0.994824331	0.206772798	5.79867202
TE0001526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001527	1005	193	193	178	560	497398	1488	59	6	9	1.643051635	0.066507057	0.995099687	0.994601885	0.246970955	5.758361696
TE0001528	1747	826	787	526	1423	458007	1964	101	2	6	3.57929222	0.140285642	0.988224048	0.985617703	0.535772909	5.993051536
TE0001529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001530	477	178	170	130	319	460163	985	52	8	6	1.604738206	0.053390358	0.996535216	0.99625973	0.047121278	5.725933235
TE0001531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001533	429	95	112	87	304	448073	920	63	5	3	1.046809939	0.037722881	0.997244041	0.996968324	0.050739324	5.514358035
TE0001534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001538	725	255	212	176	421	491023	1635	116	20	10	2.261861783	0.074431537	0.995351348	0.995026268	0.191645016	5.981852819
TE0001539	1595	587	567	471	1164	496138	2618	166	30	8	3.655867496	0.141374881	0.989596848	0.988574663	0.323167757	5.915814803
TE0001540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001541	378	161	172	128	273	479186	879	87	4	12	1.606461202	0.0498617	0.997189667	0.996960857	0.693510521	6.621538958
TE0001542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001545	706	292	327	239	495	406134	1569	101	12	19	2.30896032	0.085625752	0.993970106	0.993498254	0.356673969	5.993184321
TE0001546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001548	229	82	63	52	167	464505	512	66	14	5	0.704612747	0.021880158	0.998445146	0.9982803	0.108659108	5.584898354
TE0001549	193	51	69	68	137	471673	440	33	2	1	0.491851212	0.018533218	0.998670544	0.998553115	0.192999605	5.652958038
TE0001550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001555	1486	564	594	513	1065	504907	2325	140	5	7	3.415897498	0.135787822	0.990225339	0.989312653	0.402944939	6.034566534
TE0001556	780	284	309	251	584	475976	1292	52	8	5	1.575314291	0.067133389	0.994628541	0.994028799	0.152834405	5.56147574
TE0001557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001562	1095	448	550	401	856	561796	1573	57	2	8	2.211682538	0.091196498	0.993037529	0.992318183	0.537228655	6.139038087
TE0001563	1043	344	279	298	705	337518	1562	53	6	8	3.990497122	0.144392116	0.990477029	0.989701775	0.421271124	6.10787354
TE0001564	1375	446	478	373	967	505477	1809	80	2	16	2.549711775	0.109256284	0.991621252	0.99074848	0.324077243	5.827694271
TE0001565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001571	890	207	192	169	527	489750	1891	129	50	12	2.436883256	0.075242813	0.995124913	0.994689701	0.156741105	5.83030664
TE0001572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001574	1166	317	329	250	727	415693	2494	217	21	21	3.470801567	0.120285641	0.991944778	0.991239387	0.301321273	5.956042393
TE0001575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001577	912	212	236	205	574	470759	1454	157	14	8	2.002578336	0.080090191	0.994491989	0.994057207	0.220390408	5.852345371
TE0001578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001579	834	256	280	204	638	629403	1443	130	8	6	2.187193977	0.070275885	0.995804927	0.995421934	0.68760196	6.770420826
TE0001580	1164	355	364	312	847	447061	1835	138	14	16	3.117417945	0.12060422	0.991875205	0.991165844	0.572903992	6.29068883
TE0001581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001583	944	285	298	266	637	516187	1927	189	12	4	2.111705264	0.080684979	0.994321429	0.99378675	0.375922114	6.004368566
TE0001584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001588	968	249	293	200	670	658613	2132	179	12	24	2.618554917	0.076644185	0.995706755	0.995265635	0.616347931	6.610745675
TE0001589	810	189	242	170	476	511214	1766	196	30	10	2.231377038	0.071322872	0.995498081	0.995186055	0.264072702	6.01179156
TE0001590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001591	2683	904	1141	827	2060	472289	4706	279	28	31	8.181569996	0.27696722	0.981271305	0.979216534	0.694999791	6.499426877
TE0001592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001594	1074	368	348	303	620	465709	2229	199	30	13	3.859004884	0.120477208	0.992858722	0.992363679	0.367319457	6.244121739
TE0001595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001596	644	175	171	170	460	536504	1230	93	8	5	1.82375819	0.060730369	0.996303413	0.99597403	0.701526413	6.706655806
TE0001597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001602	1481	520	667	422	1103	525773	2641	91	12	8	3.40255995	0.133247852	0.990630081	0.989724249	0.615130872	6.325741239
TE0001603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001605	617	177	209	165	391	467016	1078	71	10	5	1.827073756	0.061964474	0.995917066	0.995608889	0.247955234	5.908647784
TE0001606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001608	416	119	138	98	216	737280	1264	156	12	8	0.810236301	0.027546475	0.998190886	0.998076905	0.188446698	5.901559562
TE0001609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001612	952	353	371	355	829	410794	1555	95	0	8	2.637658813	0.102852853	0.992116896	0.991080535	0.739851359	6.296515099
TE0001613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001614	416	82	104	64	232	419510	933	96	6	7	1.230840446	0.039482003	0.997462149	0.997200023	0.175651912	5.814907812
TE0001615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001616	881	267	325	286	598	654407	1582	81	16	14	1.525645266	0.062714966	0.995629571	0.995296478	0.494652364	6.169061991
TE0001617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001621	1054	325	386	376	841	508402	1786	66	30	16	1.959394219	0.080011067	0.993472692	0.992450049	0.512836495	5.929062037
TE0001622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001623	2535	713	731	535	1612	520705	3857	270	32	16	7.306891942	0.230072574	0.985950694	0.984874272	0.546599097	6.500146082
TE0001624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001626	665	313	298	266	492	527109	1307	82	16	11	2.066461349	0.067402011	0.995354245	0.99492813	0.284445587	5.961836903
TE0001627	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001629	1640	564	624	508	1257	519276	2043	137	12	10	3.388617066	0.127126691	0.99010414	0.988822014	0.463978726	5.894574542
TE0001630	685	219	241	222	467	458635	1345	90	4	6	2.12237855	0.079570009	0.995119567	0.994684356	0.635203436	6.478658481
TE0001631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001634	577	182	199	152	401	500219	1210	106	10	7	1.314455354	0.052865888	0.996413674	0.996064541	0.472154965	6.141349947
TE0001635	788	293	350	282	696	508017	1394	64	6	9	1.264865999	0.056760662	0.994849592	0.993947829	0.223878178	5.446975998
TE0001636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001639	316	105	101	115	230	498262	649	45	0	4	0.779508998	0.026603868	0.997944451	0.997732819	0.089713769	5.440654385
TE0001640	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001641	1130	322	342	353	832	544766	1842	115	14	13	1.790887974	0.075282441	0.993771027	0.992919208	0.355371719	5.638024773
