SID	tai_div_zhi	num_zhi
TE0000724	84.70511726	123015
TE0000725	120.6407245	71107
TE0000726	54.58048066	105895
TE0000727	238.5074944	47035
TE0000728	102.3838794	74836
TE0000729	98.77045054	79460
TE0000730	82.10584911	93416
TE0000731	174.4942085	51800
TE0000732	121.8461022	59585
TE0000733	177.8892971	80305
TE0000734	249.3741145	51527
TE0000735	83.95362482	78404
TE0000736	67.4591759	118190
TE0000737	148.3573953	103829
TE0000738	52.68964016	101073
TE0000739	73.74822813	95944
TE0000740	94.300247	95548
TE0000741	137.3512263	66544
TE0000742	162.4214616	62549
TE0000743	87.87032833	103523
TE0000744	183.5726178	41443
TE0000745	102.5083034	66539
TE0000746	159.9465708	59518
TE0000747	91.24176001	93295
TE0000748	345.5433849	27936
TE0000749	140.3827252	49853
TE0000750	176.3515622	44874
TE0000751	182.1072553	53368
TE0000752	81.19601545	92156
TE0000753	74.82388048	105894
TE0000754	271.8800169	35505
TE0000755	167.165715	60248
TE0000756	98.47291321	144720
TE0000757	107.6118092	95654
TE0000758	127.2943794	82713
TE0000759	230.3098808	75642
TE0000760	117.9650424	77122
TE0000761	78.21849445	80954
TE0000762	88.09018386	116828
TE0000763	69.59813103	99734
TE0000764	106.1702439	75151
TE0000765	50.62638768	136018
TE0000766	80.78007161	52508
TE0000767	44.45050946	93432
TE0000768	71.25294712	112822
TE0000769	105.0590623	79323
TE0000770	113.7779331	77283
TE0000771	85.8897929	135200
TE0000772	95.19036596	121818
TE0000773	62.57957493	118756
TE0000774	75.0336232	119709
TE0000775	151.1694694	67552
TE0000776	235.493157	40991
TE0000777	69.33914602	122720
TE0000778	171.0902944	78676
TE0000779	68.89421718	109687
TE0000780	107.2003593	118008
TE0000781	80.39017123	119486
TE0000782	204.7839737	73579
TE0000783	134.3271655	72581
TE0000784	86.72984967	116276
TE0000785	113.839518	86477
TE0000786	105.7924347	54036
TE0000787	92.31572042	67072
TE0000788	80.31000483	140772
TE0000789	51.89911378	96703
TE0000790	158.6298709	63848
TE0000791	122.5845529	91629
TE0000792	25.72073331	193206
TE0000793	89.9303931	104731
TE0000794	62.46807413	116285
TE0000795	229.7090495	53583
TE0000796	223.4999266	54464
TE0000797	144.3463352	58325
TE0000798	96.33665149	122156
TE0000799	66.95485281	112543
TE0000800	73.47446389	127447
TE0000801	101.8285984	84655
TE0000802	67.54867488	118593
TE0000803	67.7486239	81026
TE0000804	159.5754334	72733
TE0000805	50.42580645	100750
TE0000806	370.6827737	37582
TE0000807	91.00409819	119321
TE0000808	104.8198994	73570
TE0000809	63.11718901	113782
TE0000810	27.0064467	154963
TE0000811	49.68733553	176707
TE0000812	62.30660921	117185
TE0000813	50.46886562	140552
TE0000814	192.1323697	65725
TE0000815	71.76362305	148847
TE0000816	123.1737239	94961
TE0000817	85.72775189	75321
TE0000818	71.83567972	90920
TE0000819	92.87560303	81256
TE0000820	61.85585361	112358
TE0000821	129.5635253	113569
TE0000822	92.74802665	76393
TE0000823	141.7165338	84391
TE0000824	64.49324257	100778
TE0000825	108.5245902	67100
TE0000826	86.87211982	69440
TE0000827	110.4847351	102654
TE0000828	155.989824	87657
TE0000829	135.2270137	87748
TE0000830	53.58025393	105621
TE0000831	61.36394697	95121
TE0000832	110.7941223	81461
TE0000833	52.69117199	141221
TE0000834	111.1295037	95449
TE0000835	31.75109413	185307
TE0000836	69.58621629	132098
TE0000837	126.4887623	95482
TE0000838	131.5000285	70292
TE0000839	74.90926889	108287
TE0000840	383.2566269	34330
TE0000841	108.1596062	89796
TE0000842	155.9886387	58444
TE0000843	39.95293337	126629
TE0000844	111.4298881	75950
TE0000845	80.82963941	112121
TE0000846	91.29750578	109934
TE0000847	106.2840034	82161
TE0000848	122.63305	85870
TE0000849	95.33656374	106488
TE0000850	76.15938968	156246
TE0000851	91.52754794	82184
TE0000852	163.4451774	77459
TE0000853	83.57348703	96119
TE0000854	80.55018078	90443
TE0000855	193.0584245	39213
TE0000856	89.67626598	128655
TE0000857	83.55751299	126015
TE0000858	61.96925797	101815
TE0000859	122.2076866	78734
TE0000860	78.36487878	90293
TE0000861	93.08797963	128848
TE0000862	120.9001541	90229
TE0000863	257.4382423	34773
TE0000864	78.72949802	104746
TE0000865	127.9071545	104690
TE0000866	71.12648846	85407
TE0000867	205.4955378	44709
TE0000868	86.03204879	74449
TE0000869	97.86623709	70767
TE0000870	53.13407578	131187
TE0000871	36.87654582	160918
TE0000872	89.58341628	75351
TE0000873	137.6066052	80906
TE0000874	81.31135821	78331
TE0000875	153.0829375	68425
TE0000876	70.2793523	108322
TE0000877	102.2640274	109981
TE0000878	87.96483011	172079
TE0000879	83.73199336	112042
TE0000880	95.17359489	128460
TE0000881	81.22077826	135815
TE0000882	133.0132071	66328
TE0000883	114.3497365	102643
TE0000884	125.5015999	95943
TE0000885	71.26197804	97157
TE0000886	69.6003819	108929
TE0000887	120.6185677	93765
TE0000888	93.57107631	123691
TE0000889	50.60649781	149712
TE0000890	204.9871023	43031
TE0000891	76.64371032	92930
TE0000892	46.14700139	126992
TE0000893	157.8556361	65418
TE0000894	34.20870651	177867
TE0000895	79.25461425	104134
TE0000896	88.85616058	111694
TE0000897	87.00747283	111872
TE0000898	132.4553714	100384
TE0000899	144.0535708	82209
TE0000900	44.62583434	170045
TE0000901	146.1892382	63465
TE0000902	62.4421002	108161
TE0000903	107.5338425	123735
TE0000904	116.5034458	90981
TE0000905	148.4322619	65923
TE0000906	127.4680062	85798
TE0000907	49.63287994	125572
TE0000908	104.7317056	83099
TE0000909	259.3756418	53559
TE0000910	97.97719632	124629
TE0000911	60.83567671	118419
TE0000912	96.92932211	80308
TE0000913	251.6567707	57431
TE0000914	139.9749187	80538
TE0000915	63.18735418	93438
TE0000916	129.0259326	86185
TE0000917	223.2439508	51949
TE0000918	107.063346	92350
TE0000919	170.8327568	72266
TE0000920	76.68561657	66667
TE0000921	86.08974154	93981
TE0000922	102.0063386	76358
TE0000923	99.63575145	98010
TE0000924	123.3578314	91708
TE0000925	69.96255014	135381
TE0000926	52.45470879	140811
TE0000927	186.747672	70448
TE0000928	136.4891674	50911
TE0000929	91.89549025	111913
TE0000930	68.932247	83952
TE0000931	152.2676688	96597
TE0000932	80.95584347	90768
TE0000933	121.9503247	119939
TE0000934	43.84339275	114503
TE0000935	78.12513494	92636
TE0000936	59.28844923	165582
TE0000937	62.85133198	89979
TE0000938	64.26841391	142854
TE0000939	171.775033	86466
TE0000940	83.91575863	85991
TE0000941	151.1286928	73182
TE0000942	110.029995	87348
TE0000943	237.5070833	49412
TE0000944	66.71819978	81501
TE0000945	66.56639651	128320
TE0000946	44.22277114	126713
TE0000947	80.7989248	98958
TE0000948	595.4603734	24958
TE0000949	168.7830227	57347
TE0000950	61.20153375	137441
TE0000951	64.98567921	117312
TE0000952	262.4359581	50748
TE0000953	78.94525555	94658
TE0000954	120.3498918	74423
TE0000955	140.1656092	74392
TE0000956	138.4818262	98961
TE0000957	141.2621359	105678
TE0000958	55.50781627	134527
TE0000959	76.51209677	99200
TE0000960	547.6842666	20663
TE0000961	159.9560518	84190
TE0000962	92.50663498	90053
TE0000963	83.10276365	94187
TE0000964	162.6537871	72259
TE0000965	88.40764453	104336
TE0000966	71.3342207	157770
TE0000967	87.94717981	128360
TE0000968	150.0206009	63104
TE0000969	112.2392934	80838
TE0000970	89.2501447	100206
TE0000971	68.24651878	109947
TE0000972	106.7058751	80765
TE0000973	109.2009943	103391
TE0000974	105.7675052	92501
TE0000975	110.2031243	106585
TE0000976	133.6773825	73536
TE0000977	123.1657725	58526
TE0000978	582.951029	20359
TE0000979	123.8434542	65821
TE0000980	148.848874	59811
TE0000981	334.2119218	50915
TE0000982	85.66166254	154739
TE0000983	77.19733773	93454
TE0000984	118.392655	79510
TE0000985	81.70408557	124536
TE0000986	81.56348316	127459
TE0000987	180.4181127	85288
TE0000988	40.48495489	135559
TE0000989	121.9728439	64516
TE0000990	70.69007647	110495
TE0000991	55.77661962	157722
TE0000992	59.605252	106093
TE0000993	123.0601176	65455
TE0000994	80.427935	124131
TE0000995	54.20355634	133958
TE0000996	148.1245568	84620
TE0000997	101.2550639	103182
TE0000998	110.7011939	135854
TE0000999	142.1975562	75047
TE0001000	110.9835975	90535
TE0001001	58.35655979	130957
TE0001002	152.2090332	87278
TE0001003	122.8894125	61535
TE0001004	88.21646167	61221
TE0001005	139.3859639	87389
TE0001006	103.8553638	133217
TE0001007	110.077535	99568
TE0001008	79.69835761	120739
TE0001009	49.35462533	117916
TE0001010	83.92882849	104199
TE0001011	75.89294759	98718
TE0001012	119.0551982	90474
TE0001013	143.097974	66140
TE0001014	67.73930445	118928
TE0001015	163.8671378	62832
TE0001016	83.39076965	88794
TE0001017	115.2406417	99484
TE0001018	106.4778137	90123
TE0001019	66.68245527	139341
TE0001020	145.2032789	90885
TE0001021	69.8730514	140293
TE0001022	80.03911365	116072
TE0001023	74.62096155	75586
TE0001024	111.8312157	125059
TE0001025	48.40556159	109537
TE0001026	125.0343058	67044
TE0001027	131.3928905	96490
TE0001028	77.50447956	110502
TE0001029	131.5049806	63044
TE0001030	119.6421451	100320
TE0001031	50.89150512	146606
TE0001032	41.19365575	122883
TE0001033	370.6317659	47296
TE0001034	115.9509656	67626
TE0001035	77.04366511	127516
TE0001036	95.10690467	101960
TE0001037	70.21300314	116618
TE0001038	55.27510619	143381
TE0001039	117.4085475	86739
TE0001040	117.4282506	80140
TE0001041	177.7162011	74884
TE0001042	50.06548244	138205
TE0001043	544.6554069	35288
TE0001044	92.77023943	89837
TE0001045	43.8953692	114192
TE0001046	99.66406764	104783
TE0001047	82.88236135	146831
TE0001048	118.8794153	64038
TE0001049	117.6528588	88235
TE0001050	192.7680081	55614
TE0001051	82.50229253	87240
TE0001052	86.99191164	97424
TE0001053	105.9915749	110622
TE0001054	145.8696824	72331
TE0001055	94.6689123	116374
TE0001056	101.1504032	110483
TE0001057	72.17971302	108996
TE0001058	92.28447878	140833
TE0001059	112.4872301	88098
TE0001060	64.41607826	137801
TE0001061	69.49757246	81564
TE0001062	59.55682346	165803
TE0001063	118.0294498	82038
TE0001064	107.1000821	75478
TE0001065	85.80153376	130007
TE0001066	81.9745731	141661
TE0001067	70.97003185	156366
TE0001068	39.87947439	182036
TE0001069	96.35888502	97580
TE0001070	142.3401055	83774
TE0001071	38.72319183	158254
TE0001072	139.5368161	46936
TE0001073	116.8089883	97549
TE0001074	142.7099616	56296
TE0001075	208.748465	60262
TE0001076	379.7579609	29582
TE0001077	92.63304542	125615
TE0001078	85.61458303	103737
TE0001079	162.1631898	78902
TE0001080	145.4751481	77660
TE0001081	80.98126735	142265
TE0001082	57.95389167	97336
TE0001083	79.78894472	99500
TE0001084	22.63424926	199070
TE0001085	73.49641993	99579
TE0001086	228.7994882	70345
TE0001087	101.258802	98983
TE0001088	132.2230613	75477
TE0001089	117.7515905	106413
TE0001090	103.7356789	80039
TE0001091	153.7498645	55362
TE0001092	55.36196394	131491
TE0001093	101.4376072	91541
TE0001094	244.3765562	56629
TE0001095	103.5638413	88023
TE0001096	108.2923026	69257
TE0001097	112.4990887	68581
TE0001098	125.2281446	95663
TE0001099	109.9295439	77637
TE0001100	145.1051833	69165
TE0001101	125.8632415	77933
TE0001102	31.66940537	127189
TE0001103	239.6424269	36524
TE0001104	93.36872024	53127
TE0001105	84.87698346	124089
TE0001106	97.29193792	133638
TE0001107	101.7985186	93021
TE0001108	68.41244264	122257
TE0001109	58.345986	115259
TE0001110	84.77647384	122961
TE0001111	88.84122158	151280
TE0001112	143.9420539	76899
TE0001113	56.04712528	150832
TE0001114	100.2825253	128838
TE0001115	70.18244773	82599
TE0001116	86.90905168	92690
TE0001117	107.437604	96160
TE0001118	116.6342507	123396
TE0001119	102.3370698	71457
TE0001120	97.96464173	86373
TE0001121	91.71719389	109347
TE0001122	45.81291195	165676
TE0001123	112.6192856	66018
TE0001124	237.8186897	59423
TE0001125	58.45658405	144083
TE0001126	90.30516747	156537
TE0001127	91.32286819	114093
TE0001128	62.44790735	145414
TE0001129	148.2863371	86248
TE0001130	131.4947472	73009
TE0001131	84.29355593	109853
TE0001132	119.9200615	72806
TE0001133	131.4275239	87277
TE0001134	275.9099147	33657
TE0001135	99.57202757	103745
TE0001136	136.9119155	104343
TE0001137	88.11981178	90108
TE0001138	73.9748878	143277
TE0001139	212.3423934	45842
TE0001140	54.05037341	204870
TE0001141	83.23769385	114841
TE0001142	244.6880207	54010
TE0001143	70.50165683	147571
TE0001144	155.8544627	68546
TE0001145	140.3748517	81739
TE0001146	133.1100131	104633
TE0001147	70.65020709	124345
TE0001148	135.151424	73172
TE0001149	160.4563369	72315
TE0001150	60.10053718	101455
TE0001151	116.9696536	97804
TE0001152	100.8963636	111785
TE0001153	134.5822714	78867
TE0001154	105.6536575	107258
TE0001155	35.3480707	148059
TE0001156	45.1783822	104747
TE0001157	50.77856053	137690
TE0001158	91.36306506	118549
TE0001159	112.4637161	117132
TE0001160	254.3134938	55848
TE0001161	111.092784	89121
TE0001162	90.67015666	102006
TE0001163	74.48564427	173032
TE0001164	65.7219676	104513
TE0001165	195.5718494	62464
TE0001166	91.50739661	111132
TE0001167	60.58334691	92055
TE0001168	167.6125044	97374
TE0001169	169.0778689	53680
TE0001170	177.304898	74602
TE0001171	60.22857678	128097
TE0001172	90.38552272	95377
TE0001173	127.9238239	71781
TE0001174	210.3635672	73604
TE0001175	78.49968938	96580
TE0001176	76.05188817	140533
TE0001177	55.04106185	131996
TE0001178	155.3481726	67883
TE0001179	60.65015411	179096
TE0001180	145.3384387	80960
TE0001181	191.3310626	44919
TE0001182	76.19731015	121940
TE0001183	92.22261187	142580
TE0001184	119.7489917	86531
TE0001185	102.2920566	107938
TE0001186	115.2950196	74351
TE0001187	91.9983615	114739
TE0001188	209.634225	68184
TE0001189	218.4031814	49035
TE0001190	124.9978642	81935
TE0001191	111.0444595	106524
TE0001192	59.5025878	136989
TE0001193	123.5682146	117790
TE0001194	115.290156	118488
TE0001195	121.2745098	73440
TE0001196	103.2355464	87435
TE0001197	116.6164753	69401
TE0001198	87.02625559	149949
TE0001199	75.62982211	99671
TE0001200	92.37570455	118870
TE0001201	112.8733742	105792
TE0001202	73.01113903	127749
TE0001203	40.05348321	88252
TE0001204	99.40535554	80216
TE0001205	77.72577714	168374
TE0001206	82.11453157	135037
TE0001207	66.8958314	139783
TE0001208	155.8458596	89944
TE0001209	101.8139313	127899
TE0001210	128.4529402	61730
TE0001211	114.0985438	93116
TE0001212	89.99216524	116149
TE0001213	116.3193721	139123
TE0001214	92.25290131	110209
TE0001215	67.61394717	113342
TE0001216	87.52498815	107551
TE0001217	168.9916575	52502
TE0001218	86.77322378	113429
TE0001219	105.702384	78020
TE0001220	109.1938948	60997
TE0001221	48.87375589	125994
TE0001222	40.43588824	128198
TE0001223	62.73355723	86649
TE0001224	66.83695511	145831
TE0001225	149.1350098	89712
TE0001226	261.7533403	30536
TE0001227	127.0563714	114668
TE0001228	175.0585155	90147
TE0001229	123.5380774	55663
TE0001230	203.7850052	61955
TE0001231	44.1837006	127882
TE0001232	146.6846559	76342
TE0001233	20.70420519	174665
TE0001234	172.9854064	58039
TE0001235	53.80982219	148419
TE0001236	128.2104209	81874
TE0001237	212.9098604	50566
TE0001238	96.78456251	94264
TE0001239	84.40115021	123804
TE0001240	61.13095971	129872
TE0001241	89.66182208	134308
TE0001242	94.5695461	82111
TE0001243	191.5319256	59435
TE0001244	161.0816598	77529
TE0001245	121.2864721	98020
TE0001246	82.75994408	109437
TE0001247	188.2507514	58225
TE0001248	252.5902755	54666
TE0001249	101.7750294	109801
TE0001250	156.1561645	72334
TE0001251	117.2400134	116131
TE0001252	117.1701876	106318
TE0001253	123.3727051	62312
TE0001254	64.16446658	110223
TE0001255	79.91657055	92773
TE0001256	134.891276	103427
TE0001257	88.97940856	109123
TE0001258	67.0947777	111809
TE0001259	71.08046579	99272
TE0001260	80.42544798	131814
TE0001261	42.47802801	145640
TE0001262	58.92185914	145788
TE0001263	50.77025444	138266
TE0001264	79.58308963	109424
TE0001265	97.94092763	105193
TE0001266	188.0765018	69384
TE0001267	62.64445983	119843
TE0001268	69.17911079	94556
TE0001269	153.8524119	83584
TE0001270	56.49982024	122388
TE0001271	39.76156911	122719
TE0001272	110.2355523	116662
TE0001273	132.8933049	70753
TE0001274	62.97133334	166814
TE0001275	100.649605	117456
TE0001276	67.49708525	116648
TE0001277	212.7449115	52570
TE0001278	250.7303151	35738
TE0001279	73.62598743	125199
TE0001280	137.3987953	86829
TE0001281	79.10575381	132156
TE0001282	75.24171023	111704
TE0001283	96.26383918	89691
TE0001284	104.5797521	95289
TE0001285	31.60329692	145469
TE0001286	59.20214792	110246
TE0001287	143.2979749	63257
TE0001288	75.55485718	117733
TE0001289	63.80585862	133820
TE0001290	41.15524127	163758
TE0001291	121.5124201	114492
TE0001292	134.8019267	74947
TE0001293	88.40643275	102600
TE0001294	148.5604551	68737
TE0001295	73.4216872	105334
TE0001296	126.6772008	74678
TE0001297	101.6264394	107597
TE0001298	144.6268311	69084
TE0001299	174.4326251	74642
TE0001300	108.923586	87039
TE0001301	58.45967309	108042
TE0001302	410.7729237	31245
TE0001303	91.8923404	96415
TE0001304	238.5944812	61970
TE0001305	29.66784675	235012
TE0001306	67.63204078	113393
TE0001307	85.49223925	91937
TE0001308	86.35639146	81562
TE0001309	52.41844951	123819
TE0001310	116.7483946	85650
TE0001311	62.95511403	130709
TE0001312	48.65558968	109416
TE0001313	37.87507932	132372
TE0001314	74.79700696	141261
TE0001315	511.2679289	26145
TE0001316	102.7525674	73713
TE0001317	187.6569338	83634
TE0001318	106.5085033	101667
TE0001319	47.0316437	145653
TE0001320	86.32588538	84766
TE0001321	66.01173906	149075
TE0001322	82.24084502	105844
TE0001323	76.33752547	82933
TE0001324	81.73917999	105291
TE0001325	46.99762042	121870
TE0001326	210.6939309	48953
TE0001327	105.0108425	98686
TE0001328	129.6669747	99572
TE0001329	97.30024742	109936
TE0001330	158.758245	63523
TE0001331	26.0168201	130677
TE0001332	339.6443681	31437
TE0001333	119.1489362	88924
TE0001334	86.42810116	129105
TE0001335	273.4925713	36884
TE0001336	35.66763991	134601
TE0001337	87.15482145	171940
TE0001338	160.8058964	72044
TE0001339	48.71867901	147465
TE0001340	299.1835666	42012
TE0001341	96.37487295	85597
TE0001342	158.7515011	50797
TE0001343	86.12618434	105227
TE0001344	62.83076609	98030
TE0001345	86.17715087	105492
TE0001346	193.6976296	58597
TE0001347	87.95914444	114452
TE0001348	76.84523524	125106
TE0001349	108.7603323	94243
TE0001350	91.11685307	129650
TE0001351	416.200163	25759
TE0001352	89.24242039	78698
TE0001353	120.1670351	93633
TE0001354	131.6200278	86480
TE0001355	125.6506226	80154
TE0001356	111.1414768	97698
TE0001357	85.89012155	116911
TE0001358	392.5364205	33429
TE0001359	71.93736915	123709
TE0001360	131.6383548	89303
TE0001361	79.61551828	117977
TE0001362	124.2897208	57407
TE0001363	71.70839571	102207
TE0001364	42.78455157	159602
TE0001365	29.29239304	184594
TE0001366	101.6777824	76768
TE0001367	152.6461783	81835
TE0001368	159.9645264	70475
TE0001369	150.8730676	62939
TE0001370	101.0280209	102138
TE0001371	69.68216126	101089
TE0001372	186.1552993	60348
TE0001373	173.1182174	86527
TE0001374	68.67337626	156691
TE0001375	91.16091226	126280
TE0001376	55.46748003	114422
TE0001377	90.73325141	128578
TE0001378	125.6003297	89784
TE0001379	119.1314143	91436
TE0001380	110.4003659	83074
TE0001381	103.0815147	105208
TE0001382	71.90042678	82713
TE0001383	88.56832048	84572
TE0001384	89.89630795	91521
TE0001385	108.1658526	80457
TE0001386	33.9654916	147906
TE0001387	122.0383738	69683
TE0001388	72.31052382	117904
TE0001389	117.4984021	101695
TE0001390	78.04228685	128456
TE0001391	207.467137	55001
TE0001392	53.75364201	142435
TE0001393	51.41936685	123541
TE0001394	167.4855966	66998
TE0001395	61.38641931	137563
TE0001396	30.77399462	151784
TE0001397	69.51454388	111112
TE0001398	67.21429395	147363
TE0001399	246.3617073	69277
TE0001400	111.7208244	86999
TE0001401	162.701197	85799
TE0001402	122.9617816	68344
TE0001403	123.0257505	108231
TE0001404	96.21202235	84293
TE0001405	190.4362392	69847
TE0001406	134.7742346	105397
TE0001407	83.51383451	113665
TE0001408	125.23584	77913
TE0001409	80.84661967	118731
TE0001410	113.5084012	126351
TE0001411	65.73929871	150893
TE0001412	116.0779637	122416
TE0001413	50.43741442	184036
TE0001414	39.3082909	156135
TE0001415	142.2095734	58328
TE0001416	89.68769229	79633
TE0001417	119.4597189	72925
TE0001418	70.43006999	114586
TE0001419	69.90660671	130095
TE0001420	77.59881587	102691
TE0001421	120.7722977	90043
TE0001422	78.5564893	106144
TE0001423	36.57491743	149865
TE0001424	95.12729092	127896
TE0001425	41.66952745	125257
TE0001426	66.94401917	120184
TE0001427	64.0617901	127658
TE0001428	56.64970796	135427
TE0001429	106.9981214	99541
TE0001430	89.75687244	113315
TE0001431	100.8401792	155324
TE0001432	147.3458509	75787
TE0001433	122.9854586	63749
TE0001434	196.4064957	73772
TE0001435	133.4420585	88296
TE0001436	46.5243629	136047
TE0001437	266.6090684	45719
TE0001438	165.2077562	61370
TE0001439	109.2582304	98993
TE0001440	201.874274	44764
TE0001441	164.5292263	44087
TE0001442	252.7691173	42017
TE0001443	69.29438307	128540
TE0001444	79.04408881	101976
TE0001445	104.6099153	103234
TE0001446	54.975729	144411
TE0001447	72.95162658	132056
TE0001448	209.6422947	88257
TE0001449	153.2093485	68503
TE0001450	148.8933497	77215
TE0001451	57.48914165	152187
TE0001452	247.1823172	68496
TE0001453	140.4812109	87737
TE0001454	75.75104514	123428
TE0001455	49.37918497	165025
TE0001456	54.47234126	117377
TE0001457	85.66950401	122180
TE0001458	56.07194619	176632
TE0001459	102.2404971	82080
TE0001460	194.3396983	74784
TE0001461	70.5435122	118507
TE0001462	78.20949176	104596
TE0001463	168.3816196	84220
TE0001464	172.6715465	94129
TE0001465	80.92965388	98058
TE0001466	100.5747174	120233
TE0001467	144.212241	71824
TE0001468	104.2746568	74158
TE0001469	87.56947643	130260
TE0001470	50.69964649	95048
TE0001471	111.2940579	98450
TE0001472	85.01676408	109162
TE0001473	133.0674633	106443
TE0001474	64.97393656	137549
TE0001475	71.0672961	110363
TE0001476	77.47896779	176515
TE0001477	96.54066793	109472
TE0001478	148.5751564	67446
TE0001479	136.4030996	80397
TE0001480	82.61835521	135482
TE0001481	48.78011868	125545
TE0001482	109.7307395	105994
TE0001483	55.84820833	97423
TE0001484	44.65616046	146580
TE0001485	170.6755939	47943
TE0001486	55.38102275	109626
TE0001487	109.618447	78495
TE0001488	148.1601579	92209
TE0001489	106.3919392	114926
TE0001490	58.58524345	136292
TE0001491	99.58494801	141669
TE0001492	159.3269062	57050
TE0001493	30.96667966	125719
TE0001494	94.37859549	106557
TE0001495	211.0670738	49453
TE0001496	75.39638387	93470
TE0001497	43.43613771	122725
TE0001498	44.30425033	114603
TE0001499	61.36703118	108454
TE0001500	97.5691995	83635
TE0001501	100.382045	87686
TE0001502	82.18200544	81558
TE0001503	31.24720667	152148
TE0001504	79.84348897	113730
TE0001505	101.8780886	82158
TE0001506	182.0677985	91595
TE0001507	198.1474091	65152
TE0001508	91.10647049	125462
TE0001509	96.32447058	123438
TE0001510	114.0184034	103785
TE0001511	56.33080534	124605
TE0001512	74.63106984	129225
TE0001513	136.67736	84788
TE0001514	58.30652518	124962
TE0001515	51.80942696	133744
TE0001516	73.02322209	96546
TE0001517	229.1275419	53355
TE0001518	120.4234044	64005
TE0001519	33.75794047	179303
TE0001520	47.77678346	146387
TE0001521	98.56309753	87967
TE0001522	57.42999097	146124
TE0001523	118.1613936	97476
TE0001524	139.0174707	69087
TE0001525	152.5536676	60325
TE0001526	96.58015267	81875
TE0001527	120.947706	96359
TE0001528	85.73636764	88631
TE0001529	123.1141633	129306
TE0001530	161.1628208	77140
TE0001531	74.66992838	113233
TE0001532	125.6562248	65793
TE0001533	92.1578754	100687
TE0001534	101.9619923	95770
TE0001535	99.12570528	78692
TE0001536	131.0519601	85431
TE0001537	66.33775182	87662
TE0001538	151.6813415	78479
TE0001539	85.50184892	113580
TE0001540	34.11450801	169403
TE0001541	130.0159752	86384
TE0001542	50.12755763	154440
TE0001543	287.6839059	58046
TE0001544	99.16055428	97207
TE0001545	65.22905684	95413
TE0001546	50.80653268	149219
TE0001547	51.16911289	143827
TE0001548	146.843194	72510
TE0001549	101.7055332	97213
TE0001550	99.11755048	97456
TE0001551	39.14017276	190201
TE0001552	90.83033935	155033
TE0001553	54.50049791	147617
TE0001554	85.92839366	128173
TE0001555	90.02215011	116478
TE0001556	135.9509004	80571
TE0001557	93.57886711	103611
TE0001558	105.7073414	80230
TE0001559	101.8023161	73572
TE0001560	86.06013493	144076
TE0001561	45.21001905	181055
TE0001562	66.07152132	154024
TE0001563	114.222763	60818
TE0001564	233.9552362	60674
TE0001565	103.0278608	98023
TE0001566	71.73797221	118247
TE0001567	82.99052682	146730
TE0001568	46.82195613	100801
TE0001569	172.4819933	68308
TE0001570	133.1996278	62326
TE0001571	43.95434389	140266
TE0001572	64.45427729	114582
TE0001573	48.57291781	118949
TE0001574	96.80735539	82878
TE0001575	130.1595646	91311
TE0001576	28.5551652	194126
TE0001577	208.692316	65161
TE0001578	63.0304374	157865
TE0001579	126.7043149	118288
TE0001580	70.74226557	108573
TE0001581	134.8578582	110242
TE0001582	69.73967999	159496
TE0001583	64.92873723	126223
TE0001584	140.1795688	94894
TE0001585	74.83117449	119354
TE0001586	57.01157206	156584
TE0001587	144.3822342	111450
TE0001588	60.7906108	162229
TE0001589	99.29296688	94055
TE0001590	88.55022686	134221
TE0001591	54.96815915	131749
TE0001592	62.90211585	183094
TE0001593	91.11791084	94775
TE0001594	194.1257801	53522
TE0001595	65.88675894	103602
TE0001596	70.44167975	124185
TE0001597	182.5278593	68469
TE0001598	169.8910898	68405
TE0001599	99.23519612	92442
TE0001600	293.9456731	48742
TE0001601	36.92744629	159854
TE0001602	51.12978537	151843
TE0001603	103.4815643	105556
TE0001604	83.58279949	98811
TE0001605	101.96225	90967
TE0001606	140.0907448	107334
TE0001607	245.3917217	41675
TE0001608	71.25771161	121570
TE0001609	90.55426214	122415
TE0001610	90.33304354	119624
TE0001611	166.0782269	82478
TE0001612	103.3216151	91311
TE0001613	53.01437405	157993
TE0001614	222.1406801	58729
TE0001615	84.62715772	103234
TE0001616	58.29384812	153644
TE0001617	57.1458637	128291
TE0001618	319.5413654	47576
TE0001619	129.3110923	92262
TE0001620	151.7420067	94173
TE0001621	71.49659299	120340
TE0001622	125.4677895	66857
TE0001623	81.7992996	124215
TE0001624	26.00964916	150894
TE0001625	120.0078429	94353
TE0001626	123.8616587	94809
TE0001627	77.58838163	171246
TE0001628	81.66479456	84575
TE0001629	102.1205254	108558
TE0001630	100.5005355	94299
TE0001631	82.17752613	150299
TE0001632	140.4742237	85951
TE0001633	104.4737112	97570
TE0001634	95.42811767	109561
TE0001635	114.0171089	114560
TE0001636	99.52155159	93427
TE0001637	180.3107377	86890
TE0001638	47.59355895	156372
TE0001639	139.4170387	82647
TE0001640	116.168373	98068
TE0001641	60.91210433	155969
TE0001642	145.3650703	77218
TE0001643	62.65922401	109280
TE0001644	60.85972532	141836
TE0001645	76.72736302	120820
TE0001646	74.4625995	93087
TE0001647	100.9972904	114410
TE0001648	72.82748513	128273
TE0001649	104.3421828	91682
TE0001650	99.15587885	121665
TE0001651	108.0478422	126332
TE0001652	84.78227611	104582
TE0001653	121.0692179	79647
TE0001654	65.47479096	120790
TE0001655	43.0675716	160896
TE0001656	91.40329469	98340
TE0001657	94.97785093	98424
TE0001658	94.66677007	116046
