SID	fissure_Red1	fissure_Red3	fissure_Red4	fissure_Green1	fissure_Green3	fissure_Green4	fissure_Blue1	fissure_Blue3	fissure_Blue4	fissure_Blue5	fissure_L1	fissure_L3	fissure_L4	fissure_a3	fissure_a4	fissure_b3	fissure_H1	fissure_H4	fissure_S1	fissure_S2	fissure_S3	fissure_V1	fissure_V3	fissure_V4	fissure_V5	fissure_Gray1	fissure_Gray3	fissure_Gray4	fissure_Red_mid	fissure_Red_avg	fissure_Red_var	fissure_Red_skew	fissure_Green_mid	fissure_Green_avg	fissure_Green_var	fissure_Green_skew	fissure_Blue_mid	fissure_Blue_avg	fissure_Blue_var	fissure_Blue_skew	fissure_L_mid	fissure_L_avg	fissure_L_var	fissure_L_skew	fissure_a_mid	fissure_a_avg	fissure_a_var	fissure_a_skew	fissure_b_mid	fissure_b_avg	fissure_b_var	fissure_b_skew	fissure_H_mid	fissure_H_avg	fissure_H_var	fissure_H_skew	fissure_S_mid	fissure_S_avg	fissure_S_var	fissure_S_skew	fissure_V_mid	fissure_V_avg	fissure_V_var	fissure_V_skew	fissure_gray_mid	fissure_gray_avg	fissure_gray_var	fissure_gray_skew	fissure_Red_mid_ratio	fissure_Red_avg_ratio	fissure_Red_var_ratio	fissure_Red_skew_ratio	fissure_Green_mid_ratio	fissure_Green_avg_ratio	fissure_Green_var_ratio	fissure_Green_skew_ratio	fissure_Blue_mid_ratio	fissure_Blue_avg_ratio	fissure_Blue_var_ratio	fissure_Blue_skew_ratio	fissure_L_mid_ratio	fissure_L_avg_ratio	fissure_L_var_ratio	fissure_L_skew_ratio	fissure_a_mid_ratio	fissure_a_avg_ratio	fissure_a_var_ratio	fissure_a_skew_ratio	fissure_b_mid_ratio	fissure_b_avg_ratio	fissure_b_var_ratio	fissure_b_skew_ratio	fissure_H_mid_ratio	fissure_H_avg_ratio	fissure_H_var_ratio	fissure_H_skew_ratio	fissure_S_mid_ratio	fissure_S_avg_ratio	fissure_S_var_ratio	fissure_S_skew_ratio	fissure_V_mid_ratio	fissure_V_avg_ratio	fissure_V_var_ratio	fissure_V_skew_ratio	fissure_gray_mid_ratio	fissure_gray_avg_ratio	fissure_gray_var_ratio	fissure_gray_skew_ratio
TE0005714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005716	0.000503778	0.07355164	0.8906801	0.000503778	0.06649874	0.8906801	0.000503778	0	0.024685139	0.9748111	0.000503778	0.001511335	0.7062972	0.7460957	0.25390428	1	0.6292191	0.37078086	0.21763225	0.76876575	0.013602016	0.000503778	0	0.024685139	0.9748111	0.000503778	0.003526448	0.79193956	176	175.8161209	261.8246268	-0.460353473	178	177.124937	257.8211666	-0.487407515	236	234.781864	212.576598	-1.799772874	198	197.7380353	156.6850269	-1.397410303	149	148.8433249	49.86512547	0.207018441	137	137.004534	10.87403486	0.266927497	4	67.5813602	7183.960257	0.533776284	66	65.43324937	287.5402547	-0.056421009	236	234.781864	212.576598	-1.799772874	195	194.218136	178.9836509	-1.104106756	0.988764045	1.039739454	0.209210031	0.412478251	0.941798942	0.992443456	0.193078599	0.413142862	0.947791165	1.002153769	0.21295114	0.781703461	0.951923077	1.00027761	0.151354747	0.870055802	1.027586207	1.011678735	0.729699178	0.414131512	0.971631206	0.9723185	0.820311545	-1.443125377	0.8	3.706823741	3.414109408	0.16789147	0.942857143	0.895752818	0.630637563	-0.116387402	0.947791165	1.002153406	0.212951047	0.781701261	0.951219512	1.000542005	0.155634492	0.728055963
TE0005717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005719	0.001369238	0.8452761	0.14559563	0.001369238	0.8986764	0.060246464	0.001369238	0.009128252	0.6093108	0.38019168	0.001369238	0.3797353	0.6188955	0.42172524	0.5782748	1	0.029666819	0.96987677	0.07302602	0.6198083	0.30716568	0.001369238	0.009128252	0.6093108	0.38019168	0.001369238	0.5965313	0.4020995	138	138.2277499	221.4520095	-0.463485713	129	129.070744	253.0442879	-0.255548563	199	197.7749886	358.6691325	-1.005620177	157	156.6513008	164.5922382	-1.208668818	156	155.6960292	83.5032202	-0.17990914	134	134.3733455	10.49137534	0.232116849	176	170.6978549	885.2907257	-5.506198098	89	87.36649932	585.2034236	-0.321631553	199	197.7759014	358.3628332	-0.99569163	150	150.6741214	179.3214617	-0.865691663	0.907894737	0.949140342	0.279096836	0.473233806	0.883561644	0.928498955	0.364725081	0.276666857	0.9342723	0.955040648	0.35031458	0.67545143	0.918128655	0.948360274	0.236053817	0.920038657	1.006451613	1.005823603	1.933339291	0.586825302	0.992592593	0.992908667	1.930843598	0.274275484	0.994350282	1.083530186	0.296584696	2.209882119	1.085365854	1.030945888	2.033828897	-0.53251275	0.9342723	0.955045056	0.350015415	0.668782659	0.903614458	0.940948273	0.238535552	0.745695083
TE0005720	0.004842615	0.30508474	0.69007266	0.004842615	0.10653753	0.8861985	0.002421308	0.002421308	0.43825665	0.5544794	0.004842615	0.007263923	0.95399517	1	0	1	0.95157385	0.04842615	0.34382567	0.65375304	0.002421308	0.002421308	0.002421308	0.43825665	0.5544794	0.004842615	0.024213076	0.9564165	162	159.9007264	290.5978929	-2.111057181	168	167.0702179	222.5931324	-3.645864241	207	205.0702179	410.2493067	-2.415593974	185	182.9007264	235.4162949	-4.379586544	140	140.7723971	27.38161096	0.330958533	137	137.0411622	8.567312935	0.248540974	5	13.73365617	1389.599763	4.139440637	57	56.15254237	165.3689826	0.129083301	207	205.0702179	410.2493067	-2.415593974	179	177.6125908	250.9443451	-3.530400259	1.018867925	1.064618025	0.152646921	3.243323596	1.063291139	1.12886022	0.12943147	5.278720411	0.936651584	0.998785299	0.168031009	2.307633406	1.016483516	1.07802688	0.132331872	4.718248037	0.933333333	0.939259538	0.557778278	-3.619192101	1.014814815	1.010686467	1.04933429	1.423960987	0.028409091	0.114687536	0.209983373	-5.769714211	0.791666667	0.739922782	0.558078479	0.198328878	0.936651584	0.998784941	0.168032713	2.307702789	1.011299435	1.073791978	0.132230505	4.262517199
TE0005721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005723	0.001605136	0.20144463	0.79454255	0.001605136	0.37239164	0.6252006	0.001605136	0.002407705	0.1741573	0.82182986	0.001605136	0.010433387	0.959069	0.66372395	0.33627608	1	0.20626003	0.79374	0.2247191	0.7576244	0.017656501	0.001605136	0.002407705	0.1741573	0.82182986	0.001605136	0.028089888	0.9518459	165	164.8932584	222.8866801	-1.021393208	159	158.7808989	271.7794425	-0.649692398	217	216.2495987	247.7860151	-2.661028652	182	181.1548957	173.6878853	-2.184660457	150	150.2568218	60.21012601	-0.049244449	133	133.4839486	5.911058566	0.17215154	175	140.065008	4981.91632	-1.451139119	69	67.75441413	388.0440214	-0.245051327	217	216.2512039	247.2009416	-2.629635233	177	176.6781701	188.6115138	-1.719648494	0.993975904	1.032187902	0.27030934	0.985590004	0.98757764	1.02989339	0.327266578	0.682206506	0.943478261	0.978925066	0.294309473	1.589140245	0.978494624	1.011462512	0.251301683	1.640144737	0.974025974	0.977532744	0.955134919	4.491659444	0.985185185	0.986102129	0.866129654	1.110992562	1	1.089084862	0.838021618	1.441441423	0.896103896	0.850362046	1.086955946	-0.33011731	0.943478261	0.978932286	0.293615956	1.570424454	0.972527473	1.010916552	0.245395044	1.397313785
TE0005724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005725	0	0.01737835	0.9607746	0	0.23286991	0.765144	0	0	0.013406157	0.98659384	0	0.000496524	0.92949355	0.22691162	0.7730884	1	0	1	0.04965243	0.9136048	0.0367428	0	0	0.013406157	0.98659384	0	0.000993049	0.94985104	180	179.9443893	137.7655271	-0.074901778	163	162.8237339	173.5126244	0.162986503	240	238.3316783	153.7291157	-0.834740052	191	190.550149	98.18889521	-0.141850612	159.5	158.2492552	40.49596519	-0.704273438	130	130.6593843	2.86312693	0.503623891	173	173.2368421	1.126130246	0.16567579	83	80.50297915	224.8348968	-0.687043408	240	238.3316783	153.7291157	-0.834740052	188	187.3823237	114.9620709	-0.146945092	1.005586592	1.055028157	0.138179618	0.058557584	0.970238095	1.017204305	0.197414829	-0.127418718	0.991735537	1.040449818	0.147620509	0.410198364	0.984536082	1.027825498	0.123119581	0.083538662	1.029032258	1.020470938	0.944303231	-5.270075766	0.977443609	0.981987083	0.404497919	-9.860598778	0.988571429	1.037565754	0.000825649	-0.039217909	1.121621622	1.03536166	0.704192914	-0.772309749	0.991735537	1.040449818	0.147620509	0.410198364	0.984293194	1.030039905	0.129482563	0.093135106
TE0005726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005727	0.002439024	0.6914634	0.30609757	0.002439024	0.83902436	0.15853658	0.002439024	0.001219512	0.3512195	0.64512193	0.002439024	0.07804878	0.9182927	0.40853658	0.5914634	1	0.062195122	0.9378049	0.062195122	0.7585366	0.17926829	0.002439024	0.001219512	0.3512195	0.64512193	0.002439024	0.22317073	0.7743902	147	147.4560976	197.0066092	-1.213444243	139	139.6719512	211.6009206	-0.805153019	210	208.0219512	264.8995181	-3.036233966	166	166.3939024	143.6728896	-3.333301348	156	155.0756098	58.88452707	-0.240699715	134	134.7731707	9.036353361	0.30707414	176	165.4560976	1789.426121	-3.617572157	85	83.15609756	378.019536	-0.250140047	210	208.0219512	264.8995181	-3.036233966	161	161.0012195	153.2695107	-2.550288701	0.960784314	1.003400715	0.315478745	0.930751442	0.95862069	1.004344481	0.401310033	0.645099827	0.921052632	0.944039913	0.274847864	1.923950065	0.943181818	0.982235952	0.263202631	1.979950686	0.975	0.970204012	1.028691537	1.218041306	0.97810219	0.983110692	1.424676105	0.613500636	0.994350282	1.054100946	0.579261832	1.482930304	0.923913043	0.881740274	1.355583829	-0.551948145	0.921052632	0.944039856	0.274849299	1.923991665	0.941520468	0.980085639	0.257187371	1.661939793
TE0005728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005730	0.007633588	0.27862597	0.71374047	0.007633588	0.46183205	0.5305343	0.007633588	0	0.3740458	0.6183206	0.007633588	0.045801528	0.94274807	0.71374047	0.28625953	1	0.1259542	0.8740458	0.1870229	0.8053435	0.007633588	0.007633588	0	0.3740458	0.6183206	0.007633588	0.06870229	0.9198473	160	158.7938931	266.3010314	-3.371899508	155	153.8740458	264.3390974	-2.809773042	210.5	208.3664122	483.3008566	-3.143360484	177	175.5152672	260.8909883	-4.470386704	150	149.0648855	45.08357613	-0.512347141	134	133.6145038	7.664369792	-0.251776297	177	154.5381679	3375.851597	-2.25385048	69	66.10687023	305.484762	-0.612526352	210.5	208.3664122	483.3008566	-3.143360484	172	170.7480916	268.0357788	-3.92227304	0.909090909	0.936033902	0.286522539	3.124730716	0.906432749	0.932056351	0.349775683	2.388388662	0.852226721	0.889635832	0.592791032	1.469933936	0.898477157	0.924838814	0.399331148	2.767693616	0.974025974	0.966806052	1.088934871	-2.961137118	0.97810219	0.981903048	0.61888949	2.614680169	1.011428571	1.287642851	0.507273605	2.989881585	0.92	0.851608172	1.112548535	-0.985819814	0.852226721	0.889635779	0.592795198	1.469968869	0.886597938	0.916568664	0.360152393	2.596343629
TE0005731	0.028619528	0.4848485	0.24410774	0.015151516	0.5976431	0.14309764	0.005050505	0.22727273	0.52020204	0.17676768	0.006734007	0.35353535	0.45959595	0.84680134	0.15319866	1	0.4124579	0.57912457	0.21212122	0.68686867	0.1010101	0.005050505	0.22727273	0.52020204	0.17676768	0.008417509	0.42087543	0.36700338	135	126.7760943	1436.631684	-0.40828956	129	123.6515152	1116.334787	-0.282155276	178	168.503367	1699.233154	-0.653352996	152	143.1700337	1229.403748	-0.652671664	145	145.8569024	69.6175702	0.68729942	133.5	133.4915825	11.37450827	-0.012052185	172	103.5841751	7129.79847	-0.332696662	70	71.24747475	574.5970054	-0.07453246	178	168.520202	1697.862386	-0.649786523	146	137.4410774	1244.579861	-0.550905838	0.865384615	0.853199835	1.567943146	0.641708006	0.86	0.864955684	1.360452721	0.473617765	0.784140969	0.775412088	1.69139795	0.434610973	0.853932584	0.838495011	1.648860151	0.613184845	0.923566879	0.929538367	1.337684831	-6.373472779	0.974452555	0.974728283	1.401662268	0.036894709	0.971751412	0.735285575	1.414238459	0.229324713	0.813953488	0.802710092	1.637171492	-0.297342106	0.784140969	0.775489559	1.690033504	0.432238552	0.843930636	0.828789256	1.509689351	0.586281342
TE0005732	0	0.743614	0.25543994	0	0.8174078	0.17786187	0	0.005676443	0.4087039	0.5856197	0	0.1513718	0.8429518	0.44087037	0.5591296	1	0.17502365	0.8249763	0.0756859	0.7246925	0.19962157	0	0.005676443	0.4087039	0.5856197	0	0.35572374	0.6385998	143	144.4001892	246.6090066	0.550671963	138	139.0085147	263.0585841	0.535680145	208	206.4333018	279.202978	-0.549255692	165	165.371807	165.0509743	0.421943927	155	154.4342479	62.43489142	-0.183844393	136	135.9148534	11.30590048	-0.031674654	177	146.1324503	4478.758237	-1.708791132	85	82.91485336	430.1876413	-0.285723785	208	206.4333018	279.202978	-0.549255692	159	159.7899716	186.788433	0.464709194	0.979452055	1.01223309	0.203438013	-1.280308236	0.951724138	0.985244359	0.239804525	-1.369374857	0.949771689	0.989884925	0.203159691	0.44040125	0.959302326	0.993938996	0.154006705	-0.527493792	1.006493506	1.003491446	2.349036275	0.45010154	0.985507246	0.986264151	1.156830095	-0.160895121	1.005681818	1.458291145	0.590047793	7.090226416	0.977011494	0.956661397	1.616154068	1.037117071	0.949771689	0.989884902	0.203159671	0.440401196	0.952095808	0.989766886	0.161270301	-0.671372071
