SID	fissure_cnnPC1	fissure_cnnPC2	fissure_cnnPC3	fissure_cnnPC4	fissure_cnnPC5	fissure_cnnPC6	fissure_cnnPC7	fissure_cnnPC8	fissure_cnnPC9	fissure_cnnPC10
TE0003446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003447	-30.979486	12.453441	1.9554012	1.8951313	-9.709019	-1.4289254	-9.475095	9.233056	-6.545485	4.159537
TE0003448	-16.259989	-23.089252	-18.952114	5.271909	-11.718836	10.611557	-8.383203	-7.392728	-3.9327312	-0.26705194
TE0003449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003450	-6.066369	19.381727	7.5833507	-2.880378	-16.010193	-0.076923855	-8.715839	1.0037706	7.0424037	-7.8642683
TE0003451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003452	22.76587	26.854591	-21.21638	-3.651457	-17.532791	-12.621168	-4.122422	1.6101177	-2.8660114	-5.886283
TE0003453	-26.225298	-5.3924313	25.124424	-10.44588	-9.359287	-1.880253	0.1271605	-8.49345	-1.6110331	-1.2808925
TE0003454	7.348276	-24.368835	0.41029856	-20.029013	10.135412	6.1182156	0.22019528	7.6802464	0.089886665	-4.6213374
TE0003455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003459	37.020157	0.030148083	2.667817	31.626528	9.631727	-18.994743	-12.301838	9.456732	-6.9623694	-0.744257
TE0003460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003463	20.79367	-9.6516905	10.464772	-13.978589	4.593191	10.595031	-7.6556263	11.797292	6.100599	-6.743568
TE0003464	11.270858	5.3404684	-10.962696	9.965989	26.116932	0.114371836	16.1216	11.144995	-2.931721	-1.4750935
TE0003465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003467	-13.353545	11.903376	-9.757996	18.871422	-3.1519938	4.5801935	2.8416653	3.9378407	-3.5214214	-0.5315273
TE0003468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003471	2.636281	-21.746439	12.625061	5.615654	-7.795531	8.980508	-11.247314	4.855848	1.3079685	-0.8033038
TE0003472	42.422043	-28.875252	-0.15504332	-4.798938	3.5478077	1.6499491	18.243156	27.234396	8.097021	4.034517
TE0003473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003474	-8.711618	12.025176	-8.270803	12.886799	-11.934054	6.0248485	-0.4620734	3.897476	-2.0882547	-2.9338014
TE0003475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003478	2.0023952	-22.967451	-1.5161453	-15.936544	13.308273	3.653085	-0.51037747	6.562352	-1.446584	8.874921
TE0003479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003483	-19.519947	-3.981378	9.6038475	-3.6741607	-3.3717172	2.5368834	16.254604	2.1452389	-0.9778571	-1.0397407
TE0003484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003487	-19.413082	-16.33357	-17.477064	-2.6913896	7.982189	13.145537	-0.11301059	-4.0708427	-13.293805	-5.2989063
TE0003488	27.493536	-14.471964	-24.660425	14.230118	-11.345692	-12.103466	-7.9014235	-1.9315761	-3.2003953	-8.002806
TE0003489	-16.408253	8.003266	10.211699	7.7861366	3.3549724	-14.169267	1.8884268	-6.7773223	-3.5510006	-6.300684
TE0003490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003492	22.78343	-24.715033	-17.705694	-18.860664	-9.488614	4.633758	-7.971656	-14.267271	16.153036	-5.336915
TE0003493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003496	-16.004702	-13.574933	-7.8546534	18.242176	-9.651474	-8.725207	-8.692933	3.1510577	-0.55986375	-4.467422
TE0003497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003498	4.706918	2.548672	9.764963	11.678561	-9.661083	-5.940851	5.2042775	-5.243728	-3.1685655	-4.569276
TE0003499	33.330357	16.821682	17.686419	24.49358	10.681446	9.466693	32.31349	-1.4517398	-9.425272	-1.9300086
TE0003500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003502	45.743813	16.697472	-4.2597275	8.995975	-0.793898	1.3830748	31.102865	1.1886214	1.0403938	16.552368
TE0003503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003510	35.54923	-3.1855998	1.8017346	12.617793	2.1226037	-1.4270977	-11.089247	-9.729172	-12.489426	6.409289
TE0003511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003512	-45.903423	5.4786654	4.0009985	2.968517	7.366017	6.389021	-4.406351	-0.6902185	2.3564498	-1.4215747
TE0003513	-32.088528	3.7903032	-12.594933	-0.061553605	11.497313	6.3313932	-5.9316545	-3.6254332	-11.902525	-8.522812
TE0003514	-16.57732	-8.997502	0.43614173	8.086611	7.999387	6.965119	5.818502	-3.3327012	4.820711	-2.6363347
TE0003515	-21.494919	-3.802701	-3.4350543	10.435606	0.087676845	2.2296658	-5.361133	-1.8408811	-4.839326	-1.7059896
TE0003516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003518	-24.87829	16.1659	-8.389946	2.4678252	5.8770766	11.706415	-4.231202	-0.14125806	-4.350277	5.533177
TE0003519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003520	-30.720848	1.5475287	19.36084	-0.7976655	-4.27916	-8.806473	-3.4085238	-7.321343	-3.1200144	0.90923524
TE0003521	57.918465	28.547022	-11.206716	0.083357416	-14.114715	-6.3675375	-4.9299116	-15.512292	11.054575	-3.8500037
TE0003522	-9.501921	-5.211125	9.406979	11.074407	5.301746	13.402683	14.736898	2.702	-7.947369	5.818283
TE0003523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003525	20.688622	-17.036217	-24.053888	1.2736868	2.402565	-18.394611	-3.5403721	-7.7052493	14.914442	2.11009
TE0003526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003535	16.784014	-0.1260801	-17.965382	10.31198	9.908075	3.4362614	5.5703044	4.454787	4.1737814	-3.5203507
TE0003536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003537	25.900871	5.3772016	-1.1740241	-14.471935	3.3271627	-10.472414	10.036416	0.43794286	-0.49464524	-4.3206563
TE0003538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003544	-22.45476	-0.8640842	2.1431046	8.287473	0.003206851	14.693515	-3.0960493	3.292396	-5.158345	-0.95095944
TE0003545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003556	66.913666	45.1669	-9.776853	25.482311	-6.3161483	3.7315538	-1.3776857	-1.741952	12.06675	4.658056
TE0003557	1.9468751	13.945712	16.08918	16.626545	2.5525844	-3.952854	5.6711645	-5.689026	-6.29737	-0.4560706
TE0003558	8.75658	9.119251	6.857314	-6.7223096	10.619948	-2.4720247	-5.955758	2.2982244	-12.3423815	-3.3487859
TE0003559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003562	16.06981	-9.246991	6.119184	9.826438	1.015706	1.210912	3.0844975	18.921347	-2.4471083	-3.3286767
TE0003563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003564	-9.46512	-10.609466	12.757003	13.955978	4.9324307	-14.234103	0.097761795	4.029063	-0.47592297	-0.46041548
TE0003565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000005	18.676641	-20.725363	-2.5564172	-11.455305	-0.9635819	-4.574743	14.581588	-0.730113	10.947682	-12.89259
TE0003569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003570	-18.578701	5.425449	6.9191823	10.14788	4.1586194	-7.00849	2.1223717	2.1039	-9.745786	-1.3579797
TE0003571	6.773276	-20.161882	0.93130845	4.9724617	2.8774939	2.131316	-3.7308016	3.6118672	1.3464085	11.632899
TE0003572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003573	-11.620272	-13.98873	20.558075	-11.490988	0.7399451	17.082249	-9.056897	12.6848955	15.736349	0.8432821
TE0003574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003575	-20.364128	11.613591	0.7542171	12.075968	2.1260493	-10.004651	-1.3259039	2.9332998	0.43744498	0.6913774
TE0003576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003579	5.7630787	-11.351276	-25.510437	1.7654307	3.6128657	6.050022	9.414182	-12.539069	-0.50394434	-1.8977587
TE0003580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003581	-6.2707486	7.4842443	-31.429182	-1.1958404	-16.448015	4.037622	-0.51655483	-4.214808	-13.122188	-5.384552
TE0003582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003583	-13.193909	-10.570184	12.215053	-9.185215	9.61228	-9.298598	11.611044	-4.6012254	6.766973	-2.9495623
TE0003584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003590	46.787285	-16.235437	-21.75886	-0.3093211	-26.118174	-1.7135097	1.5061322	-1.2100382	10.811503	2.7234952
TE0003591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003593	0.64383715	-1.3077154	-5.486626	8.63109	17.961721	3.2758415	-5.9957123	6.7202296	4.1948085	3.8603036
TE0003594	2.9789925	3.6225164	3.380779	-17.931915	-12.406115	-8.435852	6.5920496	11.368241	-8.229669	1.3615226
TE0003595	-5.7716036	-0.52815264	-17.846216	23.06717	5.305954	13.924333	-7.5425797	-8.201187	9.640173	-5.0015655
TE0003596	20.211903	30.924591	9.07553	7.3930583	3.8283048	2.6864076	4.401151	-7.2044735	6.5967784	11.532003
TE0003597	-22.513668	-7.4334383	-13.500676	-7.3966894	13.350209	6.6456256	-7.002724	-5.8248944	-2.7606275	0.95368326
TE0003598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003601	-9.69067	-16.874765	14.634407	-21.976177	-12.016653	7.1334505	4.6486545	9.48382	8.219964	-1.1631954
TE0003602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003604	-15.40545	9.571781	9.495179	10.042468	-5.423225	-0.46657932	1.4878861	1.542278	-6.792913	5.2361946
TE0003605	7.490844	-22.663143	10.498324	-10.732972	-4.311947	-6.7738194	-22.408266	-4.067102	4.7961264	6.093727
TE0003606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003607	-5.0996766	-23.384516	-21.364092	-11.337251	11.410211	-10.799666	0.15337284	-2.7262907	0.9799381	-4.3792014
TE0003608	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003609	36.791122	-19.514582	-23.29061	-19.039787	9.758821	1.9402102	6.520278	16.867687	0.40169218	-8.2158785
TE0003610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003611	-4.550511	1.0036405	5.379325	-5.311608	2.692656	2.6615593	10.8151045	-8.147311	-4.901431	3.9231632
TE0003612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003614	-15.32829	12.314452	-9.740443	-18.689137	-6.081342	9.666804	8.570752	-0.3820273	0.426524	6.3364162
TE0003615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003617	0.4975527	-12.469661	-20.622826	1.802807	-0.001188551	10.521632	-0.8455446	-10.190647	3.179801	-4.9566855
TE0003618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003620	41.165993	23.520292	12.476611	9.8764925	-10.134394	19.543678	1.186675	3.6939726	-1.3502089	0.16524972
TE0003621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003622	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003623	0.8009924	-0.17283179	-12.500619	2.9053245	-2.159543	-9.65677	3.578231	-1.4432614	-13.502153	-5.3189735
TE0003624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003625	23.14137	-24.313665	4.0474315	13.01581	-14.678925	5.6922536	0.44974893	11.74757	4.8450813	-0.9026386
TE0003626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003627	-10.38997	17.486227	-3.9241452	1.7096169	18.237492	-11.007418	0.4024223	-3.553048	6.923552	-9.096189
TE0003628	-8.187	-2.4418952	-10.907309	-14.73451	-2.1262248	-7.677945	16.247	0.4717987	-1.321867	-8.703271
TE0003629	5.5718656	-2.646839	0.003192149	12.659915	-9.21848	7.338613	12.1852	5.920251	-3.564609	4.7389293
TE0003630	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003631	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003633	10.943674	-4.9960923	11.683205	13.159549	-2.8019023	-18.821568	-4.818175	-1.0803759	-10.550633	-9.986191
TE0003634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003637	-19.338312	-2.102812	8.336242	-16.729326	16.938507	-3.026264	11.929727	-6.3391895	4.3049054	-4.02222
TE0000003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003638	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003639	-52.15927	-1.9941378	4.6912994	0.28935897	-3.4452097	2.331624	-3.514396	0.18622808	-2.7983165	2.7156944
TE0003640	-11.703911	12.314831	-4.975765	-3.4477668	-7.591328	-0.58138204	0.8832465	-3.477144	-4.031903	-2.0662181
TE0003641	19.988304	-5.107502	2.781407	-3.6602352	12.94346	-9.490227	-11.446556	5.091747	-1.8542625	-12.202201
TE0003642	-17.378817	3.7069094	11.048082	11.734424	9.065662	9.939015	0.5823912	6.5625925	-9.074092	-9.668725
TE0003643	-41.626995	3.5261788	1.4475471	0.20921855	-8.04521	-3.4266295	0.36449236	4.322866	0.92001086	1.6122472
TE0003644	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003645	15.959883	-22.560452	-6.3828716	2.8023896	-15.243789	8.350614	-3.4936678	-12.913733	6.05607	0.7954243
TE0003646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003648	-23.286165	-1.0496298	-9.685424	-3.2086844	-7.5421286	-1.7245282	3.7367387	-8.612715	-3.2373867	0.6072171
TE0003649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003650	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003651	-7.1906548	-6.535004	14.485218	1.8075016	17.962723	-13.939332	4.761667	-12.961473	1.8518034	-3.9983447
TE0003652	16.43981	-2.8901527	1.6308423	-15.453341	1.537383	-13.064275	-21.176558	-0.56311446	-5.436448	8.01745
TE0003653	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003654	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003655	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003659	23.206667	-14.724171	33.111958	-2.6547978	-9.8073845	6.1961613	-3.567683	-4.0459847	-7.029454	-3.4182336
TE0003660	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003662	-13.067599	-20.194244	-13.53566	-22.7602	10.055742	-8.033267	-2.6903358	1.7620511	2.4114864	-10.180391
TE0003663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003665	7.303513	-22.418795	-19.257013	3.6353092	18.799221	-8.745023	-12.311803	4.576166	0.66033846	-10.473459
TE0003666	7.2020354	37.09273	-10.78114	-21.331451	-2.7827263	-3.4354613	-9.768033	12.282885	3.6426027	-2.5842655
TE0003667	-26.889791	-16.80378	-0.183394	-2.8679945	-3.99365	1.1972018	3.2835352	0.9014529	2.102697	-1.3398476
TE0003668	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003670	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003671	-35.198154	-4.41308	-0.2805205	-2.03027	0.012168541	1.272238	4.673706	3.5699592	-8.088076	2.9095592
TE0003672	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003677	-13.254408	18.157215	-5.9033256	13.066743	8.95503	15.294392	0.8660747	-4.0324574	2.6244063	4.918876
TE0003678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003680	-25.085745	-13.211233	-12.276391	2.2157822	-9.875061	5.491689	1.1093799	-6.7612257	2.6812878	1.006513
TE0003681	3.4657614	-5.678482	2.5318966	-11.821618	-10.462464	-4.597358	11.057605	-0.34384537	-3.6167157	-1.0638891
TE0003682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003683	10.339604	29.446587	21.47261	-35.548225	2.4647987	-3.3810053	-7.696826	-13.868569	9.789599	-3.9996982
TE0003684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003691	-42.720547	3.9440305	2.1211298	2.3493066	6.1842356	5.9237165	-2.6615334	-1.6317675	1.1946423	-0.7628408
TE0003692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003702	-21.39342	-12.094958	16.025408	-5.323914	-10.3829565	-9.778976	2.659773	-8.123834	3.7210946	-1.0824047
TE0003703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003708	-2.0437202	31.29949	-11.393397	15.922838	9.136948	13.833313	-10.718507	8.528049	-1.4631703	2.595781
TE0003709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003712	35.160187	25.925621	13.3269	-8.13	-16.747902	0.8228785	1.3734342	-12.105813	1.5703415	-0.67893916
TE0003713	11.148998	-18.135096	-7.273739	0.96912026	-8.377114	2.9116642	2.3192253	-2.8705842	-3.4916964	5.797247
TE0003714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003720	-2.1302311	-5.915083	-19.15885	-7.33365	13.839174	-9.720788	7.145708	-3.16492	-9.389864	-8.520418
TE0003721	-38.38374	-8.99171	-5.5696926	-10.932966	11.539272	14.692809	-10.832403	-8.42604	-3.207406	8.557583
TE0003722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003724	-8.796112	29.679846	-13.992576	-12.804987	-9.775477	9.147886	-8.280431	3.7504656	2.4070837	9.97077
TE0003725	-11.654805	-1.9412609	-1.1390564	18.106659	-4.7727504	-3.2782886	2.1451006	4.974949	-6.792647	1.1703432
TE0003726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003727	-2.723087	23.676256	-10.534146	2.244728	13.254519	-13.57504	-4.0741477	-2.3097553	12.149671	-1.1947548
TE0003728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003730	0.8828737	27.520077	-0.13221337	16.716528	-4.72931	-9.979337	-2.0279984	8.705739	-2.2704535	-7.6492257
TE0003731	6.2346463	-8.824459	16.275942	-10.813339	5.153012	1.8838637	-3.9856672	-2.2119114	0.38062552	-16.54955
TE0003732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003735	-26.843084	12.623763	6.7623405	8.653793	7.440409	-2.7380118	-1.8880322	-1.9773756	2.9446871	-3.4204595
TE0003736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0003740	-38.422916	5.103162	1.0256008	5.2788725	-4.5042872	-0.41684943	1.2559217	3.6835332	-1.7306732	-0.18549442
TE0000007	-26.886688	-8.430978	0.92098004	0.22064233	14.464929	3.0092506	-1.8436142	-4.229947	-8.524874	0.4610427
TE0003741	11.263765	3.272036	11.95174	-18.61724	-6.52178	-1.7841723	8.014259	-3.7577653	-3.7242577	-1.3274207
