SID	tai_lbp1	tai_lbp2	tai_lbp3	tai_lbp4	tai_lbp5	tai_hog1	tai_hog2	tai_hog3	tai_hog4	tai_hog5	tai_contrast	tai_dissimilarity	tai_homogeneity	tai_energy	tai_correlation	tai_entropy
TE0001506	55569	16408	23861	18212	52715	515925	36519	732	90	45	72.13389192	2.670416911	0.738098307	0.626833361	0.821123404	6.397939443
TE0001507	42884	13502	17565	13929	41217	402113	25800	607	89	43	101.5015442	3.511086714	0.70418069	0.624890262	0.794855859	6.434415564
TE0001508	36235	12493	16519	12462	36595	511364	29497	1523	165	70	85.70502096	2.623850868	0.791275519	0.732682588	0.834893862	6.742028457
TE0001509	47367	12840	15007	10662	33025	508072	27887	1369	120	68	119.2019054	3.643224141	0.749892766	0.713054826	0.721808179	6.578546004
TE0001510	42411	11974	14821	11872	37256	487318	29407	1401	143	50	132.6909843	3.656632407	0.759232335	0.704160264	0.85429192	7.053662868
TE0001511	24893	8071	9404	7667	20156	459722	25058	985	142	93	79.43697432	2.358412536	0.842504369	0.813837893	0.771774823	6.952221811
TE0001512	30214	10641	13761	10803	31023	451735	25566	1863	272	84	68.16559382	2.038568024	0.810600222	0.749354874	0.762654087	6.234588767
TE0001513	44405	13658	15133	12327	30363	478593	25586	1072	136	53	158.0500867	4.346774898	0.734793585	0.69920963	0.769022186	6.937309952
TE0001514	32775	8395	7977	5822	17892	485014	29272	1403	186	95	134.9935987	3.181533143	0.822958425	0.799943485	0.63075166	6.630018886
TE0001515	31190	9856	7012	5498	15736	432150	31076	1532	133	49	168.9360609	4.218778501	0.802995823	0.78109866	0.664632527	7.017376981
TE0001516	24372	7986	9741	7717	20685	425527	22840	1041	77	65	101.4679347	2.707026409	0.829858689	0.7959649	0.761475071	7.034943917
TE0001517	31919	12783	19950	15932	41667	393912	22899	906	122	40	58.85928372	1.98937149	0.765277499	0.64750107	0.917189447	6.776385535
TE0001518	28264	8062	8946	7329	24476	331147	19924	766	69	39	113.0736923	3.315792642	0.769984573	0.720334218	0.80720088	6.984135374
TE0001519	26704	7286	7014	5282	14243	484547	31558	1700	158	113	126.3801835	3.113063525	0.853463424	0.835822698	0.734582317	7.256864121
TE0001520	19755	6804	9865	7522	25993	453613	14828	830	158	47	24.06807588	1.081083246	0.870811458	0.819232593	0.88308795	6.297417659
TE0001521	25056	9139	13280	10233	28995	348806	19079	1259	150	66	83.06498468	2.156239887	0.803751441	0.714812158	0.743267949	5.925731968
TE0001522	31038	8777	10145	7665	26294	506103	27982	2080	289	90	101.2163548	2.565256342	0.83088917	0.79104324	0.725234263	6.579645788
TE0001523	36718	13710	16206	12437	36108	458516	24928	1189	164	69	93.33748734	2.830371591	0.764454796	0.703416957	0.740487098	6.255724616
TE0001524	41623	10623	11092	9151	23554	447989	22864	1133	114	49	149.4491941	3.905779698	0.75440138	0.727695189	0.58162239	6.355779705
TE0001525	33412	10305	12375	10110	25826	381902	19895	673	65	35	103.111948	3.395797721	0.749106301	0.707479939	0.754514041	6.505463757
TE0001526	29267	8294	9884	7509	24121	398573	21399	1036	152	40	115.1578566	3.116639215	0.793641188	0.754913264	0.727257526	6.740621192
TE0001527	42640	12736	13985	10927	36256	474198	23315	1221	153	73	109.2880758	3.39641951	0.749700516	0.701744272	0.721287991	6.327940467
TE0001528	29697	8381	9260	7464	21187	432463	26405	1010	143	59	125.5238507	3.039184526	0.815097706	0.781745556	0.665547543	6.68392883
TE0001529	59043	16688	19120	14545	49798	654006	37067	1641	221	101	131.9926873	3.768577902	0.748592375	0.69679899	0.830861919	6.931155653
TE0001530	41040	13656	16693	13306	39626	435799	24244	993	123	55	111.5998341	3.533722136	0.726253843	0.657779627	0.813033162	6.633807477
TE0001531	35764	10111	10012	8173	20491	505253	24546	1351	145	65	131.4999989	3.408898044	0.804024048	0.78520381	0.649338192	6.592738361
TE0001532	26720	9307	11329	9125	26192	349201	17391	711	76	37	85.60903985	2.837576016	0.76837708	0.719094546	0.819099308	6.555964181
TE0001533	28108	9399	13481	10246	31557	424206	23671	985	135	67	71.24513212	2.275323748	0.803944128	0.740427812	0.853667859	6.736153945
TE0001534	33917	10992	13153	10743	28844	398520	23489	1158	94	45	116.6965889	3.393522953	0.754529003	0.707764141	0.765482248	6.695066614
TE0001535	26371	8405	10267	8477	24484	334796	19966	862	93	35	91.59623546	2.913718792	0.773307389	0.725163822	0.799904472	6.657271081
TE0001536	30463	11878	18307	13204	38107	427443	26835	1099	125	42	84.49984981	2.348026268	0.791666341	0.699251391	0.880915437	7.035126248
TE0001537	20359	5908	7209	5601	19076	329864	17984	1243	118	63	96.80677409	2.445567025	0.837652211	0.791003575	0.768992572	6.723312848
TE0001538	42062	13668	16098	13211	33999	467983	23620	1068	100	33	132.269844	3.861205734	0.734892672	0.690951677	0.734666897	6.63899091
TE0001539	37606	10762	11787	9092	27866	470323	27254	1219	102	62	116.7383518	3.389699892	0.776243079	0.741428477	0.762451427	6.684700167
TE0001540	25854	6468	6657	5146	13666	491442	23247	1430	182	74	101.1930265	2.665437567	0.86228291	0.846898658	0.756722635	7.140848521
TE0001541	40473	12785	13956	11568	33531	456219	22876	908	106	59	113.8043527	3.684573437	0.74330361	0.702694482	0.759617352	6.665549018
TE0001542	32207	9558	9506	7198	18948	517948	31662	972	129	89	122.2292176	3.307916072	0.827716541	0.805637072	0.725733651	7.135937428
TE0001543	43811	16745	27367	20228	58838	527308	29552	717	71	37	54.66739759	2.04070751	0.759724166	0.634648654	0.93274016	6.895031049
TE0001544	44840	13453	10537	7887	19674	517607	28053	953	99	38	170.7664277	4.594210239	0.760810644	0.743097729	0.593742604	6.815806484
TE0001545	26458	7671	6939	5676	15493	385119	21149	1332	178	57	129.3557104	3.326590334	0.813189782	0.791419313	0.655471111	6.712389845
TE0001546	25204	7305	9772	7050	26482	513311	29260	1695	182	115	84.99890026	2.004245315	0.872226228	0.818356651	0.7261797	6.679149666
TE0001547	33423	8849	8132	6437	16754	455927	26875	1667	166	69	121.1646086	3.206904431	0.807198551	0.787638848	0.591088298	6.403676318
TE0001548	44289	11713	12731	9611	28132	440205	23444	1302	101	50	155.9356595	4.158791089	0.729693354	0.692970428	0.712073101	6.576877622
TE0001549	35936	10410	12329	9780	30416	444767	26207	997	125	53	101.0392719	3.183608979	0.777919539	0.728329794	0.741342065	6.670294269
TE0001550	34814	9910	11583	9033	31256	438724	24661	1351	139	65	134.4849046	3.497866951	0.778470426	0.729169856	0.816684291	6.946758194
TE0001551	25008	7669	9422	7286	25060	544216	24621	1680	156	134	61.68554507	1.640717212	0.872869349	0.834402822	0.80455309	6.869998489
TE0001552	49481	14702	18464	13669	44501	598386	33139	2015	265	101	108.2074259	3.107874999	0.771955555	0.715661483	0.799112571	6.867936594
TE0001553	28882	8695	10650	8058	24167	502460	29354	1393	170	89	85.32307384	2.40056131	0.842206675	0.803226775	0.727072534	6.84224902
TE0001554	37447	11709	15410	11829	33742	489642	25607	1575	188	92	95.19786572	2.690191011	0.789565548	0.73101265	0.684127731	6.240182846
TE0001555	40126	11945	12922	10145	29718	481451	24444	1262	170	57	122.0585518	3.599937408	0.765395522	0.730540315	0.768778487	6.822241228
TE0001556	33290	12144	16967	11781	35355	450854	25376	927	107	69	104.2661411	2.907019485	0.780951793	0.710763114	0.865467297	7.08598932
TE0001557	31367	10476	13160	10204	31751	459900	24292	1136	123	63	88.05100115	2.695184178	0.800475587	0.747425784	0.871507501	7.101224431
TE0001558	32955	9086	9946	8072	24750	421268	19669	1147	126	50	139.8049399	3.613657038	0.781943817	0.750002584	0.773963887	6.905331722
TE0001559	27694	7737	9695	7032	22740	390341	21862	1000	105	35	104.831915	2.894514719	0.80355057	0.761786305	0.628385728	6.405122114
TE0001560	41695	11962	16719	12644	40972	607346	32184	1750	154	86	109.4421518	2.779870352	0.813117613	0.752536082	0.850003382	6.780164692
TE0001561	28842	7763	9786	7753	27711	554250	28123	1753	263	107	103.8832225	2.500270754	0.855771268	0.815266526	0.80130899	6.952333404
TE0001562	32334	11186	14816	12380	31050	528168	33562	1429	166	111	71.35632552	2.266106048	0.824339038	0.766076839	0.692331112	6.49945343
TE0001563	24422	7869	9390	7144	20643	321811	16210	988	100	38	108.7155276	3.092244898	0.779845857	0.741075218	0.663830386	6.350083834
TE0001564	49182	15380	18995	14051	44342	481480	24632	1099	127	46	119.1700198	3.755580231	0.708275058	0.643506834	0.732574247	6.395289857
TE0001565	33040	10884	13473	10458	33136	455006	22471	1325	95	56	88.17160039	2.678880918	0.787633233	0.737634953	0.817347394	6.736284463
TE0001566	31058	10023	11424	9218	23105	477412	26824	1007	132	65	119.3678188	3.168605735	0.811987563	0.777840944	0.741999582	6.852346497
TE0001567	46041	13560	14768	11127	36276	577709	32576	1794	192	89	134.6647306	3.555568125	0.780968309	0.737682554	0.837104636	6.921980051
TE0001568	21567	5754	5328	4258	10290	356758	20657	969	147	63	123.0472424	3.132942925	0.844465675	0.829063904	0.707299857	7.128690148
TE0001569	34320	12528	18068	13470	39433	464394	26619	945	69	48	80.00467727	2.526139843	0.782658022	0.701563567	0.874267402	6.999887526
TE0001570	27335	9196	11757	9881	24849	383867	18350	763	108	49	81.88711872	2.548565577	0.795792125	0.74502123	0.816475538	6.562077572
TE0001571	28492	7157	6178	4660	15166	463006	27207	1374	174	71	104.1242813	2.793628594	0.840434947	0.82206782	0.632630276	6.659845753
TE0001572	20894	8150	10236	8617	25956	429022	17665	988	165	90	38.95992992	1.479576796	0.849990027	0.798110834	0.857648647	6.362928761
TE0001573	22989	6212	6905	5625	16046	402434	20952	1148	152	78	106.3332554	2.747412977	0.844250056	0.819952241	0.739278364	6.842313151
TE0001574	25646	9638	11464	9510	23974	396377	20377	1467	172	53	84.42434569	2.626141046	0.798539513	0.757646565	0.640143992	6.420038113
TE0001575	43316	14183	15405	11831	34115	492198	24874	1083	114	50	121.4990175	3.903514922	0.739468555	0.702027615	0.753460098	6.727696126
TE0001576	21832	6288	6535	4632	16146	543407	31206	1801	204	102	116.4151637	2.511662663	0.889123948	0.865665948	0.741049936	7.328578493
TE0001577	39670	14581	19689	15299	46747	446197	24679	1358	113	45	76.03207753	2.602592491	0.736147972	0.645108947	0.864315534	6.511575618
TE0001578	34153	9522	12841	9527	33460	532711	30208	1514	196	103	91.11497869	2.589313725	0.82258776	0.772457168	0.850000324	7.150805339
TE0001579	52757	15326	19581	14731	47481	596342	33045	1317	207	79	118.2219889	3.317836756	0.756977425	0.694523994	0.753222231	6.547023497
TE0001580	25489	8085	10137	8195	24901	427353	20389	1116	134	72	78.35899403	2.246216965	0.829002699	0.783168428	0.76991498	6.482741766
TE0001581	58119	16301	18004	13942	42304	571160	32614	1584	135	63	150.8393782	4.234534414	0.720755709	0.677056396	0.747408715	6.737364962
TE0001582	40585	11738	13656	10323	34930	593804	30404	1455	203	102	99.2957023	2.646061085	0.815122119	0.767301795	0.721564913	6.460494757
TE0001583	26815	8851	11610	8151	26528	493686	22996	1411	149	77	97.80956724	2.473461191	0.838507857	0.796420001	0.844053469	7.181830566
TE0001584	45340	12836	17824	13877	43145	537375	27723	1072	134	48	109.5090466	3.162124326	0.762946362	0.703204995	0.860931377	7.119753862
TE0001585	34360	9395	11134	8143	26282	489067	26825	1553	167	59	105.6522586	2.850347824	0.80754399	0.77121062	0.728543177	6.598614589
TE0001586	29665	8821	11476	8278	31031	550526	24283	1628	189	94	104.2050588	2.449474251	0.848082753	0.800426133	0.852576376	7.287799318
TE0001587	50872	15862	22772	16628	54780	572217	34377	1112	120	79	83.92404829	2.795237533	0.758024447	0.669173548	0.869863133	6.721058663
TE0001588	41051	10831	10921	8076	27741	620553	38594	1564	181	68	117.340873	3.025076307	0.828507256	0.795595983	0.654434337	6.828633048
TE0001589	42109	10760	10332	8090	22099	481683	30089	1266	125	53	176.7301392	4.478808354	0.765945621	0.743927295	0.727400165	6.934458395
TE0001590	41757	11796	14651	10594	40055	532521	29798	1955	226	70	112.2935294	3.025980163	0.786705812	0.726317822	0.832739332	6.850734602
TE0001591	23416	7733	10450	7607	23214	453555	22117	1467	131	63	93.21763735	2.447512631	0.841286775	0.804252702	0.806473715	6.752900965
TE0001592	45082	12796	13997	10664	32631	593955	37130	1957	294	84	135.7980028	3.593561812	0.792292212	0.755272687	0.807105535	7.196327083
TE0001593	25206	9000	12555	10636	28960	366476	21043	1080	136	65	67.54724118	2.122854562	0.801053019	0.727806133	0.835114056	6.596538866
TE0001594	40873	10724	12215	9361	30727	442326	24790	912	105	47	167.6753867	4.418472731	0.744522389	0.709573109	0.849149448	7.077131606
TE0001595	24790	6916	7809	6381	22364	406594	21770	1285	171	47	113.0854507	2.696188712	0.836581778	0.79151981	0.756326021	6.912730633
TE0001596	32019	9340	11210	8229	26680	511279	24897	1445	154	65	133.0580068	3.208581875	0.817330872	0.783379879	0.823273184	7.138737329
TE0001597	46240	13166	15483	12424	37662	479268	24879	1128	122	43	136.732989	4.034937759	0.725994319	0.679523949	0.796543483	6.858686588
TE0001598	37549	13230	17069	12955	35411	387738	23873	730	75	36	89.76578523	3.230239934	0.7136109	0.650417458	0.833598587	6.67225609
TE0001599	30165	9734	13184	11218	27434	436177	24560	730	173	60	78.72852691	2.453636714	0.802675931	0.752718068	0.84319103	6.754985182
TE0001600	47940	14529	19539	15669	45598	435493	24800	794	86	41	118.702703	3.648658791	0.703215405	0.617373697	0.785609711	6.545838331
TE0001601	22660	7215	7532	5687	15936	537455	28270	1526	215	101	105.4443247	2.44908481	0.876793907	0.857270392	0.717848799	7.097958603
TE0001602	30841	8830	8719	6765	22482	496238	30505	1519	176	87	104.2153552	2.736190219	0.833664586	0.800022996	0.671625162	6.647188006
TE0001603	44634	12341	12375	10132	29749	476406	26357	1220	176	66	162.0733035	4.202778585	0.748508429	0.713887292	0.723199149	6.739110703
TE0001604	30111	8421	10545	7971	25541	417382	26358	1085	130	59	137.8244618	3.417163302	0.799992753	0.756453617	0.800162694	7.149326512
TE0001605	37234	10554	10865	8685	25414	445304	21181	1439	187	69	142.4805492	3.633843976	0.768141523	0.737457856	0.627147991	6.288499273
TE0001606	52175	15721	19636	15292	47541	572568	31880	1200	166	66	123.4534084	3.754565773	0.7341641	0.678251192	0.847664957	6.966161518
TE0001607	33916	11262	14280	11492	31317	345062	18799	558	54	27	93.73957545	3.35183095	0.716393365	0.656773623	0.801180801	6.541755239
TE0001608	33585	9891	10684	7784	24684	707171	30072	1300	135	42	81.58086884	2.179407672	0.865450508	0.84050526	0.718555292	6.945941707
TE0001609	41812	12165	14000	10438	32437	483575	26574	1359	189	61	100.9836915	3.325039333	0.762164775	0.720809921	0.743176519	6.610103599
TE0001610	39303	12201	14951	10830	30775	530899	30741	1271	133	68	126.4247037	3.309955333	0.789824564	0.745000149	0.776010789	6.874796279
TE0001611	48889	13959	17695	13537	42898	526227	27745	924	149	48	123.9617205	3.677303904	0.738912735	0.687800568	0.813998216	7.023300519
TE0001612	34704	11133	12800	10191	25516	390043	21047	1221	89	52	139.6947736	4.125040425	0.7364261	0.700396438	0.756831188	6.877217094
TE0001613	31067	8909	10361	8172	25250	563975	26158	1583	286	108	89.36434215	2.348831006	0.849644223	0.814997852	0.753733384	6.78857388
TE0001614	40185	14415	19087	15040	41734	395732	23912	778	86	44	88.28306914	3.172390823	0.70747407	0.616979002	0.827729349	6.532880995
TE0001615	29175	9723	12334	10834	25298	479512	25472	969	85	50	84.30739482	2.479052746	0.822552559	0.779315675	0.826791488	7.058623906
TE0001616	30183	9254	11954	8019	30155	618827	35448	1562	163	100	128.6706279	2.678917894	0.860899432	0.818994187	0.805164759	7.366322968
TE0001617	30054	8471	8764	6628	19396	425964	23956	1420	236	80	111.591	3.018835941	0.811771277	0.782988621	0.688863095	6.721003596
TE0001618	48498	15773	22253	15857	49644	456011	29354	836	93	30	111.81524	3.285938261	0.724538932	0.615980536	0.842692079	6.683392983
TE0001619	46054	12819	14700	11049	34683	498999	27134	1030	106	41	127.0200054	3.63831619	0.746660204	0.704844747	0.582516289	6.148529845
TE0001620	47711	14502	18601	14322	47764	531829	30148	1273	114	72	104.1810423	3.12483681	0.751630588	0.679209897	0.804630555	6.452974759
TE0001621	32110	9370	10696	8518	25345	484024	24534	1513	149	80	111.2945408	2.89501068	0.821515734	0.779931807	0.809208773	7.085365568
TE0001622	27557	7764	10711	8072	29780	344566	21883	867	70	30	139.037183	3.424924538	0.784036329	0.709631494	0.840084968	7.277793932
TE0001623	38873	11087	12713	9351	29583	492370	30580	1680	180	70	157.5328973	3.847010576	0.782234834	0.745271411	0.793669069	7.175935709
TE0001624	17596	4857	4327	3196	9271	422709	21066	1735	219	95	102.4199007	2.319792007	0.888338827	0.875114634	0.621725599	7.052465724
TE0001625	37559	11231	15026	11407	38008	480947	27919	1237	148	49	116.619257	2.921621678	0.789253421	0.718823798	0.691782962	6.474797072
TE0001626	45016	13389	14950	11631	32446	501035	26218	1085	125	62	133.6001103	3.644791766	0.749779089	0.710497183	0.620444636	6.183445737
TE0001627	48349	13969	17909	13419	39221	650005	40297	1471	190	101	119.4001969	3.301087348	0.793373488	0.749270851	0.837106421	7.249428496
TE0001628	29002	7899	7773	5804	18590	368687	20080	1042	75	50	124.9321014	3.503869483	0.786772031	0.762647851	0.698072365	6.71315064
TE0001629	41046	11811	13843	10748	33412	491095	28841	1336	142	64	120.7217551	3.333042582	0.773435027	0.724993842	0.72149714	6.425581985
TE0001630	36640	10496	12344	10125	25166	433131	25872	955	89	33	136.3366376	3.616701048	0.773110267	0.730911555	0.709977837	6.751700607
TE0001631	42936	12943	16592	12326	38715	580072	30772	1652	190	79	118.9056316	3.158145624	0.789419756	0.739654475	0.814312285	6.964160987
TE0001632	42397	13876	16515	12872	35079	432250	27754	1134	112	45	124.8380575	3.636837457	0.721903436	0.664959001	0.688338281	6.240061722
TE0001633	39113	10639	12587	9654	29942	459059	24489	1016	91	49	104.4528457	3.374774819	0.766000957	0.727095753	0.710786284	6.573565053
TE0001634	36016	11955	14569	10374	31638	474631	25539	1180	142	60	96.40546862	2.967252389	0.781969799	0.73516357	0.760927211	6.705354438
TE0001635	40275	13295	18685	13784	44579	477572	30326	1375	159	58	93.84698672	2.763024936	0.769282799	0.678808223	0.815635249	6.479955419
TE0001636	32797	8845	11674	9284	30380	465564	26088	1423	134	81	117.3352304	3.079861111	0.800677268	0.752780331	0.801214391	6.787839446
TE0001637	50326	16206	22989	16723	50428	497606	32479	1142	91	42	90.08355973	2.975894594	0.731141694	0.634529968	0.794711683	6.452782517
TE0001638	20309	7058	11350	8406	27300	505003	21190	1003	191	85	40.52151902	1.289129064	0.880165487	0.823336885	0.898419885	6.997017529
TE0001639	36231	11481	16365	12086	39061	470286	27565	947	112	50	98.14177505	2.80639745	0.785498801	0.711410069	0.796626951	6.722664986
TE0001640	39116	11258	14723	11241	37586	473203	27003	1150	143	53	115.9316235	3.108741198	0.774387825	0.710438485	0.712111688	6.291347851
TE0001641	32766	9958	12900	9992	29388	512881	31783	1767	227	92	76.74631331	2.164290994	0.831127548	0.775296474	0.628262102	6.039926609
