SID	zhi_cnnPC1	zhi_cnnPC2	zhi_cnnPC3	zhi_cnnPC4	zhi_cnnPC5	zhi_cnnPC6	zhi_cnnPC7	zhi_cnnPC8	zhi_cnnPC9	zhi_cnnPC10
TE0005689	-22.524282	-9.214319	-23.364866	39.482327	56.181183	10.013032	-31.658173	-0.51868594	11.236461	27.011879
TE0005690	-34.458065	6.436542	-49.468098	20.726166	6.680394	12.656811	4.4802084	20.518312	9.793354	-0.62102365
TE0005691	-0.8124943	7.479329	-19.122133	29.00554	0.617206	-3.6333086	-1.5593723	-7.1131296	-17.77167	6.0862136
TE0005692	16.598955	11.797105	-29.45552	31.736795	43.196934	-16.733833	16.252563	19.481981	4.697655	-4.500483
TE0005693	26.571043	23.751398	18.46485	-7.066436	-3.197952	-7.530766	5.804142	27.918198	3.5657303	10.404942
TE0005694	8.012389	15.602153	-20.595745	26.544416	1.9197674	8.313837	-6.304874	-8.787362	10.270116	-7.117565
TE0005695	-36.549072	-12.454591	3.4578886	-19.68632	-16.336464	-25.809814	18.202246	0.3502435	16.166218	19.98013
TE0005696	51.5182	5.4281054	-10.897812	40.80471	-3.565129	-9.005994	-4.18457	19.41677	3.6986213	12.395147
TE0005697	51.704384	-5.020075	-7.8195343	-58.093964	-15.8502035	4.3485804	-4.19044	-14.321576	25.61997	8.703245
TE0005698	-26.815779	8.829105	-50.632164	8.619765	44.04944	42.67687	9.616385	-30.505491	9.923132	8.962831
TE0005699	-30.027288	-20.60274	-29.429234	7.953429	7.87997	9.633547	-28.67621	-1.1185509	7.634698	-11.877166
TE0005700	-44.272926	-25.994904	-27.3053	21.036129	-2.5518806	-11.817487	-0.50297296	21.536367	11.278102	7.247234
TE0005701	-38.444252	16.28139	-27.053743	-4.994739	-10.101141	-16.355211	3.9871073	5.853106	-13.0098505	15.449356
TE0005702	21.142538	-23.811909	-29.436811	3.8231223	-27.126505	0.17919211	11.33804	16.11819	-17.4266	-18.086193
TE0005703	12.065815	-7.258608	-33.35638	25.443865	23.177263	-11.00069	15.871438	1.742889	-3.3911705	17.822296
TE0005704	-9.308664	44.260307	-14.079332	-1.6878562	11.3343935	-41.77258	-2.0745509	1.2319423	2.1590545	6.9543843
TE0005705	-21.84043	0.69774044	-3.0095506	38.76724	16.6387	8.017499	6.4971747	61.63527	16.48626	18.918295
TE0005706	46.421913	34.687946	-4.594472	34.33471	0.3172537	-2.4364192	-25.964712	7.2341003	14.725776	-5.6990995
TE0005707	6.754077	4.355544	5.687015	-5.49046	64.46008	29.848738	-17.08353	-10.893543	-20.800222	-25.741362
TE0005708	49.868515	32.138138	-35.79799	17.348171	4.319665	9.977442	17.521042	3.6096148	18.035444	-23.568
TE0005709	-35.19939	-23.026299	-31.976732	5.292166	-42.783043	-3.6331067	10.389718	-3.7616313	7.770771	17.889772
TE0005710	27.29241	55.677296	-35.848114	1.1324102	25.988808	17.07452	3.9926724	-30.737318	32.663452	-6.0414577
TE0005711	-27.884123	55.073345	-46.568096	-2.4024746	18.696478	3.1750746	-0.9762471	-4.718843	8.766296	-21.1791
TE0005712	-3.24767	6.5416822	-8.970433	27.778591	-21.550047	-11.878482	-10.40789	21.917177	16.95386	-13.615006
TE0005713	9.208631	52.903687	-15.296264	41.62981	44.731155	31.129442	-21.061804	1.2966881	28.44416	15.041972
TE0005714	-12.737817	12.860565	-8.567474	-2.6218889	-1.5305053	-14.80848	8.565094	-2.0355587	10.70138	5.21831
TE0005715	-20.198164	29.498592	-22.187456	10.251043	-33.240704	-6.1253133	-6.898223	1.2351583	17.70963	-8.494396
TE0005716	-34.25456	-19.096848	-49.466896	-12.12966	11.219967	16.056705	-6.857714	-10.269606	-0.4563893	-7.020631
TE0005717	-43.004055	7.307973	-2.4507155	-10.969566	44.43684	-14.340678	-1.3122822	7.789953	22.619022	-3.9581723
TE0005718	15.243081	32.667557	-33.258186	-19.457586	10.36182	4.5058355	7.3500047	1.4007369	7.446287	-5.5323935
TE0005719	2.4868736	-3.159591	-13.999632	38.75792	26.495626	7.655635	-23.853224	13.765821	11.47563	0.9880729
TE0005720	-1.8781908	-11.408331	-8.075229	-22.253906	65.52609	-8.698947	-12.739939	1.5736192	5.0179677	-1.3733546
TE0005721	94.38633	-9.210055	5.972192	10.821194	34.10168	26.595137	-14.242989	0.053383943	10.357263	4.7407722
TE0005722	-49.819283	-29.85632	-6.700402	-39.063324	-36.447243	8.636717	10.556945	-14.667234	12.469934	12.377235
TE0005723	-8.290034	-11.026643	12.533335	25.10891	-1.0718365	-0.7850295	-22.575188	7.106126	9.147735	-9.599927
TE0005724	16.90533	-13.787484	-20.49797	-2.2953413	20.17761	-28.3328	8.143318	-15.896002	-3.1545439	-9.999453
TE0005725	13.164079	-23.265293	-21.093388	-15.796895	-3.7269855	-26.284958	-2.4970257	-1.8988626	6.2256365	8.533294
TE0005726	23.913612	17.488876	-1.8415973	-28.974653	4.036298	3.7987473	2.7376096	27.158096	-7.327689	-5.639357
TE0005727	-4.5293026	-3.078833	-27.92102	24.950281	-0.51288193	-34.27035	15.476776	30.079107	7.9570804	18.181389
TE0005728	1.1424869	31.52093	-1.0182072	-0.239011	0.13591677	6.161038	-28.046894	29.136684	23.782434	-1.9139328
TE0005729	-24.541882	-38.066345	4.301199	34.37799	17.010525	-10.038439	-8.501338	-8.127422	-9.030898	-25.2373
TE0005730	26.1084	14.073944	-32.63745	4.5122476	-40.159298	-22.12466	33.772015	10.144232	1.6652893	-13.591128
TE0005731	29.182579	25.73827	15.721626	-65.28928	-2.750025	-13.386039	-19.101267	-2.7510934	1.2627493	-31.515728
TE0005732	67.01324	-19.523268	32.832912	-13.770623	13.039766	17.201942	-22.935179	-7.6255407	7.602045	2.2974334
TE0005733	41.29813	-24.721626	-15.745144	15.575041	2.095435	-20.583292	-5.3321414	7.2515864	13.59305	-16.281633
TE0005734	-78.27324	-23.66868	-7.6349516	-27.144737	24.352974	-27.799696	14.501562	17.176176	12.27799	-0.5080343
TE0005735	-34.564323	-6.321199	-24.623755	-0.480932	13.207731	-19.91815	-29.260912	6.2105923	-0.121560186	1.6962675
TE0005736	-15.46355	13.484966	-9.126618	18.926868	6.0109253	-23.911266	-16.773764	-0.22484642	13.047765	-8.855664
TE0005737	14.745662	57.717953	-15.516297	19.189537	26.375523	-8.162179	-3.112009	9.4394245	17.835934	-10.769098
TE0005738	16.258024	-19.566902	-22.09957	33.156796	-26.835762	-20.242634	26.302406	10.176775	7.2531066	-15.0622225
TE0005739	-27.06594	2.4998946	-68.22786	20.814274	-18.084166	50.165604	-19.560383	-4.055149	-6.5916777	15.239893
TE0005740	13.044554	3.4226646	-30.694693	12.097839	-0.04543624	-7.317047	-5.529764	22.383385	1.8659233	24.038597
TE0005741	-44.198784	3.2037725	-3.984692	-31.826847	19.301619	23.039888	-7.1105366	6.1334114	21.921133	20.009298
TE0005742	18.728788	-18.259968	-17.084751	23.089928	-11.888783	-26.694902	31.24697	3.3995225	-5.2719865	-0.12434704
TE0005743	26.442234	-1.8205386	-22.190807	-4.08072	-26.839224	-12.508722	0.17914543	38.11974	-4.207019	-20.238056
TE0005744	-60.720863	14.25778	-20.945877	-28.8931	30.78459	-1.9783024	-13.573222	-8.882027	-17.551445	-9.847251
TE0005745	-25.569324	-34.475735	-25.122465	22.03565	-40.642548	7.298717	-24.00197	7.6662307	-1.4490196	2.9836507
TE0005746	26.46036	17.702745	11.443337	27.35807	7.701527	19.434202	-9.071473	14.5419655	26.705896	-7.287503
TE0005747	-53.173676	-38.396976	-21.756516	14.472797	9.435749	-21.687014	-1.4540634	2.0126152	-3.032646	-4.9101377
TE0005748	7.964612	49.313705	-19.342695	8.522911	-1.538061	-12.847766	-15.42592	-24.002148	20.69275	-7.765969
TE0005749	15.38336	-30.650312	-24.083353	24.92901	18.784245	-24.338966	-16.853937	6.8887477	26.889076	-0.91551644
TE0005750	-33.88091	2.635239	-29.570625	-19.085974	-33.642353	4.873042	14.92885	5.5292177	-17.12401	-16.033634
TE0005751	-60.210487	0.046178814	-10.256066	-63.438118	11.5824	-5.2007856	8.239222	-4.8965755	14.053232	4.075116
TE0005752	-63.412647	-5.947837	-27.241058	-13.130422	-22.179747	-8.445854	18.218363	0.9230759	4.344909	6.1376214
TE0005753	-9.232014	56.880833	-20.30212	38.458107	-17.1855	-10.024334	-35.389973	-0.28846508	18.58557	26.313229
TE0005754	-10.636673	31.234537	-62.939514	16.4988	-19.792915	44.126278	21.093576	-4.3857455	-14.737414	10.887393
TE0005755	-46.890415	57.035645	-35.99123	-34.96118	44.09233	7.942089	-33.015423	-14.39719	-12.602298	2.958081
TE0005756	-17.649628	-20.560497	-45.57998	19.701216	-2.1159992	17.27877	5.5157266	9.092418	8.232522	-1.8596014
TE0005757	-3.166856	-32.023415	-7.2768865	-14.72084	-27.293652	-33.46534	-15.851717	-12.344457	6.04063	17.50508
TE0005758	-39.23463	22.293943	-26.703327	-5.449375	17.824041	12.540754	-2.492341	4.1111803	-10.008985	-17.101765
TE0005759	-16.706312	31.199055	-9.816967	28.425165	5.883767	-35.318928	-16.844975	50.649174	19.406282	10.818211
TE0005760	-4.7471967	-21.489908	-15.709989	23.76189	4.0016704	-32.835777	11.745016	-8.144586	6.544943	-2.3473384
TE0005761	-2.7248802	37.37571	-10.243422	11.127861	-2.724796	19.317265	-22.485481	-1.7813735	4.320943	9.9887295
TE0005762	10.184763	-17.864094	9.467783	15.882437	24.383896	-10.396334	-6.981711	0.42663732	17.304466	-5.506071
TE0005763	-40.990902	8.771404	10.681446	7.8643403	35.243866	-22.268589	-11.21487	5.808675	13.791308	11.104659
TE0005764	-36.545456	-47.706905	-8.36808	32.82608	-21.99023	-4.6559005	-39.358253	7.657647	9.401888	-6.086193
TE0005765	-6.199557	-11.315434	-25.624067	8.760255	21.722048	-10.725964	-17.858824	-1.8382701	-6.946021	-13.322345
TE0005766	-16.457489	-2.435158	-35.20526	24.865467	-8.104222	6.9141483	-14.263372	-1.1870286	-0.8715621	-5.4336047
TE0005767	-9.7723675	8.76186	-18.15235	-3.2841525	12.200572	-48.031307	3.3392348	2.127517	-0.08559257	-9.081702
TE0005768	1.3290002	-43.608456	-15.743968	0.6920123	-20.47965	9.172854	-22.198637	-3.171811	4.6455045	-4.201698
TE0005769	-4.0034685	-16.13115	-34.074497	40.32175	-13.802164	-13.71403	33.239204	29.19683	-7.733049	-24.937355
TE0005770	-20.935734	6.854546	-20.015886	0.011188915	11.765259	-8.095814	8.693594	1.5925274	-11.033075	-17.507875
TE0005771	-6.7019763	-46.607796	-12.550592	29.368887	-14.189603	-8.336554	-0.24883933	-5.5919476	1.5861747	-12.306213
TE0005772	-3.8229015	6.0824294	14.436225	-25.98366	10.445332	-39.904884	15.697064	11.344741	7.3944883	12.65316
TE0005773	-15.581606	34.18958	-45.050865	-20.21454	-12.669111	22.096865	-1.4388235	16.046143	-24.414204	-39.59703
TE0005774	6.469298	21.411932	-32.54365	15.123605	14.1152725	7.30531	-7.1266036	-22.852922	-11.240123	2.7964911
TE0005775	7.0018206	-11.691248	-7.6281033	0.26858595	-1.671562	-45.61247	6.868015	15.12543	8.632402	6.746269
TE0005776	-32.05063	6.6148624	-28.587528	6.4446697	-6.2409835	-10.833914	44.17265	-8.045781	8.815554	-6.2569704
TE0005777	9.688331	-63.16173	-7.1394944	-10.872477	11.285024	-26.776606	-21.483845	-13.026794	8.753188	10.623889
TE0005778	-12.948209	-41.00176	-23.563766	21.590271	3.893155	5.496428	-18.430544	11.559081	10.308913	-0.074386604
TE0005779	-32.168926	-12.721341	-46.024124	44.30127	-37.506702	31.501453	-7.8740053	6.006075	12.216631	10.2207365
TE0005780	58.28967	-12.641857	-22.340094	14.245255	4.1673617	-25.174232	13.742403	-3.022339	10.8561945	2.0737233
TE0005781	70.15531	-24.661139	0.7953144	6.0483785	-7.9085984	4.2715297	6.591823	1.6046757	-6.6625586	0.34730777
TE0005782	47.23429	23.888369	-22.882017	-10.589422	-0.35966128	-28.072184	-21.812279	-17.5755	-5.065509	5.6932473
TE0005783	-13.252563	-27.472729	-23.733667	14.847109	34.107994	12.97589	-21.023197	4.7068057	-5.0176463	-0.6405623
TE0005784	-6.448194	-3.3228908	-18.535353	-4.5724454	9.356237	-27.053953	1.1423528	23.320265	13.940687	-10.311771
TE0005785	7.9149384	-21.73529	-28.070562	41.1447	22.387522	-14.414732	1.5488675	-0.35686255	-7.052958	-10.412181
TE0005786	28.894024	1.9438874	-19.83826	24.70054	12.375636	17.226357	9.570129	-5.9644437	15.084497	1.786032
TE0005787	20.842352	-32.115257	-16.943151	-3.8803477	0.061535228	-39.951168	2.2156017	-12.853464	9.591467	7.0135345
TE0005788	2.3398762	-19.728111	-1.9214833	-8.712184	2.1527424	-34.784763	0.46019852	-4.0318956	-4.85998	10.81954
TE0005789	30.930672	14.358792	-7.621269	15.379911	28.151512	-5.3192987	-19.07261	-16.920683	25.536167	7.4832144
TE0005790	44.304672	-31.790728	2.3416991	-15.867068	-21.608065	-24.527924	-5.3893113	0.39647484	4.3478284	-1.4902735
TE0005791	63.74898	-5.613302	-26.677486	29.20557	-5.364523	-34.920994	50.669155	18.17824	3.571008	-4.1718984
TE0005792	-19.84281	32.950653	-71.03215	23.711506	-27.051308	7.8698215	25.260675	10.388258	-20.598957	0.16158774
TE0005793	-26.131182	15.1005745	-27.655493	8.013615	-6.366176	-27.486446	-27.66628	-5.4253807	12.469474	5.695206
TE0005794	-57.242966	-20.584974	-3.1229024	-34.374966	-32.811775	-1.7938528	3.4333441	13.032337	7.603455	3.2514482
TE0005795	-12.289631	45.538795	-52.58894	15.796371	5.0158496	13.785062	21.283733	1.7487754	18.833454	11.443059
TE0005796	-1.7265575	-13.267263	-19.365122	22.207245	-2.684309	-33.897766	22.57488	3.5094793	-16.068663	1.9493291
TE0005797	-16.99323	-35.47015	-42.96341	15.710447	-30.435528	3.145209	2.5439372	1.3386109	3.6336188	-3.3919747
TE0005798	-6.0983834	24.330612	-34.04901	5.255444	-18.068365	-11.428374	-19.160059	23.662565	-12.305878	21.340382
TE0005799	-32.620964	-13.487046	-38.56406	8.464285	-33.766075	15.831991	17.585957	11.462362	-13.852877	-2.5704765
TE0005800	77.619736	21.50042	1.858994	-17.602766	-2.2475963	-34.865242	2.7861466	-15.339538	-5.0025487	-2.2037115
TE0005801	9.146852	-23.718975	-16.837774	7.20505	26.186857	-24.703825	-1.0123137	-0.7323426	4.531269	-11.586108
TE0005802	-5.463497	-37.681652	-11.418055	2.063093	11.709846	-20.73454	-4.288377	7.828889	1.8231578	-7.0255084
TE0005803	-31.259117	27.65402	4.97806	-57.404533	19.985662	61.594154	-2.74909	23.73719	12.920705	-4.354632
TE0005804	-16.427523	10.513053	-5.2243876	11.747084	2.448352	-10.799294	-2.7394056	-1.6942621	22.762623	9.119273
TE0005805	38.111233	8.57132	-30.44031	3.5188093	4.02633	-15.081471	18.033278	-2.9179044	19.119644	1.6746442
TE0005806	-55.600685	-40.18738	-33.363865	-27.907352	-47.09445	45.100704	14.610715	12.811341	4.268793	-15.386135
TE0005807	24.134573	53.002735	27.726799	-29.770807	9.530367	-30.063313	-44.746857	-15.91871	1.3085158	-11.517565
TE0005808	-8.654839	12.298454	-44.9313	17.031197	12.017505	8.464551	-11.260056	-13.84952	3.6849122	-1.5924733
TE0005809	-4.7717905	-1.0481409	-33.848057	12.371094	-21.907625	3.5570576	-13.4107	-15.358699	4.1020885	3.7084188
TE0005810	-38.807896	-26.978018	-13.704162	-13.468309	11.007332	-15.558755	-10.821997	-2.235031	-2.7711012	-10.528556
TE0005811	-3.6384223	-14.671871	-17.217653	20.299473	-16.201069	-0.2207628	-7.118332	-5.3041677	18.199093	-8.427821
TE0005812	-75.8523	-35.881516	-3.1067946	11.542494	19.859165	-36.13545	4.3989344	17.467798	-5.139996	-13.532057
TE0005813	56.688965	-5.3480515	-1.1920873	-7.7839074	12.901362	-27.857597	1.795968	7.174724	-15.604456	-15.803379
TE0005814	-19.285866	-8.443579	-38.277283	-1.5593189	-5.727628	1.4118576	12.602905	-3.4150546	-11.568093	-7.191566
TE0005815	-24.616064	9.804284	-49.93664	5.258642	-16.471617	30.885769	21.993551	-9.182591	-0.7668716	-10.913748
TE0005816	33.52937	6.079672	-31.274115	16.498917	-2.6333232	-30.61901	22.783743	6.2723765	-8.017136	0.22357331
TE0005817	-13.186787	35.39791	1.716652	-21.524942	39.33981	-41.149796	-25.88274	5.876637	3.394258	7.228501
TE0005818	8.692367	-24.238049	-18.875158	0.32220832	25.909536	-46.86111	-13.617991	-9.069644	13.445619	0.5741378
TE0005819	32.67635	-22.952656	-3.681945	16.198132	9.44718	-17.201794	-16.035332	-6.842266	8.698938	-12.979146
TE0005820	-10.455196	34.02741	-30.541409	16.351974	-5.8224144	-21.947622	-12.6175	6.038791	-17.17674	9.764132
TE0005821	-23.64157	23.222687	-18.063955	25.47159	-25.716599	12.929174	-22.83655	2.145046	-0.8945669	-2.5391364
TE0005822	-16.997913	13.109499	-41.84335	39.73955	-9.290196	30.633968	3.92627	-5.296038	-2.2917635	-27.55499
TE0005823	73.28094	-33.846092	-17.028833	-2.076458	-7.2406087	-19.264872	5.247717	-7.879974	1.1726283	6.2166452
TE0005824	4.665025	2.4336665	-15.524942	-1.8187217	25.931658	-36.83382	15.461096	12.712995	-15.622365	13.036206
TE0005825	76.911354	25.60284	-19.274466	8.271953	44.366123	-21.099445	-41.55398	23.389433	-32.406487	27.969856
TE0005826	3.269869	-53.905113	-13.619493	3.9020326	-1.8519144	-15.035908	-25.746382	9.074532	-4.6351748	-17.805717
TE0005827	3.0313766	-4.0404463	-15.589787	32.483395	-1.6449969	15.389257	6.8723726	-12.442014	-5.131196	4.863386
TE0005828	-36.612705	-34.96839	-2.4777586	-1.0609573	34.315495	-19.431967	2.0337915	5.388887	2.2308338	1.8479462
TE0005829	-11.264287	-21.053484	-46.28795	13.406729	10.658726	26.76872	8.370431	0.009931645	-10.146946	0.24400827
TE0005830	-30.902918	28.62575	-14.615733	-37.824226	-20.911995	2.090177	-4.010823	-9.407895	13.231335	-33.667347
TE0005831	24.396278	-6.4383492	-8.386533	22.62156	24.321209	-18.602093	-13.800284	-25.549084	3.6303012	-5.758184
TE0005832	-20.222998	51.414143	-14.307769	-10.8132305	-21.075865	-28.17699	-19.141182	-12.130529	-1.6900257	8.594835
TE0005833	131.78935	-9.9009905	-6.4370785	20.633776	18.888094	-2.8683343	6.5117383	18.707355	6.756872	-10.017196
TE0005834	-11.968933	-11.605864	-0.45318887	37.046234	-9.817533	-18.891464	14.713486	14.695058	5.9561095	-7.182553
TE0005835	2.7491853	27.982635	-39.560898	-8.674083	55.524597	-1.4782531	-25.162872	-2.933464	-13.757732	-6.7554936
TE0005836	30.867676	40.90916	5.0991497	27.267849	-2.1749885	19.792624	-22.948166	-1.66387	25.320427	-5.659363
TE0005837	-22.119959	-7.7202415	-20.878305	19.558407	19.078806	-27.087097	18.226774	-9.376702	6.3000846	-10.088661
TE0005838	-12.54438	-3.0629172	-3.7138436	-32.88156	31.913193	4.368153	18.41739	8.582622	-10.160502	1.9166639
TE0005839	88.53817	27.007967	2.366833	24.632141	19.299107	9.901226	-7.2598634	14.094143	-9.398967	-16.931614
TE0005840	41.969826	5.1966105	-18.218294	-7.4300847	-34.052567	-38.673214	1.0177714	-8.315523	8.851386	14.370679
TE0005841	66.50766	20.38485	-47.124187	1.7915906	45.54401	7.2452946	26.286959	-7.8546233	25.778055	-6.025541
TE0005842	-43.819637	-15.96713	-0.40765294	-5.0342007	41.077778	4.759336	-23.663738	-14.58516	-15.284736	-16.689325
TE0005843	-4.067078	-11.231378	-3.550111	17.158735	15.213731	-19.859035	0.39133978	-15.825835	6.892017	-12.1272
TE0005844	12.4283695	29.30118	-28.214539	27.324339	25.775461	-34.447533	-11.846308	10.303101	-18.413904	-4.8515015
TE0005845	-26.75948	10.161927	-17.39675	2.3081517	41.941486	17.947075	-26.881437	-26.449537	-25.066254	-16.689377
TE0005846	-17.752184	-22.593597	-14.594472	43.274273	-25.764141	1.6863616	-13.550265	-0.3089274	10.211026	-8.805888
TE0005847	-17.250826	8.531951	12.040491	12.654346	47.716	12.664113	2.685114	38.87568	-4.612913	16.05787
TE0005848	-48.411983	46.18619	-60.159176	-12.2361	34.639557	8.649708	28.76862	1.8429173	-27.813509	-21.402128
TE0005849	-43.2413	-40.356018	-20.90405	-12.158209	-37.81151	3.0048234	10.108032	12.138457	3.0779495	10.316751
TE0005850	4.1668153	30.487719	-10.321311	-6.0885186	22.789248	-33.3897	-30.24727	3.907975	1.7918386	5.9859447
TE0005851	-12.980626	49.151726	-41.04177	56.07151	15.300935	20.121923	-8.197133	26.909166	25.590271	27.112543
TE0005852	23.051128	39.862446	-25.138283	29.40377	2.1295826	-11.498694	1.2920579	-25.425476	16.57866	-13.011026
TE0005853	-27.987577	47.848152	-46.363586	-6.8869324	-19.086466	27.56419	-32.64467	-14.306457	7.335669	-2.5560424
TE0005854	-18.376087	19.26226	13.966372	-31.384188	-28.52056	-28.223927	-11.794907	17.808353	-6.208834	-3.9329433
TE0005855	25.547115	22.890266	-32.78584	20.447178	-3.0515428	-25.354599	17.261806	6.683369	0.28446713	4.2994204
TE0005856	-15.752209	4.982792	-0.7357134	-22.771576	-15.891947	0.8122386	12.471944	5.172711	10.078718	22.891348
TE0005857	1.5156306	46.7503	-37.28229	28.709202	0.53112584	-0.6107582	5.1386414	-2.4191217	3.7095664	-14.065348
TE0005858	3.0312772	69.26502	-22.180487	-10.857591	38.27854	-16.199059	-33.461105	11.363729	-9.649983	6.8999033
TE0005859	-15.587493	-10.141857	5.3030567	53.783962	20.818386	-22.955591	-6.070034	11.075622	-24.697233	-23.874989
TE0005860	87.88656	-37.33677	-17.48429	16.467587	-4.0547385	10.421221	-2.5853155	10.1380625	11.479045	-11.011051
TE0005861	9.508558	-49.528923	9.317293	0.45452735	9.073951	-13.928002	-2.3575156	4.343458	15.980189	-3.1722322
TE0005862	8.112738	-23.0133	-29.987759	4.336683	-2.345409	1.9652866	10.280379	14.48349	-10.546053	6.8401732
TE0005863	62.022026	52.65422	-15.03074	-20.172152	10.479295	-25.96949	-5.244256	1.5710342	18.918924	-19.507236
TE0005864	16.754333	-1.7603768	-31.462473	11.662037	-13.15734	-35.541107	35.657837	1.6256139	5.7163086	-17.859268
TE0005865	-42.713154	4.5492983	-46.00799	-58.2295	1.7319973	21.879644	17.947416	-6.1253514	-0.10152219	-18.72438
TE0005866	-7.5954375	13.569029	8.552798	-4.7623835	-13.336687	-14.109628	-6.6218443	-0.009108684	15.890526	-21.491777
TE0005867	39.358574	57.83275	-51.92954	-15.46408	73.29647	-1.4315768	12.389964	-19.803967	-2.3327765	10.35874
TE0005868	2.6619682	-26.00058	-27.032755	2.1733267	-4.347552	-10.248704	-2.6284733	-15.480519	-1.1496133	3.5885634
TE0005869	-13.710352	-0.5777848	-8.13762	22.50197	-21.315485	-21.615667	30.361343	8.075048	11.319369	-15.843519
TE0005870	-10.332597	-2.664674	-21.242136	19.87346	-6.6059484	-8.71057	20.6036	35.7781	19.383326	-4.9021697
TE0005871	-22.55799	36.655006	-58.439606	-39.944374	17.963863	36.036644	18.47275	-1.9194446	-12.9229555	-34.20721
TE0005872	-18.89265	-10.931214	-11.721621	-25.300627	-26.066292	-42.854134	21.454826	1.837346	-6.3604007	4.8904147
