SID	tooth_mk_cnnPC1	tooth_mk_cnnPC2	tooth_mk_cnnPC3	tooth_mk_cnnPC4	tooth_mk_cnnPC5	tooth_mk_cnnPC6	tooth_mk_cnnPC7	tooth_mk_cnnPC8	tooth_mk_cnnPC9	tooth_mk_cnnPC10
TE0001800	-9.675463	9.0548115	8.999531	5.2026463	5.0359063	-8.853652	-5.925003	3.06717	-4.0144954	-3.5060003
TE0001801	6.4009285	-2.9511354	1.152515	-14.411109	-12.433914	-0.077031985	0.6499728	-2.8831933	0.358241	-5.4589205
TE0001802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001809	-14.676868	-2.0093498	-11.971659	0.9765182	14.145728	-12.976164	-11.580518	-1.2322208	-2.6582806	-3.3207948
TE0001810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001814	-2.8399673	13.995209	3.0181892	11.814	9.826262	-17.483011	0.2831924	-3.0396104	3.5481594	13.262775
TE0001815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001817	32.86394	-5.428096	-7.112711	8.999493	-1.7816966	5.233925	29.41554	15.254215	8.770865	-13.589071
TE0001818	-0.8243709	-28.067759	3.9941907	10.17583	-7.752367	0.4670626	4.244931	-2.7663453	6.7709484	-1.3807971
TE0001819	-33.23122	6.1383276	-9.499574	-0.3138013	9.835685	0.28560564	-2.9391434	-6.668417	-3.1166422	-0.737891
TE0001820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001822	-12.858839	13.265023	6.5049634	12.181008	9.426813	-9.450107	-12.056577	-0.09926895	3.9040093	-8.814605
TE0001823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001826	-39.282642	0.4683349	22.790525	4.052538	12.118683	-3.4065435	2.9853334	-2.7763271	-3.2439964	-3.2964263
TE0001827	-24.130632	-1.2289891	-5.585353	-3.951276	13.009188	-11.827755	1.3904266	-4.950213	-3.8496907	-5.9425917
TE0001828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001829	-26.567184	24.766376	-6.644076	21.323492	1.5552961	0.9111957	-10.08595	2.720581	10.2583	-1.0324386
TE0001830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001831	-9.278041	10.022566	19.585735	-8.129246	-4.3706603	3.1019118	5.759723	-5.483468	6.130909	3.1671772
TE0001832	12.4283695	-8.57165	-14.185075	-14.6125965	-3.0673652	1.209595	2.5414405	-3.2767947	6.8813205	-0.27118936
TE0001833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001834	44.459957	-4.186566	-13.913066	8.674193	0.091478534	14.899036	17.903662	-5.419653	7.503758	-6.736237
TE0001835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001836	-4.713501	1.4995635	-4.8698635	20.27107	-11.464938	5.3098407	-7.631119	-0.8173704	18.527296	-0.83373225
TE0001837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001838	-1.1078101	-8.256166	-3.7755406	-4.395847	-10.863434	-4.6220427	5.8514085	3.4719543	10.660638	-9.302041
TE0001839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001840	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0000001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001843	24.032188	19.338545	6.2760324	-20.626305	-11.088953	3.8609335	2.964884	-5.0665736	-5.0458713	-3.8898458
TE0001844	42.59157	13.457209	0.02555272	-1.1713424	-5.213382	-5.9684668	-7.4031844	4.894345	-5.029284	-1.7046558
TE0001845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001846	-41.690693	2.9905171	-0.33163312	2.9617157	6.3888035	-12.171411	4.028669	-2.437304	1.9078225	-5.385247
TE0001847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001848	42.053936	-38.830883	-3.8582525	-7.279132	-3.5990841	9.199496	-20.827106	14.126179	5.5992737	9.539401
TE0001849	-24.378954	23.732908	-1.9909732	18.592207	9.178547	1.3912724	-2.515663	-7.9326115	9.0489	-7.2020683
TE0001850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001853	-21.376232	-4.242356	2.532833	5.724989	16.816689	-8.735991	1.6765025	0.41894755	-5.576263	-6.5661955
TE0001854	2.9208887	14.843952	1.0992702	-4.733469	-17.975616	0.25682926	-8.802795	-8.75649	3.7189274	-5.48824
TE0001855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001857	39.44289	16.392797	6.4179554	21.485054	-8.277621	-29.663116	-0.2707741	-1.3182406	-4.682977	11.579925
TE0001858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001859	-16.244326	-18.376892	-2.6724353	-1.9799508	-6.294901	-12.2641945	-6.694348	0.01615943	3.4792159	3.1377096
TE0001860	-35.967552	-12.332303	1.0623485	8.332729	10.919172	-4.8018622	-5.4821115	-1.7389759	-6.6157703	1.5147661
TE0001861	-41.519173	-10.958664	-0.33174735	4.7526503	-9.693608	6.419295	0.2973358	-4.991239	0.28000793	1.5003482
TE0001862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001863	-21.92482	18.169922	-10.087108	6.1774926	12.093517	-0.6641635	2.075408	-2.4710407	6.8620753	-8.071921
TE0001864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001866	3.6543763	-19.36613	-2.4579375	9.711637	19.723108	-16.715546	-1.0385711	-0.00391365	0.3944579	8.359486
TE0001867	-5.649877	3.5129738	-12.083163	-3.2347264	-13.086492	-10.51292	6.4497595	-6.833181	3.1587448	-7.2640047
TE0001868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001873	-41.93655	8.786448	-8.024102	5.7339554	5.649723	-4.052651	1.2377144	-5.662201	4.825743	-5.925077
TE0001874	19.529179	-6.005732	25.598572	-5.962933	2.1939485	9.012175	0.8526477	-4.17016	-0.10654975	-4.1275315
TE0001875	-12.820953	-9.550689	12.694041	-9.093155	19.5435	-6.2259293	-7.1022525	9.217735	-1.7433453	-1.6713736
TE0001876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001878	6.9577723	10.410586	-7.6542225	-3.4495082	1.8201929	19.14115	-9.490025	-8.321274	10.044167	-3.1566496
TE0001879	10.953439	-22.355757	-13.623616	-2.530968	1.1555626	0.91085553	-4.8812222	8.866948	-10.18271	-7.1480384
TE0001880	-3.9538336	-0.7420465	2.6969757	-17.570911	-12.616475	-3.334007	-2.4299233	-4.7781916	-0.5973345	-7.332865
TE0001881	-0.27463937	-2.8912497	9.004855	-9.06267	-9.047722	-5.48528	0.2126774	-3.8581104	-5.482659	-6.531096
TE0001882	-13.620003	-16.256039	-2.5139534	5.632087	-9.987175	-9.467008	2.6576302	-15.186702	4.6192555	3.4108276
TE0001883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001884	25.738117	4.7168384	-17.312878	11.786423	8.336133	-1.5529674	-5.5629163	8.923257	-11.723287	16.20614
TE0001885	-46.351765	-14.020259	-1.9572214	5.1882033	-4.7033076	11.211155	-2.649801	-1.9045085	5.3718405	3.2412198
TE0001886	-10.830408	-3.3527415	2.5899642	-0.023782663	-12.317531	3.2895074	-6.0745697	-10.184396	14.788348	-2.5484004
TE0001887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001889	0.565019	9.490552	6.50412	-19.186419	-2.0525234	5.9495625	10.456291	0.16263562	8.452647	5.531307
TE0001890	33.86419	-11.440813	0.73259026	2.2515907	-1.2374986	2.6602817	-1.2198098	0.53655165	-5.486515	-16.064672
TE0001891	-30.749073	-4.46921	13.131951	-1.5091852	-13.923141	11.094411	5.8707366	-2.86765	3.1801817	6.2852244
TE0001892	28.163368	-19.287857	-11.037104	5.8493814	-5.428972	-15.670239	3.5355432	-3.2097251	-10.312417	0.9018024
TE0001893	60.59476	-9.892331	-20.792015	-0.020002462	5.4372234	2.1870954	3.4495294	9.191291	6.951727	-1.1846023
TE0001894	-3.93187	8.760097	13.45435	-6.592276	-6.057322	-4.784243	-0.1215102	0.4907178	-7.8648663	-0.044340692
TE0001895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001898	31.719378	14.411433	21.624924	5.501193	2.881082	0.47982007	-17.741724	-9.047507	11.449164	-8.892204
TE0001899	66.82533	13.538395	28.29585	20.049126	-13.602091	-1.3810437	-14.999121	-1.0349783	-1.213735	-7.3116384
TE0001900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001902	22.20298	-21.922981	-11.939474	-8.669976	4.1316204	-3.2960474	-4.641526	-4.9651136	10.329184	5.6136203
TE0001903	11.464285	-4.223893	2.8665128	-4.5618596	-9.614398	-9.590386	-6.0376806	-8.96233	-2.5555243	-4.183935
TE0001904	-45.886845	1.4339421	-5.690699	-0.70015895	-15.024903	-2.287739	2.0463166	4.208477	-5.514014	3.2174244
TE0001905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001906	19.161919	-23.638672	-1.813216	16.097193	-1.0362378	-9.252818	6.3564777	-9.111017	11.675701	7.5011744
TE0001907	-39.510944	8.365968	-11.406052	-3.6085737	6.2983456	-8.217313	2.2287931	-2.7973697	4.400587	-5.026463
TE0001908	32.483814	-37.76717	-2.9034288	12.482421	10.442821	-0.8206792	-6.1409984	13.477878	-4.356838	-1.877949
TE0001909	41.663986	18.035694	15.60522	34.241	-8.465264	-15.679297	5.637256	-1.6776034	5.5514083	0.4226934
TE0001910	18.597738	-9.611242	26.50457	-10.951083	-6.200583	-7.336794	-1.33398	-5.8178477	11.066387	5.8379636
TE0001911	-23.656872	-14.437464	2.1571484	9.320664	15.809303	-8.129511	-1.6894252	2.1018386	-6.02719	0.9252526
TE0001912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001914	12.833806	-5.6206007	18.833614	-17.552717	0.5518087	5.898195	6.996669	-7.9572544	8.068887	8.089046
TE0001915	3.8404937	6.8934045	12.5367365	-16.305105	-10.969272	-11.45977	-0.8037225	-3.5942585	-3.7974222	1.4371014
TE0001916	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0001917	-30.49713	19.21984	-2.0846658	24.952774	-7.232317	1.040182	-6.5079393	8.500115	-3.5822692	9.007752
TE0001918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001919	-23.899849	-9.207819	2.047416	3.6549838	17.157465	-3.9355812	3.0006158	1.3175117	-6.6501117	-4.4488473
TE0001920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001921	2.355707	-23.518484	-11.120443	2.36184	0.55570245	-14.866005	-7.3342175	-6.654379	4.013003	7.7179403
TE0001922	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001924	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001925	-32.01999	-9.058856	-6.630386	1.6373265	-18.663872	6.8473477	5.5165424	6.5521474	-1.4160436	-7.4832344
TE0001926	20.966305	39.46502	-11.02128	5.1428633	-1.7548878	-2.6947663	5.537195	-1.2731644	3.5107236	-0.6765666
TE0001927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001928	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001929	27.69177	-1.6750375	-10.142644	-0.9146673	-4.5334663	9.882951	-5.9489956	0.31170622	-2.3331187	-17.46118
TE0001930	-14.470053	-19.367346	-6.0836964	10.074452	-16.981005	6.862558	10.9365	-0.31168732	3.183671	-0.42276427
TE0001931	-52.440384	-4.598135	-4.468256	-3.1277785	-8.883839	5.614553	0.89663637	4.1194096	-0.22760771	-0.88609207
TE0001932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001933	-8.847009	-4.125046	23.829344	-5.900065	0.706579	6.4508214	-4.699341	-12.390018	0.85780215	-6.353681
TE0001934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001936	11.039304	-10.08321	13.732326	-5.8699274	-0.6125384	-17.658396	-1.1361663	3.5262353	-7.93614	-7.1610475
TE0001937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001939	-8.312413	21.898333	-14.53213	-9.2800865	19.762552	12.264363	-9.607879	2.4978852	0.7797336	-1.777574
TE0001940	12.0686455	-4.9649515	7.3960924	-11.751958	-2.956689	13.762496	-17.411299	-13.394388	1.441185	-3.5716782
TE0001941	35.076443	-43.226284	-5.8949256	12.930377	5.3355126	20.489328	9.050163	31.626488	7.09902	-3.8258488
TE0001942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001944	-16.27158	-2.5309358	-9.5154	-5.93056	-1.1337683	-13.741642	2.299861	-6.5501604	9.080056	-0.3398332
TE0001945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001946	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0001947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001949	-36.094894	-9.622613	2.679465	6.3379354	-12.924376	5.91951	8.156547	-2.1484542	3.3669424	2.2611125
TE0001950	5.672127	-9.487698	6.5216846	-7.3093357	10.281309	9.646921	-10.0615225	-9.090295	3.0461414	-0.34103975
TE0001951	55.313972	13.099587	24.503819	4.0419936	5.411897	8.1898365	15.489488	-12.6903715	-14.951373	1.3516929
TE0001952	2.8561585	-22.446161	-3.4415257	10.825829	0.32797453	-0.50127023	-3.401165	-10.574696	1.6313698	3.8665602
TE0001953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001954	-16.802324	-23.903692	5.6893635	2.2743502	-18.609308	22.220415	7.2165585	10.990358	11.295626	-4.3550725
TE0001955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001961	-30.875721	-10.293823	-0.83118325	5.1272264	-15.05531	6.930631	10.480461	1.2262613	3.8751101	3.6444824
TE0001962	-38.883602	18.44484	0.27248496	20.409466	4.759014	5.7665286	-6.376672	1.3044976	10.157408	-1.6822217
TE0001963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001966	-23.35325	-13.247684	-1.37402	4.070904	15.433937	-9.83117	-5.8201756	6.8337173	-5.077974	2.5946863
TE0001967	2.6586554	-11.699264	-4.733211	16.413084	6.6996975	-8.311246	-7.644653	-13.185602	1.3707715	13.123726
TE0001968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001969	29.228548	-40.124275	12.520582	19.373846	12.273611	14.371521	0.16985303	8.981851	2.0415347	10.137191
TE0001970	60.47067	-21.848053	-2.466909	16.071032	2.8328593	-6.091536	20.9963	6.637318	0.42717248	-1.5211544
TE0001971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001972	9.052277	-15.431876	-4.456265	5.4072647	-0.92260396	-12.057136	10.919223	0.21617867	0.14573291	9.329466
TE0001973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001975	-49.158382	-7.7657156	10.903703	8.134291	10.378392	8.302893	-4.0384555	7.2273703	-3.559623	-4.631033
TE0001976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001978	22.676043	-0.52530724	-6.752184	4.1947713	-5.488844	10.6337185	16.92808	3.2644098	3.8464224	-14.861466
TE0001979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001981	2.5204167	-11.699813	4.47654	8.187998	-11.310857	-11.169235	13.830741	-4.380536	-3.7904956	-7.3173385
TE0001982	-3.296312	-22.726315	-3.6593292	-5.5198226	-5.5186315	0.44906193	-9.568602	4.8119345	1.8067995	0.8376265
TE0001983	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001984	96.09793	-12.42973	20.570084	5.049576	14.046228	34.030327	30.91695	40.701054	-2.014688	-2.0557241
TE0001985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001986	33.252174	-13.172747	-11.937971	-12.735712	1.3155926	6.1566586	-0.74659634	5.573327	-3.665051	-3.709417
TE0001987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001988	-1.2648767	20.646782	-12.511103	0.78375864	-2.367342	-3.4791873	-3.1359563	-5.8409243	11.719078	-7.270801
TE0001989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001990	-7.562015	-12.992462	44.23355	8.051962	2.8646038	13.224251	3.708638	-3.3121505	6.096102	-2.3705595
TE0001991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001992	54.122627	-5.160661	21.194708	-7.8781443	-3.1597152	7.1846504	-10.356451	1.018736	-13.198316	-9.515317
TE0001993	40.37393	9.129015	-11.628433	2.2934217	0.8874891	1.2690489	14.575421	-5.1571207	-11.915893	-1.1035098
TE0001994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0001996	-20.923119	24.469393	1.379272	14.304558	9.557422	1.0115955	2.4485402	8.517301	14.45671	-8.947524
TE0001997	19.415827	-10.4113245	-5.4216313	13.518376	8.348026	9.471783	23.058764	-4.298174	0.06000782	1.4194372
TE0001998	-42.01419	-3.8940334	-2.425073	4.7650433	-13.578633	-0.32539338	5.9421163	-3.175604	-3.6257713	1.6983757
TE0001999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002000	-3.8557904	-7.941233	-5.5525136	4.620454	-5.771663	0.26440552	10.840717	-5.122912	7.6085052	2.5194552
TE0002001	13.380835	-7.7880015	-0.59886646	-18.241745	-8.83361	-12.131313	-0.19267179	2.8304229	1.6948698	-5.0541625
TE0002002	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002004	11.003205	-21.145037	11.449413	-9.473295	-5.0279846	-12.170195	-6.6465783	10.271246	-0.11830712	-2.0490818
TE0002005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002006	-7.368905	14.669458	-4.6674294	-25.354628	-6.3225546	-0.9209212	2.5937567	10.188804	4.1207495	5.2534485
TE0002007	-52.338634	7.1018476	-2.2768166	9.577329	-10.907695	-1.0248357	-6.1137586	2.5148594	-9.220149	-0.9499788
TE0002008	9.911901	0.48720053	-7.4900503	-1.5297774	-9.624957	-3.6978922	-5.465982	-6.7142687	-0.6806539	-8.04521
TE0002009	44.216957	-8.129371	-2.2371144	-3.609092	-0.1727812	-6.2731075	-2.7590742	-3.2989166	9.220252	-9.176249
TE0002010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002011	9.626491	-27.564764	-0.32574382	10.850792	2.849376	-0.25056523	0.12785153	8.328942	3.390419	1.330893
TE0002012	52.252777	-8.706579	-30.03156	12.154289	-4.154199	2.4459739	12.630398	14.012173	-9.413708	-15.35158
TE0002013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002015	29.111221	-19.976086	-10.516538	2.2788749	-6.9046397	2.172684	9.747999	-3.9103665	-7.642661	-4.194488
TE0002016	3.6077042	-16.55775	19.768362	-5.338616	4.2122407	0.6538996	-11.145448	-4.7227483	1.6678613	4.131459
TE0002017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002019	22.370073	-9.73096	7.1047587	-2.1639042	34.07324	-2.4471028	-5.397289	3.9964728	-10.152064	-0.21261099
TE0002020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002022	-38.110596	-0.55938995	0.28178042	-3.4151146	-17.579489	5.185472	3.6918533	0.8124385	-6.012743	-1.6739881
TE0002023	-68.74129	-2.1873963	-2.9829156	4.749177	3.5825155	6.3903537	1.2845994	2.6966352	-1.5376674	-0.3888886
TE0002024	-45.342953	12.451799	-1.474654	19.017586	-2.107761	4.167424	-4.660848	6.0080028	-1.8162372	9.007083
TE0002025	37.244423	-24.253048	-2.021964	0.14913301	-6.3459907	-2.6929438	-8.438355	0.7475269	-4.005901	0.006712898
TE0002026	28.159218	-6.5472474	-14.142286	5.0909286	1.274379	0.5141393	-8.34997	-7.555239	-1.5805147	-7.5764356
TE0002027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002029	23.028297	8.843254	15.143381	21.505066	1.8511385	-4.147012	6.4162908	-18.0369	7.997599	0.32602108
TE0002030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002032	7.2196984	-4.429153	0.6732343	0.33981273	-1.3989459	-12.090677	6.783806	-0.54699206	-13.170272	-9.007642
TE0002033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002035	54.731583	-24.70731	-20.91878	12.271713	-6.039464	9.700558	-2.142527	-0.2676102	5.130758	-5.2883034
TE0002036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002038	1.5445505	-7.3032417	14.866387	-6.8845367	9.956678	6.5027075	-10.618953	-8.872979	-5.6587305	-8.6437025
TE0002039	20.246542	-19.38913	-5.3824096	3.6037142	-10.343953	-1.3989482	-4.5986996	5.3565564	-5.517769	-5.0584016
TE0002040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002041	-2.2500927	-21.150925	12.268506	3.4889545	-2.8129833	-3.7545557	4.488512	-2.2544158	3.8031201	2.3235714
TE0002042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002044	-33.06302	-2.1276095	-7.597162	-5.8114953	12.499641	-12.005957	1.4617981	-6.8020716	0.45859474	5.2154284
TE0002045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002048	40.639244	-22.878609	33.253735	-7.1509967	2.8344598	2.6839674	-2.3402355	5.621987	14.92566	8.258259
TE0002049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002050	45.834946	-23.898247	1.6814399	9.577526	4.0148816	-8.873441	9.174282	-6.854019	-2.3308325	-1.4193182
TE0002051	25.134418	10.21268	1.7817127	9.913459	-14.260348	-7.1331186	-3.674482	4.266216	17.997967	-11.870081
TE0002052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002055	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002057	25.691057	-6.1425004	-18.990236	1.4054549	8.104028	12.826007	1.9780768	1.0949343	-4.326366	-4.5138345
TE0002058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002060	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002061	8.9262085	-19.661406	2.9068112	2.3158565	-2.4921467	-6.4645953	17.257772	6.4113255	7.1914444	-6.106959
TE0002062	0.5482439	11.075826	-14.669356	-10.668448	-6.5710335	-11.376128	3.5862038	-4.663574	0.07211223	-2.7628183
TE0002063	4.7066216	-5.9847665	-2.9324706	-12.539725	3.1117358	-2.2328362	-0.50457686	-5.917667	9.681837	4.676387
TE0002064	-41.725346	0.16442707	-6.5996804	-3.3913372	-17.81601	-2.3138337	2.0894728	1.9459734	-4.556346	3.1625464
TE0002065	2.7205925	15.5548525	-20.598751	3.4355912	-10.585987	-6.832618	-12.088729	-2.5336823	-6.7256227	2.0767622
TE0002066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0002067	13.901257	-15.783834	3.7417595	-8.22317	-5.4422636	7.9139557	-0.34543347	11.583049	-4.16745	-8.713499
TE0002068	-13.262025	3.4651198	7.447603	-15.668326	2.107582	0.51042044	5.3082824	-1.8429205	6.0872474	6.2309275
TE0002069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
