SID	tg_cnnPC1	tg_cnnPC2	tg_cnnPC3	tg_cnnPC4	tg_cnnPC5	tg_cnnPC6	tg_cnnPC7	tg_cnnPC8	tg_cnnPC9	tg_cnnPC10
TE0005896	18.093988	-12.52779	1.2306719	-0.1610309	-3.5407274	-13.029925	-11.180936	9.519352	-14.653867	26.032957
TE0005897	14.660077	23.876656	-3.4292185	10.140913	-11.611146	33.136345	-32.155277	-13.59008	-29.405668	-7.282743
TE0005898	42.95363	28.740385	-19.872396	-41.475197	8.794204	48.459736	-4.180396	1.670439	44.533607	34.09997
TE0005899	-12.798055	5.1030207	39.749306	-35.713676	-11.987775	33.887962	-22.12523	8.01285	7.685601	4.428323
TE0005900	8.473717	13.908426	58.500362	-9.83083	-2.686457	-25.779305	-6.3428454	13.185348	-0.4349594	27.399986
TE0005901	-21.34435	37.6205	7.9876385	-12.850498	-21.922678	24.940128	-4.430286	-34.224564	12.873883	4.797064
TE0005902	16.45943	25.139093	-23.302063	-17.430843	-1.4518232	1.4452007	21.097065	-2.2583196	7.005116	32.41981
TE0005903	-5.101043	-23.248104	-4.239668	-25.073574	-10.972101	9.756184	-11.365202	18.817965	-6.9622555	25.774368
TE0005904	15.063404	6.6443076	-57.969646	15.823481	-12.436183	-21.72232	-11.811359	22.654825	1.9460735	-12.595136
TE0005905	39.466125	-39.888626	-36.596745	-38.125355	-27.584005	12.991076	0.058999427	-0.9267627	20.06734	37.1043
TE0005906	-11.431938	20.592236	14.304873	-10.673371	-28.69509	25.94574	-14.062673	-22.601807	-2.7403324	10.46408
TE0005907	42.640167	-54.900543	9.89722	-22.981213	39.453938	29.292294	-33.007553	7.2748613	-4.9323096	17.139713
TE0005908	-43.961964	-34.704685	41.995796	-33.279873	24.67621	-15.602414	-34.49437	-2.4314256	-5.2197204	-4.103773
TE0005909	19.609743	4.782021	-57.327213	0.57316095	3.0749512	-36.455273	-4.161653	-6.9169755	4.053935	-1.8762591
TE0005910	11.96282	1.10318	-25.40402	-1.6192448	12.281281	10.623891	-8.725333	-11.59829	17.876848	22.907928
TE0005911	-7.5901213	23.114109	-6.812759	-24.11294	-0.52297395	-30.127064	5.0117426	3.06569	0.13388617	3.6155708
TE0005912	63.584724	-13.242512	-36.575443	22.847383	14.63576	-1.4299133	-31.889454	-9.571925	-9.430049	1.0919114
TE0005913	-4.219067	50.92457	11.5659895	-24.087196	-32.644783	40.51042	-8.044664	-18.45803	8.658062	7.3173203
TE0005914	3.525016	-8.954898	3.2877624	-15.582372	-6.448501	-4.0990343	-12.072113	4.2523594	-19.217201	18.245445
TE0005915	8.355028	-1.5477179	-14.638915	-8.682151	17.834002	10.852373	-3.0340815	16.237207	-3.7698252	-28.644173
TE0005916	-3.0613425	62.47666	14.318628	-26.03042	-39.63815	13.185556	-5.4404297	-19.024317	-11.044512	-15.072212
TE0005917	-26.624414	5.76263	1.4221475	-22.643654	-17.465118	14.575903	-17.95178	7.089229	26.419811	5.2647505
TE0005918	17.658796	2.969411	-4.0314126	-39.7189	5.3894925	-10.475442	59.331764	-11.07341	-21.103601	12.409483
TE0005919	50.78152	-12.167095	-54.75119	-12.352612	16.09658	9.0421715	20.216213	-5.7962694	-10.896225	-10.716381
TE0005920	35.823017	-28.93465	-1.3771131	-21.803087	5.698571	-28.076405	-25.290956	-1.5464025	-0.3272435	3.092878
TE0005921	-75.76959	-8.024242	-18.833912	-24.45801	13.957829	-26.812275	-1.7383043	13.547373	-5.0440903	-1.8157732
TE0005922	50.12541	-12.846727	-23.323986	-62.057354	-3.922446	-21.421806	-50.262486	-7.4249396	18.096304	-1.3525974
TE0005923	-22.567053	42.4695	17.103203	-17.834661	-37.082626	28.306944	-26.656061	-22.430244	-19.50888	2.707599
TE0005924	-20.641964	35.809494	-29.067936	-1.6215113	3.5561247	6.5787067	4.272724	24.471823	3.8856719	4.6208553
TE0005925	-26.54546	34.568233	9.004591	-37.642048	-26.555227	27.329578	-26.428263	-15.363629	-18.072039	-1.6537945
TE0005926	-24.380318	42.56031	-34.34307	-2.4960444	21.397598	-15.956563	1.8129159	-12.88071	12.213634	18.199053
TE0005927	97.526054	24.094501	0.15956286	0.7334293	12.601102	-11.555334	-3.561578	-6.2668185	-21.17513	-18.947853
TE0005928	58.81986	-22.167812	-48.581806	-11.429997	32.03093	16.629452	-18.437645	-15.673715	-15.827348	12.75713
TE0005929	2.777195	48.79967	-34.974716	7.772912	17.053614	-6.4480886	-1.0935377	12.846984	4.7259083	19.675152
TE0005930	-19.486452	30.443085	-0.9984981	9.009677	21.475912	17.07297	4.3863635	-1.3956084	-21.96744	1.3803303
TE0005931	-8.947698	-8.510967	53.3006	-12.734302	21.894073	7.3120356	-19.054913	20.046677	-17.944664	17.81688
TE0005932	-20.543716	19.244257	-3.286409	8.389123	13.478486	-26.289598	-14.247455	3.2615433	13.8335495	12.479625
TE0005933	-33.59997	-9.0915165	3.9826715	-34.613388	0.043458577	-9.987085	10.800941	6.4926705	-1.6732448	3.008556
TE0005934	8.023355	-14.385205	31.89254	-23.777485	7.6167555	40.198685	-15.2161	8.192995	-0.35418236	3.132202
TE0005935	-20.023521	39.359303	-33.168766	9.616489	25.871222	4.5299377	-9.758059	7.7241497	8.69408	26.984861
TE0005936	9.949704	-53.188797	-32.70881	0.6346838	-4.2808986	-17.829016	-2.5294762	16.524668	2.2084725	16.413744
TE0005937	45.61279	-4.7707925	-39.685246	-57.489414	-24.748055	-1.3574195	13.315572	-27.383451	1.8677244	-4.340857
TE0005938	-48.668365	17.18432	16.191862	-27.336641	-20.422083	-10.482361	-10.373465	0.35101193	-3.7079458	-10.2534685
TE0005939	60.536793	3.7534695	3.6794944	-0.19568987	-14.602989	-1.3752848	-5.7246146	13.864991	-23.368279	-8.599712
TE0005940	-3.6315243	9.788925	21.572504	-52.88559	6.554749	-39.832474	17.950888	-30.141155	-2.5755088	-7.9269896
TE0005941	17.414124	40.124332	23.559355	-12.315255	-17.597834	22.826443	5.755209	-19.66584	17.118654	1.3261919
TE0005942	35.688095	49.646996	-28.61288	-17.057629	36.388466	19.589033	14.290911	-5.6095276	8.85176	15.104308
TE0005943	37.15875	-14.987214	46.864803	-18.487041	23.61786	-29.20021	-20.095875	-1.2110232	-0.24198614	-5.140365
TE0005944	-10.06241	21.997675	39.53387	-47.30884	12.099259	13.923369	7.2690153	14.471891	20.452496	1.754312
TE0005945	0.6946033	14.789871	10.173572	-53.29245	-3.4349077	-10.782977	29.358395	-8.377687	7.632101	7.941826
TE0005946	28.405815	-23.67162	-49.96464	-6.4768457	-33.673283	21.173916	-23.024727	15.108465	10.475404	15.610628
TE0005947	29.846796	-34.004257	-37.295265	-24.998375	9.288187	17.275671	-12.621417	-5.250543	1.3521497	2.781257
TE0005948	1.1344436	-29.910658	34.966328	-36.956543	32.524616	22.053667	-43.107117	-30.772074	10.636706	9.017698
TE0005949	-18.484056	45.30013	-15.877203	-24.834444	1.2012677	12.8667	-17.779228	-32.202496	2.9617748	16.050499
TE0005950	-10.030465	15.957534	-20.637873	-9.552327	-35.10304	49.93755	-35.017673	-21.489458	-6.6648297	7.2313814
TE0005951	-19.476444	-2.4941552	0.21936388	-54.610714	-23.768246	7.5554338	-2.8487654	5.515084	4.1981363	19.837793
TE0005952	34.558426	-42.876724	13.52619	-28.30708	20.948269	-4.0004444	-4.9738507	12.889279	4.7079887	9.313257
TE0005953	16.727877	-34.06174	7.7054353	1.271243	-22.730923	15.589321	-16.644522	10.01807	-23.105574	7.5612535
TE0005954	0.6483547	-4.2661333	-27.633919	-39.55851	-21.91099	1.3142604	-29.323923	-12.650979	-21.237425	12.21575
TE0005955	58.367733	-10.187446	15.013534	-4.4884605	-19.004446	8.310499	-2.9118886	10.875568	-24.172186	4.788789
TE0005956	7.52487	53.529488	34.165363	-13.059817	-40.75265	3.6820934	-3.1218402	1.5963124	-21.797026	8.619691
TE0005957	-35.44321	-26.9684	-15.601005	-66.63898	17.14354	-8.310057	-10.963739	-0.013621682	16.155712	2.8577774
TE0005958	-10.40538	24.357687	-30.37574	11.004229	-11.656532	11.526763	2.45562	-11.374915	-7.646599	4.1264973
TE0005959	-28.134602	11.169434	-29.157654	-65.74424	34.23625	-0.5936477	16.44688	24.18249	-30.608084	-25.858774
TE0005960	38.861256	-28.808231	-0.45602834	-20.789005	31.036901	3.465726	4.966098	-7.153362	3.5409944	-1.1881399
TE0005961	-10.222336	-13.581882	-16.413027	-35.561317	22.275223	15.651179	-19.130161	11.046245	-7.5613704	-18.262167
TE0005962	-4.333657	-49.200645	13.242963	-14.82653	44.15417	2.2027538	-25.081678	2.9276433	1.4817533	20.829418
TE0005963	-24.096098	34.282238	18.47972	-33.323013	-42.37167	4.469731	4.324406	9.412432	-15.448779	11.950184
TE0005964	12.985025	-35.856014	18.691616	-15.468108	13.97708	7.851702	-0.071561806	5.94613	26.851366	21.930698
TE0005965	16.083662	-0.15074533	6.8532257	-32.130955	-31.093054	0.79873747	17.597624	-7.78961	-1.3281876	11.234632
TE0005966	14.526925	-15.519581	-0.880882	-35.102737	-11.125236	61.120266	-42.15314	-2.814152	1.3024315	17.642815
TE0005967	-27.648067	60.316364	12.058491	-43.56687	-17.733301	-7.529558	12.159499	12.751659	3.8156233	-0.6168395
TE0005968	59.015728	28.364166	-12.137192	37.829117	28.258945	-20.802433	-20.769451	-3.5184853	-15.405298	0.6752951
TE0005969	-53.755142	7.666992	-37.65216	-32.49216	-2.549516	-12.517953	-7.1318593	28.90601	-2.2607138	11.475813
TE0005970	36.37402	-20.592815	65.22144	-18.547606	41.297367	29.836094	4.176586	22.727245	-5.6848583	11.216721
TE0005971	-33.04781	5.0706635	-57.3226	-24.824656	6.3684163	-18.148039	-36.664753	-18.505224	37.46389	27.031986
TE0005972	-5.5490613	1.6387029	48.023647	-32.815968	37.79334	-20.946148	-30.73686	-12.563649	-9.614077	-10.824768
TE0005973	18.658607	94.07565	13.640746	-10.856504	6.2076206	22.396954	9.136009	-8.369572	12.2820425	-2.0364418
TE0005974	-11.038892	-8.651932	8.490825	-7.783389	-7.545833	3.6330674	-22.16799	20.598621	0.7402448	31.505226
TE0005975	19.52279	-11.160715	51.467896	12.431975	3.5429626	33.165173	-17.727362	4.054385	-2.3907743	22.169903
TE0005976	27.802118	14.812672	-2.120216	-24.311657	-10.899599	13.326758	31.914017	-4.6087656	-13.856528	9.226704
TE0005977	-6.8758507	30.74115	-9.569894	-33.852158	22.524122	22.306318	7.34336	-8.557183	-14.342979	10.485303
TE0005978	-18.601658	3.3553913	-8.14159	-6.6857452	-19.121115	24.267271	-16.512247	5.998334	-13.748797	22.224768
TE0005979	-0.50561637	-3.578166	0.57553816	-27.56754	9.069765	-24.160252	1.9581171	12.41214	-13.064626	14.238914
TE0005980	16.715986	-26.095955	18.871262	-26.803009	10.603679	-36.227055	-32.085903	-5.5859194	10.449089	3.194707
TE0005981	45.513145	-55.40124	-33.420235	-17.50319	-10.95558	7.7048187	-2.1589959	15.003486	-7.825644	7.9773784
TE0005982	-9.823922	-10.258866	-27.408958	-33.99756	-28.959007	-9.585333	-16.222431	25.800459	-29.32458	28.185045
TE0005983	-23.079714	19.503979	5.7481303	-7.2623544	-38.71388	1.1951698	-23.824448	-6.4581056	4.1645536	1.9397721
TE0005984	8.592632	9.195597	-18.309542	0.70496476	-16.54931	8.123976	12.770608	-6.8721447	-18.081995	8.997842
TE0005985	-44.734398	-24.254623	-9.353976	-16.234632	-1.3441337	0.28557542	-11.362844	18.657187	11.585133	13.26911
TE0005986	-33.876354	4.7700114	62.444065	-4.803481	17.181696	-15.194427	-26.968056	0.61628264	6.828266	16.2119
TE0005987	-37.89867	-34.331337	33.9175	-35.1748	12.647027	-14.90427	-2.4886813	9.353411	-9.541873	-11.735732
TE0005988	-33.274876	23.962656	12.055989	-39.968464	-13.048307	-7.492562	17.390842	2.3726518	-25.249786	-5.68615
TE0005989	-44.33143	11.540534	-23.709494	-44.948257	-21.807104	-20.68773	-2.3860824	12.742566	4.927811	-2.2819026
TE0005990	-13.214545	-13.499923	7.7233844	-38.965904	7.935908	-39.358685	-11.198904	-4.9334598	-0.06533917	15.356411
TE0000009	-48.406567	6.8325267	-36.016148	44.809032	23.095158	15.799463	-26.239857	1.9346576	10.053525	-8.033269
TE0000010	53.205887	6.896413	-16.45156	18.292671	-16.292732	11.826504	9.232407	24.090485	-3.9021807	-9.78501
TE0000011	54.626198	-31.680504	-11.242131	34.33817	-40.200638	19.440584	-11.955242	-6.3451543	-12.228029	7.947216
TE0000012	-20.226599	-5.013326	-3.771576	10.612079	-3.165311	2.9902802	-22.217302	-11.839191	-19.94303	-9.625415
TE0000013	60.81246	23.787138	-1.2135601	-8.123881	28.369532	-0.34086078	17.891739	34.51572	-6.311481	30.608646
TE0000014	-28.333185	-18.850145	60.867832	-4.1137342	11.27401	2.1206484	13.268296	4.9202423	9.455207	24.676163
TE0000015	-12.739607	-0.2834855	-19.701607	31.804432	-5.0546765	13.481485	12.72664	11.599884	19.369572	-16.97231
TE0000016	-0.28294152	33.10254	5.277505	32.91787	-6.625311	11.747132	10.873024	-1.2945576	7.665111	-28.649036
TE0000017	5.4134707	34.613457	32.458424	-0.17511168	-47.83317	12.2874	27.794127	0.17937116	-12.352534	11.201903
TE0000018	64.28045	-44.80976	22.681839	30.170725	18.347324	17.536915	-16.371744	-5.531861	-14.665835	-13.346423
TE0000019	31.835669	72.230934	-15.410276	14.681518	7.259876	-6.0503583	-4.6038337	8.302818	35.22772	6.1887054
TE0000020	41.961258	26.199415	-0.8205661	-13.139028	30.850218	16.805803	6.1467724	19.328505	22.23839	-11.317201
TE0000021	-43.754368	14.2592745	13.167085	25.893713	-1.9228435	-7.8966045	-3.9641078	7.0211244	-2.6036077	-11.09215
TE0000022	20.167135	33.43702	-17.495567	-11.532707	22.44512	-14.240892	-36.13365	5.880776	30.637543	24.041967
TE0000023	20.327427	34.64105	35.05198	7.4546494	-26.740643	-4.7927685	13.973906	-14.31244	12.349432	-12.822557
TE0000024	1.1173192	-1.0315428	-30.409237	8.531374	42.12665	6.014411	-21.65038	-9.491789	15.144939	19.742218
TE0000025	-53.424698	-1.4424982	-8.743717	27.02504	-20.70051	-1.5896662	-8.602274	1.5366982	-9.323094	3.9313111
TE0000026	-33.78802	-61.172314	25.514326	-13.828724	18.11222	-4.541338	-16.751875	-1.5944471	51.55558	7.563734
TE0000027	-7.4996552	-12.672654	2.4764087	-6.5129085	9.813419	4.1931877	-19.042007	18.621384	-3.1384075	33.47261
TE0000028	1.6433905	20.203144	75.24336	-7.510983	4.7548833	16.70382	13.103689	30.36572	0.1240903	26.560875
TE0000029	-12.400264	9.573123	-31.699297	-19.239391	-5.032168	20.005821	-50.731243	-3.060919	-7.7973833	5.68806
TE0000030	-21.722021	6.5312953	-28.286568	27.354275	8.799282	18.538532	-6.641936	26.11972	-0.6551203	4.3558025
TE0000031	41.28887	1.0100374	0.05484506	47.720844	-1.7566031	12.450399	11.820581	-8.150493	-15.259908	-13.663003
TE0000032	45.34528	2.2405589	31.365238	-14.947667	0.2784199	4.842926	-1.2024568	21.529871	-1.5449399	-0.49228686
TE0000033	26.82348	22.95497	51.714	44.37482	-6.4320354	-16.566978	13.094106	1.1259862	-15.687214	6.554501
TE0000034	57.01936	-21.66933	35.662434	-4.838156	48.017155	4.199919	10.3188505	6.1006656	-4.7904844	25.4385
TE0000035	57.94968	-19.80987	27.58098	36.31387	24.096003	-22.978825	-4.3905563	-34.155815	18.570997	3.039742
TE0000036	-33.726196	35.889893	32.50072	10.70501	-19.099152	20.94258	28.732096	18.713522	26.133404	7.6486077
TE0000037	74.59314	-11.779668	-17.546204	26.689129	-16.882446	9.478078	1.7219163	2.5989501	-1.6760354	6.106233
TE0000038	38.32343	-23.205172	5.1002445	57.500862	-23.584002	3.863428	-18.896675	1.2119279	-19.914286	-17.370996
TE0000039	63.95535	11.670892	22.557032	3.830179	-2.6099684	-16.055569	-10.45268	33.080864	23.452898	33.679695
TE0000040	12.216706	-38.658432	58.366104	-3.2132723	8.39342	7.001538	23.79439	-2.938919	10.907566	-8.497081
TE0000041	59.663906	-16.570791	38.662582	-3.1598666	-19.568285	8.248028	11.101647	34.807632	6.7350626	25.878038
TE0000042	5.6411343	33.365536	-52.87196	21.568342	23.744019	-27.013718	-18.546066	-10.5400505	-18.544224	25.21823
TE0000043	29.48321	39.622635	33.80096	36.16383	16.012276	10.605595	14.37397	10.307765	2.0951157	5.563037
TE0000044	12.590487	19.426165	-1.1723684	40.90415	-21.881037	-4.0808535	-16.890522	32.541615	14.6380415	-14.27823
TE0000045	-0.578441	0.8614084	-6.8365054	-25.664803	11.729937	-0.51115876	-19.167032	6.840054	-7.4168205	8.950226
TE0000046	-27.507278	14.220774	-10.389555	19.61341	27.483938	-32.98987	-17.064066	-13.543424	1.2667729	36.33098
TE0000047	-15.374095	18.948511	5.6019564	24.426735	51.740494	0.08499174	-21.678282	-12.826393	13.58125	36.841522
TE0000048	-3.520085	-0.22294576	-6.359864	-40.095898	3.6365309	-6.2406535	-10.572453	-27.358574	8.727565	9.515062
TE0000049	-25.40395	-15.053762	45.842175	12.771178	6.0765753	10.206654	-0.50308836	3.1875021	26.890034	15.9682865
TE0000050	-42.935795	-4.927643	29.081234	-1.0094512	-12.210195	-8.560685	-4.434403	12.210402	-1.634196	-4.079247
TE0000051	-50.767384	60.640358	7.410687	2.5682216	19.443546	-2.5122812	-0.29419407	3.006964	-6.7810903	-6.5664616
TE0000052	-42.082684	22.902866	-66.9651	-5.7498527	-16.484558	44.005318	8.817993	-18.74148	-3.315613	29.254099
TE0000053	42.38422	82.60096	16.776463	42.779736	-11.245096	-1.1395801	9.376405	-39.12126	3.6754928	18.748816
TE0000054	50.60813	6.464064	67.83735	22.827595	0.014906655	-11.074598	21.971481	10.155448	10.423502	6.575976
TE0000055	-33.826424	25.647846	5.856117	41.035892	-10.756019	2.7364347	1.1886774	-1.7727104	12.178071	14.513381
TE0000056	-61.529034	20.357195	21.905714	15.875139	-5.2587914	13.316435	2.261166	-3.958519	-13.157972	-25.488298
TE0000057	52.658325	-55.257313	1.1032215	34.660522	-12.191949	-0.011232339	-8.601276	6.303226	-8.7375765	-17.918839
TE0000058	55.07278	53.010063	18.954962	6.7749147	-28.2829	-11.607504	-0.85827994	22.71023	18.314762	10.550683
TE0000059	-17.274137	17.503654	16.389568	-10.570228	8.565194	5.3858523	13.410827	-3.4859014	19.82944	-3.5457642
TE0000060	60.918278	0.42916557	0.83624357	12.38984	-5.2422347	-17.773256	6.422129	9.558057	-7.3749866	11.093438
TE0000061	-34.803	8.029479	23.402836	-11.55669	6.251787	-1.7145767	2.7284124	-5.9831877	15.874933	12.654542
TE0000062	5.5267076	-21.693909	18.436604	-39.250546	-12.025176	-13.096124	-5.929493	9.511011	13.007115	-2.3762412
TE0000063	45.011715	25.389889	41.581158	23.333847	-51.017838	-18.982443	13.869117	5.7787476	19.836668	-0.53179044
TE0000064	-36.689415	31.027637	30.852444	23.511646	-27.277	36.28781	-0.2462409	13.048999	-14.281593	1.6997213
TE0000065	-20.674328	31.545912	-19.25296	21.607462	1.1715689	-19.203117	35.237324	-11.748968	23.469696	-9.879742
TE0000066	49.18501	13.426644	-3.2980006	-7.098002	2.0697696	-14.760488	19.818178	4.1931887	19.677498	-2.9577022
TE0000067	23.731508	38.811024	-14.576752	4.5230937	-0.45152783	-9.383437	23.444527	15.696814	-5.8767047	-7.606909
TE0000068	29.04856	-21.848377	-31.36421	-33.670452	-34.927002	12.18208	-40.884377	-13.693683	40.000774	-7.9957747
TE0000069	-32.544834	53.41043	7.4147725	50.17139	-25.388178	0.27310422	15.408666	-15.372087	16.013847	-15.306575
TE0000070	-11.045184	48.125645	-2.8118887	1.1662183	-11.402898	-2.8094816	11.807115	0.4427771	26.221146	19.440434
TE0000071	20.812098	50.616566	17.54958	-17.525982	25.218327	-20.294218	20.779715	22.849108	11.046783	-5.9574018
TE0000072	65.82845	-4.664906	-43.772327	54.22992	35.520596	-1.1501076	-46.878616	6.927599	-0.44716862	-4.0122085
TE0000073	-13.658909	61.25774	72.15694	-8.468239	-22.588322	-1.746102	11.481009	10.897976	7.041575	-5.131802
TE0000074	-42.89502	-33.301914	39.837063	21.838028	-14.849479	15.026187	-13.264484	-11.351293	-20.644258	-3.441093
TE0000075	-63.797768	-13.583403	-28.41218	36.98256	-0.4321764	-19.868519	-1.8659604	15.148414	-1.0150844	11.603737
TE0000076	-5.588503	-4.4673324	-58.904987	-2.512188	-11.481274	16.656462	-3.851598	3.4777412	18.647964	15.4481735
TE0000077	-31.793541	21.327166	-1.757729	21.195	-12.886948	6.1712217	-10.236664	3.1197872	15.931325	-13.812741
TE0000078	-32.681812	71.88876	13.37694	-1.0320121	3.963781	44.377457	21.283321	10.4149	11.06811	26.804054
TE0000079	58.042866	-19.827423	-17.598845	49.956642	20.59558	-1.7530704	7.416207	6.7333803	-7.4743857	-25.666922
TE0000080	-31.151705	-24.100769	41.85519	-4.711365	-1.8195202	6.3663096	-6.7331567	8.192083	-7.413964	-0.42979
TE0000081	33.15711	25.956394	41.464233	21.809805	-51.43766	-0.26452002	19.300806	-2.119258	-11.113987	4.0759635
TE0000082	-13.950397	2.3564997	22.42309	-3.4844677	-0.81443423	36.024986	-3.231577	-16.454172	-8.94041	20.75234
TE0000083	44.579037	42.104065	3.8441706	-11.517617	1.4151587	1.7192744	-12.008478	17.226847	18.8017	14.881719
TE0000084	42.576668	-41.730007	-36.508274	-30.558432	6.139485	8.357049	6.415142	-3.4737031	17.84811	-8.501476
TE0000085	-38.295013	-17.971487	28.948053	6.453483	44.260773	34.229736	2.651089	-18.262041	-19.4661	10.213802
TE0000086	-30.773527	18.93437	33.158558	33.270386	-8.727268	25.655025	-6.2885857	-14.950893	0.5445195	27.557095
TE0000087	37.253994	8.083416	17.172085	-17.421068	-20.462168	2.8474052	23.261822	5.0034966	0.001915654	-23.904491
TE0000088	37.40693	5.117489	10.939239	-12.240727	11.294345	6.4009175	-1.6070954	12.945166	5.2843423	-12.441182
TE0000089	20.423056	-0.18336304	19.952242	-5.011749	-50.531498	18.654585	-32.25873	-18.543282	-13.732801	19.295666
TE0000090	28.180122	29.094025	7.831108	-4.297237	-18.194288	9.894931	1.2058849	23.332382	15.99591	-5.151372
TE0000091	19.771183	65.487465	-4.5380588	-27.65506	14.630075	-8.394397	-8.112648	22.408482	15.299854	-1.8333428
TE0000092	41.35775	3.5351882	62.25406	-11.455058	-22.50501	-13.561685	23.2343	-10.2743	-22.873787	1.9011551
TE0000093	-30.588196	-36.203663	38.251102	20.86243	-25.017696	-1.3106667	-11.471877	-12.068398	-10.4767885	-2.1118648
TE0000094	-25.508595	-52.267136	23.466516	0.264434	-7.6071515	-2.834593	-17.344772	-4.042187	48.44693	-15.8094845
TE0000095	-40.33622	4.1606474	13.281061	-18.889906	9.800201	-18.14251	10.129804	-5.6815653	-0.34583554	8.326363
